# _root_ Λυπάμαι πολύ , κύριε Ύπατε Εκπρόσωπε , που δεν μπορώ να συμμεριστώ ούτε καν τη μετριασμένη αισιοδοξία σας .
#goldHeads=0,1,6,6,6,1,6,1,10,8,12,10,12,12,17,17,12,17,0,
#predictedHeads=0,1,1,6,6,1,10,10,10,6,12,10,12,13,17,17,12,17,0,
(13,3),(13,4),0.0116703 # DEPENDENCYPART_SIBL
(13,3),(13,5),-0.00344722 # DEPENDENCYPART_SIBL
(13,3),(13,6),-0.0147608 # DEPENDENCYPART_SIBL
(13,3),(13,7),0.0435092 # DEPENDENCYPART_SIBL
(13,3),(13,8),0.0364889 # DEPENDENCYPART_SIBL
(13,3),(13,9),-0.0377538 # DEPENDENCYPART_SIBL
(13,3),(13,10),0.0538204 # DEPENDENCYPART_SIBL
(13,3),(13,11),-0.0566567 # DEPENDENCYPART_SIBL
(13,3),(13,12),0.0539814 # DEPENDENCYPART_SIBL
(13,3),(13,14),0.0295921 # DEPENDENCYPART_SIBL
(13,3),(13,16),0.0300407 # DEPENDENCYPART_SIBL
(13,3),(13,17),0.0452174 # DEPENDENCYPART_SIBL
(13,3),(13,19),0.0759805 # DEPENDENCYPART_SIBL
(13,4),(13,5),-0.0396635 # DEPENDENCYPART_SIBL
(13,4),(13,6),-0.0454222 # DEPENDENCYPART_SIBL
(13,4),(13,7),0.0420679 # DEPENDENCYPART_SIBL
(13,4),(13,8),-0.0837365 # DEPENDENCYPART_SIBL
(13,4),(13,9),0.0170599 # DEPENDENCYPART_SIBL
(13,4),(13,10),0.0191372 # DEPENDENCYPART_SIBL
(13,4),(13,11),-0.00869213 # DEPENDENCYPART_SIBL
(13,4),(13,12),0.0192601 # DEPENDENCYPART_SIBL
(13,4),(13,14),-0.0208511 # DEPENDENCYPART_SIBL
(13,4),(13,16),-0.023447 # DEPENDENCYPART_SIBL
(13,4),(13,17),0.0511397 # DEPENDENCYPART_SIBL
(13,4),(13,19),-0.00789486 # DEPENDENCYPART_SIBL
(13,5),(13,6),-0.0164022 # DEPENDENCYPART_SIBL
(13,5),(13,7),0.111041 # DEPENDENCYPART_SIBL
(13,5),(13,8),-0.00647933 # DEPENDENCYPART_SIBL
(13,5),(13,9),-0.010227 # DEPENDENCYPART_SIBL
(13,5),(13,10),0.0044483 # DEPENDENCYPART_SIBL
(13,5),(13,11),-0.0156949 # DEPENDENCYPART_SIBL
(13,5),(13,12),0.00448929 # DEPENDENCYPART_SIBL
(13,5),(13,14),-0.00312252 # DEPENDENCYPART_SIBL
(13,5),(13,16),0.248541 # DEPENDENCYPART_SIBL
(13,5),(13,17),0.0044816 # DEPENDENCYPART_SIBL
(13,5),(13,19),-0.009177 # DEPENDENCYPART_SIBL
(13,6),(13,7),0.0587226 # DEPENDENCYPART_SIBL
(13,6),(13,8),-0.0821823 # DEPENDENCYPART_SIBL
(13,6),(13,9),0.0218532 # DEPENDENCYPART_SIBL
(13,6),(13,10),0.0176947 # DEPENDENCYPART_SIBL
(13,6),(13,11),-0.0054477 # DEPENDENCYPART_SIBL
(13,6),(13,12),0.0178177 # DEPENDENCYPART_SIBL
(13,6),(13,14),-0.015776 # DEPENDENCYPART_SIBL
(13,6),(13,16),-0.020127 # DEPENDENCYPART_SIBL
(13,6),(13,17),0.0543252 # DEPENDENCYPART_SIBL
(13,6),(13,19),-0.0223598 # DEPENDENCYPART_SIBL
(13,7),(13,8),0.0364889 # DEPENDENCYPART_SIBL
(13,7),(13,9),-0.0377538 # DEPENDENCYPART_SIBL
(13,7),(13,10),0.0538204 # DEPENDENCYPART_SIBL
(13,7),(13,11),-0.0566567 # DEPENDENCYPART_SIBL
(13,7),(13,12),0.0539814 # DEPENDENCYPART_SIBL
(13,7),(13,14),0.0295921 # DEPENDENCYPART_SIBL
(13,7),(13,16),0.0300407 # DEPENDENCYPART_SIBL
(13,7),(13,17),0.0452174 # DEPENDENCYPART_SIBL
(13,7),(13,19),0.0759805 # DEPENDENCYPART_SIBL
(13,8),(13,9),0.0431042 # DEPENDENCYPART_SIBL
(13,8),(13,10),0.103106 # DEPENDENCYPART_SIBL
(13,8),(13,11),0.104103 # DEPENDENCYPART_SIBL
(13,8),(13,12),0.103223 # DEPENDENCYPART_SIBL
(13,8),(13,14),0.0282488 # DEPENDENCYPART_SIBL
(13,8),(13,16),0.028247 # DEPENDENCYPART_SIBL
(13,8),(13,17),-0.00808931 # DEPENDENCYPART_SIBL
(13,8),(13,19),-0.0165905 # DEPENDENCYPART_SIBL
(13,9),(13,10),0.0402491 # DEPENDENCYPART_SIBL
(13,9),(13,11),-0.0595128 # DEPENDENCYPART_SIBL
(13,9),(13,12),0.0402901 # DEPENDENCYPART_SIBL
(13,9),(13,14),0.00887975 # DEPENDENCYPART_SIBL
(13,9),(13,16),0.0128641 # DEPENDENCYPART_SIBL
(13,9),(13,17),-0.00932869 # DEPENDENCYPART_SIBL
(13,9),(13,19),-0.0490617 # DEPENDENCYPART_SIBL
(13,10),(13,11),-0.09083 # DEPENDENCYPART_SIBL
(13,10),(13,12),-0.0270852 # DEPENDENCYPART_SIBL
(13,10),(13,14),0.00809536 # DEPENDENCYPART_SIBL
(13,10),(13,16),-0.0225774 # DEPENDENCYPART_SIBL
(13,10),(13,17),-0.024135 # DEPENDENCYPART_SIBL
(13,10),(13,19),0.002973 # DEPENDENCYPART_SIBL
(13,11),(13,12),0.00573889 # DEPENDENCYPART_SIBL
(13,11),(13,14),-0.0223006 # DEPENDENCYPART_SIBL
(13,11),(13,16),-0.00417783 # DEPENDENCYPART_SIBL
(13,11),(13,17),0.00848309 # DEPENDENCYPART_SIBL
(13,11),(13,19),-0.0683603 # DEPENDENCYPART_SIBL
(13,12),(13,14),0.00824528 # DEPENDENCYPART_SIBL
(13,12),(13,16),-0.022276 # DEPENDENCYPART_SIBL
(13,12),(13,17),-0.0237726 # DEPENDENCYPART_SIBL
(13,12),(13,19),0.00311808 # DEPENDENCYPART_SIBL
(13,14),(13,16),-0.0190424 # DEPENDENCYPART_SIBL
(13,14),(13,17),0.0519852 # DEPENDENCYPART_SIBL
(13,14),(13,19),0.0184022 # DEPENDENCYPART_SIBL
(13,16),(13,17),-0.0263742 # DEPENDENCYPART_SIBL
(13,16),(13,19),-0.0645735 # DEPENDENCYPART_SIBL
(13,17),(13,19),-0.0429076 # DEPENDENCYPART_SIBL
(14,1),(14,8),-0.00712482 # DEPENDENCYPART_SIBL
(14,1),(14,12),0.0173861 # DEPENDENCYPART_SIBL
(14,1),(14,13),0.0545929 # DEPENDENCYPART_SIBL
(14,1),(14,15),0.00205009 # DEPENDENCYPART_SIBL
(14,1),(14,16),-0.00495109 # DEPENDENCYPART_SIBL
(14,1),(14,17),-0.0128965 # DEPENDENCYPART_SIBL
(14,1),(14,19),0.00575725 # DEPENDENCYPART_SIBL
(14,8),(14,12),0.0946252 # DEPENDENCYPART_SIBL
(14,8),(14,13),0.072981 # DEPENDENCYPART_SIBL
(14,8),(14,15),7.36224e-05 # DEPENDENCYPART_SIBL
(14,8),(14,16),0.014613 # DEPENDENCYPART_SIBL
(14,8),(14,17),-0.0217543 # DEPENDENCYPART_SIBL
(14,8),(14,19),-0.0199839 # DEPENDENCYPART_SIBL
(14,12),(14,13),0.0545951 # DEPENDENCYPART_SIBL
(14,12),(14,15),0.00205742 # DEPENDENCYPART_SIBL
(14,12),(14,16),-0.00494376 # DEPENDENCYPART_SIBL
(14,12),(14,17),-0.0128864 # DEPENDENCYPART_SIBL
(14,12),(14,19),0.00576458 # DEPENDENCYPART_SIBL
(14,13),(14,15),0.00132903 # DEPENDENCYPART_SIBL
(14,13),(14,16),0.0052981 # DEPENDENCYPART_SIBL
(14,13),(14,17),-0.0240023 # DEPENDENCYPART_SIBL
(14,13),(14,19),-0.00601267 # DEPENDENCYPART_SIBL
(14,15),(14,16),-0.0141021 # DEPENDENCYPART_SIBL
(14,15),(14,17),-0.00355642 # DEPENDENCYPART_SIBL
(14,15),(14,19),-0.00981758 # DEPENDENCYPART_SIBL
(14,16),(14,17),-0.0224349 # DEPENDENCYPART_SIBL
(14,16),(14,19),-0.0377928 # DEPENDENCYPART_SIBL
(14,17),(14,19),-0.0401149 # DEPENDENCYPART_SIBL
(16,14),(16,15),-0.0159165 # DEPENDENCYPART_SIBL
(16,14),(16,17),0.0298267 # DEPENDENCYPART_SIBL
(16,14),(16,18),0.0019389 # DEPENDENCYPART_SIBL
(16,14),(16,19),0.0133152 # DEPENDENCYPART_SIBL
(16,15),(16,17),0.0614373 # DEPENDENCYPART_SIBL
(16,15),(16,18),0.0843224 # DEPENDENCYPART_SIBL
(16,15),(16,19),0.0096265 # DEPENDENCYPART_SIBL
(16,17),(16,18),-0.013425 # DEPENDENCYPART_SIBL
(16,17),(16,19),-0.0177644 # DEPENDENCYPART_SIBL
(16,18),(16,19),-0.00572161 # DEPENDENCYPART_SIBL
(17,13),(17,14),-0.00653524 # DEPENDENCYPART_SIBL
(17,13),(17,15),-0.101649 # DEPENDENCYPART_SIBL
(17,13),(17,16),-0.0475246 # DEPENDENCYPART_SIBL
(17,13),(17,18),-0.0144206 # DEPENDENCYPART_SIBL
(17,13),(17,19),0.000529065 # DEPENDENCYPART_SIBL
(17,14),(17,15),-0.115883 # DEPENDENCYPART_SIBL
(17,14),(17,16),-0.0100152 # DEPENDENCYPART_SIBL
(17,14),(17,18),-0.0138567 # DEPENDENCYPART_SIBL
(17,14),(17,19),-0.0102303 # DEPENDENCYPART_SIBL
(17,15),(17,16),0.0451563 # DEPENDENCYPART_SIBL
(17,15),(17,18),0.116817 # DEPENDENCYPART_SIBL
(17,15),(17,19),0.0124314 # DEPENDENCYPART_SIBL
(17,16),(17,18),-0.119441 # DEPENDENCYPART_SIBL
(17,16),(17,19),-0.0301439 # DEPENDENCYPART_SIBL
(17,18),(17,19),-0.0670303 # DEPENDENCYPART_SIBL
(19,16),(19,17),0.0141084 # DEPENDENCYPART_SIBL
(0,1),(1,2),0.0113415 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),0.076719 # DEPENDENCYPART_GRANDPAR
(0,1),(1,4),0.0815166 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),-0.0963595 # DEPENDENCYPART_GRANDPAR
(0,1),(1,6),0.111103 # DEPENDENCYPART_GRANDPAR
(0,1),(1,7),-0.178808 # DEPENDENCYPART_GRANDPAR
(0,1),(1,10),0.261609 # DEPENDENCYPART_GRANDPAR
(0,1),(1,12),0.274286 # DEPENDENCYPART_GRANDPAR
(0,1),(1,13),-0.0139198 # DEPENDENCYPART_GRANDPAR
(0,1),(1,14),-0.160368 # DEPENDENCYPART_GRANDPAR
(0,1),(1,17),-0.139347 # DEPENDENCYPART_GRANDPAR
(0,1),(1,19),-0.128295 # DEPENDENCYPART_GRANDPAR
(0,2),(2,1),0.845223 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),-0.232963 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),-0.320069 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),-0.465067 # DEPENDENCYPART_GRANDPAR
(0,2),(2,6),-0.296386 # DEPENDENCYPART_GRANDPAR
(0,2),(2,10),0.040276 # DEPENDENCYPART_GRANDPAR
(0,3),(3,1),0.889053 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),-0.195356 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),-0.138444 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),-0.314724 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),-0.115898 # DEPENDENCYPART_GRANDPAR
(0,3),(3,7),-0.363891 # DEPENDENCYPART_GRANDPAR
(0,3),(3,16),-0.408104 # DEPENDENCYPART_GRANDPAR
(0,4),(4,1),0.781379 # DEPENDENCYPART_GRANDPAR
(0,4),(4,2),-0.28805 # DEPENDENCYPART_GRANDPAR
(0,4),(4,3),-0.106332 # DEPENDENCYPART_GRANDPAR
(0,4),(4,5),-0.350482 # DEPENDENCYPART_GRANDPAR
(0,4),(4,6),-0.153325 # DEPENDENCYPART_GRANDPAR
(0,4),(4,7),-0.291027 # DEPENDENCYPART_GRANDPAR
(0,4),(4,10),0.0289651 # DEPENDENCYPART_GRANDPAR
(0,4),(4,12),0.0416628 # DEPENDENCYPART_GRANDPAR
(0,4),(4,13),-0.274943 # DEPENDENCYPART_GRANDPAR
(0,4),(4,14),-0.365229 # DEPENDENCYPART_GRANDPAR
(0,4),(4,17),-0.400956 # DEPENDENCYPART_GRANDPAR
(0,4),(4,19),-0.18654 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),-0.175306 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),-0.00884933 # DEPENDENCYPART_GRANDPAR
(0,5),(5,4),-0.157633 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),-0.163388 # DEPENDENCYPART_GRANDPAR
(0,5),(5,7),-0.301766 # DEPENDENCYPART_GRANDPAR
(0,5),(5,10),0.124319 # DEPENDENCYPART_GRANDPAR
(0,5),(5,13),-0.250661 # DEPENDENCYPART_GRANDPAR
(0,6),(6,1),0.776589 # DEPENDENCYPART_GRANDPAR
(0,6),(6,2),-0.292842 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),-0.101794 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),-0.162797 # DEPENDENCYPART_GRANDPAR
(0,6),(6,5),-0.429737 # DEPENDENCYPART_GRANDPAR
(0,6),(6,7),-0.285647 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),-0.651075 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),0.0292063 # DEPENDENCYPART_GRANDPAR
(0,6),(6,12),0.0419041 # DEPENDENCYPART_GRANDPAR
(0,6),(6,13),-0.274367 # DEPENDENCYPART_GRANDPAR
(0,6),(6,14),-0.365071 # DEPENDENCYPART_GRANDPAR
(0,7),(7,1),0.889053 # DEPENDENCYPART_GRANDPAR
(0,7),(7,2),-0.195356 # DEPENDENCYPART_GRANDPAR
(0,7),(7,3),0.203269 # DEPENDENCYPART_GRANDPAR
(0,7),(7,4),-0.14024 # DEPENDENCYPART_GRANDPAR
(0,7),(7,5),-0.346844 # DEPENDENCYPART_GRANDPAR
(0,7),(7,6),-0.0898476 # DEPENDENCYPART_GRANDPAR
(0,7),(7,8),-0.607427 # DEPENDENCYPART_GRANDPAR
(0,7),(7,10),0.0892175 # DEPENDENCYPART_GRANDPAR
(0,7),(7,12),0.101316 # DEPENDENCYPART_GRANDPAR
(0,7),(7,13),-0.271059 # DEPENDENCYPART_GRANDPAR
(0,7),(7,14),-0.399336 # DEPENDENCYPART_GRANDPAR
(0,7),(7,16),-0.408104 # DEPENDENCYPART_GRANDPAR
(0,7),(7,17),-0.358985 # DEPENDENCYPART_GRANDPAR
(0,7),(7,19),-0.255173 # DEPENDENCYPART_GRANDPAR
(0,10),(10,1),0.880138 # DEPENDENCYPART_GRANDPAR
(0,10),(10,2),-0.145865 # DEPENDENCYPART_GRANDPAR
(0,10),(10,3),0.141159 # DEPENDENCYPART_GRANDPAR
(0,10),(10,4),-0.0426529 # DEPENDENCYPART_GRANDPAR
(0,10),(10,5),-0.225465 # DEPENDENCYPART_GRANDPAR
(0,10),(10,6),-0.0238312 # DEPENDENCYPART_GRANDPAR
(0,10),(10,7),-0.114368 # DEPENDENCYPART_GRANDPAR
(0,10),(10,8),-0.585436 # DEPENDENCYPART_GRANDPAR
(0,10),(10,9),0.00670145 # DEPENDENCYPART_GRANDPAR
(0,10),(10,11),-0.190261 # DEPENDENCYPART_GRANDPAR
(0,10),(10,12),0.272677 # DEPENDENCYPART_GRANDPAR
(0,10),(10,13),-0.0224404 # DEPENDENCYPART_GRANDPAR
(0,10),(10,14),-0.179364 # DEPENDENCYPART_GRANDPAR
(0,10),(10,16),-0.197744 # DEPENDENCYPART_GRANDPAR
(0,10),(10,17),-0.147147 # DEPENDENCYPART_GRANDPAR
(0,10),(10,19),-0.137069 # DEPENDENCYPART_GRANDPAR
(0,12),(12,1),0.871168 # DEPENDENCYPART_GRANDPAR
(0,12),(12,2),-0.148836 # DEPENDENCYPART_GRANDPAR
(0,12),(12,3),0.145902 # DEPENDENCYPART_GRANDPAR
(0,12),(12,4),-0.0455995 # DEPENDENCYPART_GRANDPAR
(0,12),(12,5),-0.228401 # DEPENDENCYPART_GRANDPAR
(0,12),(12,6),-0.0267778 # DEPENDENCYPART_GRANDPAR
(0,12),(12,7),-0.109625 # DEPENDENCYPART_GRANDPAR
(0,12),(12,8),-0.587005 # DEPENDENCYPART_GRANDPAR
(0,12),(12,9),0.00369475 # DEPENDENCYPART_GRANDPAR
(0,12),(12,10),0.284889 # DEPENDENCYPART_GRANDPAR
(0,12),(12,11),-0.446429 # DEPENDENCYPART_GRANDPAR
(0,12),(12,13),-0.0252584 # DEPENDENCYPART_GRANDPAR
(0,12),(12,14),-0.181593 # DEPENDENCYPART_GRANDPAR
(0,12),(12,16),-0.201081 # DEPENDENCYPART_GRANDPAR
(0,12),(12,17),-0.150621 # DEPENDENCYPART_GRANDPAR
(0,12),(12,19),-0.139633 # DEPENDENCYPART_GRANDPAR
(0,13),(13,1),1.03954 # DEPENDENCYPART_GRANDPAR
(0,13),(13,2),-0.164753 # DEPENDENCYPART_GRANDPAR
(0,13),(13,3),0.177671 # DEPENDENCYPART_GRANDPAR
(0,13),(13,4),-0.0964013 # DEPENDENCYPART_GRANDPAR
(0,13),(13,5),-0.33768 # DEPENDENCYPART_GRANDPAR
(0,13),(13,6),-0.0767461 # DEPENDENCYPART_GRANDPAR
(0,13),(13,7),-0.0778564 # DEPENDENCYPART_GRANDPAR
(0,13),(13,8),-0.587744 # DEPENDENCYPART_GRANDPAR
(0,13),(13,9),-0.0870309 # DEPENDENCYPART_GRANDPAR
(0,13),(13,10),0.45316 # DEPENDENCYPART_GRANDPAR
(0,13),(13,11),-0.543227 # DEPENDENCYPART_GRANDPAR
(0,13),(13,12),0.464398 # DEPENDENCYPART_GRANDPAR
(0,13),(13,14),-0.393477 # DEPENDENCYPART_GRANDPAR
(0,13),(13,16),-0.415303 # DEPENDENCYPART_GRANDPAR
(0,13),(13,17),-0.430495 # DEPENDENCYPART_GRANDPAR
(0,13),(13,19),-0.186418 # DEPENDENCYPART_GRANDPAR
(0,14),(14,1),0.838955 # DEPENDENCYPART_GRANDPAR
(0,14),(14,8),-0.682853 # DEPENDENCYPART_GRANDPAR
(0,14),(14,12),0.263814 # DEPENDENCYPART_GRANDPAR
(0,14),(14,13),-0.324265 # DEPENDENCYPART_GRANDPAR
(0,14),(14,15),-0.864165 # DEPENDENCYPART_GRANDPAR
(0,14),(14,16),-0.563896 # DEPENDENCYPART_GRANDPAR
(0,14),(14,17),-0.545765 # DEPENDENCYPART_GRANDPAR
(0,14),(14,19),-0.359323 # DEPENDENCYPART_GRANDPAR
(0,16),(16,14),-0.455002 # DEPENDENCYPART_GRANDPAR
(0,16),(16,15),-0.799705 # DEPENDENCYPART_GRANDPAR
(0,16),(16,17),-0.41065 # DEPENDENCYPART_GRANDPAR
(0,16),(16,18),-0.310646 # DEPENDENCYPART_GRANDPAR
(0,16),(16,19),-0.196017 # DEPENDENCYPART_GRANDPAR
(0,17),(17,13),-0.353337 # DEPENDENCYPART_GRANDPAR
(0,17),(17,14),-0.568818 # DEPENDENCYPART_GRANDPAR
(0,17),(17,15),-0.822819 # DEPENDENCYPART_GRANDPAR
(0,17),(17,16),-0.520517 # DEPENDENCYPART_GRANDPAR
(0,17),(17,18),-0.342135 # DEPENDENCYPART_GRANDPAR
(0,17),(17,19),-0.186861 # DEPENDENCYPART_GRANDPAR
(0,19),(19,16),-0.606272 # DEPENDENCYPART_GRANDPAR
(0,19),(19,17),-0.589899 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.34485 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),0.00728653 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),0.359678 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),-0.363984 # DEPENDENCYPART_GRANDPAR
(1,2),(2,6),0.333998 # DEPENDENCYPART_GRANDPAR
(1,2),(2,10),-0.190433 # DEPENDENCYPART_GRANDPAR
(1,3),(3,1),-1.50669 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),0.169208 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),0.320432 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),-0.354936 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),0.290765 # DEPENDENCYPART_GRANDPAR
(1,3),(3,7),0.0837891 # DEPENDENCYPART_GRANDPAR
(1,3),(3,16),-0.940491 # DEPENDENCYPART_GRANDPAR
(1,4),(4,1),-1.13815 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,4),(4,2),0.336318 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),0.107269 # DEPENDENCYPART_GRANDPAR
(1,4),(4,5),-0.17017 # DEPENDENCYPART_GRANDPAR
(1,4),(4,6),0.501992 # DEPENDENCYPART_GRANDPAR
(1,4),(4,7),0.131177 # DEPENDENCYPART_GRANDPAR
(1,4),(4,10),0.0227176 # DEPENDENCYPART_GRANDPAR
(1,4),(4,12),-0.356974 # DEPENDENCYPART_GRANDPAR
(1,4),(4,13),0.0498022 # DEPENDENCYPART_GRANDPAR
(1,4),(4,14),-0.184745 # DEPENDENCYPART_GRANDPAR
(1,4),(4,17),-0.26152 # DEPENDENCYPART_GRANDPAR
(1,4),(4,19),-0.429814 # DEPENDENCYPART_GRANDPAR
(1,5),(5,2),0.404722 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),0.161003 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),0.523117 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),0.374859 # DEPENDENCYPART_GRANDPAR
(1,5),(5,7),0.116922 # DEPENDENCYPART_GRANDPAR
(1,5),(5,10),-0.146663 # DEPENDENCYPART_GRANDPAR
(1,5),(5,13),0.0220189 # DEPENDENCYPART_GRANDPAR
(1,6),(6,1),-1.13262 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,6),(6,2),0.341857 # DEPENDENCYPART_GRANDPAR
(1,6),(6,3),0.130473 # DEPENDENCYPART_GRANDPAR
(1,6),(6,4),0.628217 # DEPENDENCYPART_GRANDPAR
(1,6),(6,5),-0.158474 # DEPENDENCYPART_GRANDPAR
(1,6),(6,7),0.145176 # DEPENDENCYPART_GRANDPAR
(1,6),(6,8),-0.187766 # DEPENDENCYPART_GRANDPAR
(1,6),(6,10),0.0249321 # DEPENDENCYPART_GRANDPAR
(1,6),(6,12),-0.35476 # DEPENDENCYPART_GRANDPAR
(1,6),(6,13),0.0527192 # DEPENDENCYPART_GRANDPAR
(1,6),(6,14),-0.182565 # DEPENDENCYPART_GRANDPAR
(1,7),(7,1),-1.50669 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,7),(7,2),0.169208 # DEPENDENCYPART_GRANDPAR
(1,7),(7,3),0.115536 # DEPENDENCYPART_GRANDPAR
(1,7),(7,4),0.380087 # DEPENDENCYPART_GRANDPAR
(1,7),(7,5),-0.492518 # DEPENDENCYPART_GRANDPAR
(1,7),(7,6),0.416435 # DEPENDENCYPART_GRANDPAR
(1,7),(7,8),-0.343699 # DEPENDENCYPART_GRANDPAR
(1,7),(7,10),-0.460707 # DEPENDENCYPART_GRANDPAR
(1,7),(7,12),-0.841574 # DEPENDENCYPART_GRANDPAR
(1,7),(7,13),-0.0524269 # DEPENDENCYPART_GRANDPAR
(1,7),(7,14),-0.319735 # DEPENDENCYPART_GRANDPAR
(1,7),(7,16),-0.940491 # DEPENDENCYPART_GRANDPAR
(1,7),(7,17),-0.464692 # DEPENDENCYPART_GRANDPAR
(1,7),(7,19),-0.507136 # DEPENDENCYPART_GRANDPAR
(1,10),(10,1),-1.39842 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,10),(10,2),0.215812 # DEPENDENCYPART_GRANDPAR
(1,10),(10,3),0.118494 # DEPENDENCYPART_GRANDPAR
(1,10),(10,4),0.296677 # DEPENDENCYPART_GRANDPAR
(1,10),(10,5),-0.429767 # DEPENDENCYPART_GRANDPAR
(1,10),(10,6),0.290496 # DEPENDENCYPART_GRANDPAR
(1,10),(10,7),0.188559 # DEPENDENCYPART_GRANDPAR
(1,10),(10,8),-0.165045 # DEPENDENCYPART_GRANDPAR
(1,10),(10,9),-0.0964702 # DEPENDENCYPART_GRANDPAR
(1,10),(10,11),-0.1505 # DEPENDENCYPART_GRANDPAR
(1,10),(10,12),-0.576443 # DEPENDENCYPART_GRANDPAR
(1,10),(10,13),0.0233136 # DEPENDENCYPART_GRANDPAR
(1,10),(10,14),-0.137061 # DEPENDENCYPART_GRANDPAR
(1,10),(10,16),-0.786137 # DEPENDENCYPART_GRANDPAR
(1,10),(10,17),-0.301391 # DEPENDENCYPART_GRANDPAR
(1,10),(10,19),-0.444781 # DEPENDENCYPART_GRANDPAR
(1,12),(12,1),-1.39891 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,12),(12,2),0.216984 # DEPENDENCYPART_GRANDPAR
(1,12),(12,3),0.127404 # DEPENDENCYPART_GRANDPAR
(1,12),(12,4),0.29791 # DEPENDENCYPART_GRANDPAR
(1,12),(12,5),-0.428541 # DEPENDENCYPART_GRANDPAR
(1,12),(12,6),0.291729 # DEPENDENCYPART_GRANDPAR
(1,12),(12,7),0.197469 # DEPENDENCYPART_GRANDPAR
(1,12),(12,8),-0.162451 # DEPENDENCYPART_GRANDPAR
(1,12),(12,9),-0.0953121 # DEPENDENCYPART_GRANDPAR
(1,12),(12,10),-0.339974 # DEPENDENCYPART_GRANDPAR
(1,12),(12,11),0.330159 # DEPENDENCYPART_GRANDPAR
(1,12),(12,13),0.0260269 # DEPENDENCYPART_GRANDPAR
(1,12),(12,14),-0.133999 # DEPENDENCYPART_GRANDPAR
(1,12),(12,16),-0.784092 # DEPENDENCYPART_GRANDPAR
(1,12),(12,17),-0.299627 # DEPENDENCYPART_GRANDPAR
(1,12),(12,19),-0.442189 # DEPENDENCYPART_GRANDPAR
(1,13),(13,1),-1.22376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,13),(13,2),0.294069 # DEPENDENCYPART_GRANDPAR
(1,13),(13,3),0.253616 # DEPENDENCYPART_GRANDPAR
(1,13),(13,4),0.420449 # DEPENDENCYPART_GRANDPAR
(1,13),(13,5),-0.39344 # DEPENDENCYPART_GRANDPAR
(1,13),(13,6),0.414827 # DEPENDENCYPART_GRANDPAR
(1,13),(13,7),0.323681 # DEPENDENCYPART_GRANDPAR
(1,13),(13,8),-0.213552 # DEPENDENCYPART_GRANDPAR
(1,13),(13,9),-0.166808 # DEPENDENCYPART_GRANDPAR
(1,13),(13,10),-0.165237 # DEPENDENCYPART_GRANDPAR
(1,13),(13,11),0.0114552 # DEPENDENCYPART_GRANDPAR
(1,13),(13,12),-0.54751 # DEPENDENCYPART_GRANDPAR
(1,13),(13,14),-0.166069 # DEPENDENCYPART_GRANDPAR
(1,13),(13,16),-0.820855 # DEPENDENCYPART_GRANDPAR
(1,13),(13,17),-0.260218 # DEPENDENCYPART_GRANDPAR
(1,13),(13,19),-0.429766 # DEPENDENCYPART_GRANDPAR
(1,14),(14,1),-1.33965 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,14),(14,8),-0.192994 # DEPENDENCYPART_GRANDPAR
(1,14),(14,12),-0.6634 # DEPENDENCYPART_GRANDPAR
(1,14),(14,13),0.0631365 # DEPENDENCYPART_GRANDPAR
