# _root_ Τα κράτη δεν μπορούν να διαθέτουν δύο ποινικούς κώδικες , έναν που θα εφαρμόζεται στη διακίνηση ναρκωτικών αποκλειστικά μέσα στα σύνορά τους , και έναν άλλο που θα εφαρμόζεται στη διακίνηση ναρκωτικών όταν αυτή έχει διασυνοριακή διάσταση .
#goldHeads=2,4,4,0,6,4,9,9,10,6,24,14,14,11,14,15,16,19,16,19,20,21,10,10,24,25,29,29,25,29,30,31,29,35,33,37,35,0,
#predictedHeads=2,4,4,0,6,4,9,9,6,14,10,14,14,9,14,15,16,19,14,19,20,21,24,21,26,27,29,29,24,29,30,31,29,35,33,37,35,0,
(4,23),(23,15),-0.123356 # DEPENDENCYPART_GRANDPAR
(4,23),(23,16),-0.234362 # DEPENDENCYPART_GRANDPAR
(4,23),(23,17),-0.654413 # DEPENDENCYPART_GRANDPAR
(4,23),(23,20),0.0235507 # DEPENDENCYPART_GRANDPAR
(4,23),(23,21),-0.280345 # DEPENDENCYPART_GRANDPAR
(4,24),(24,2),-0.0900826 # DEPENDENCYPART_GRANDPAR
(4,24),(24,4),-0.595079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,24),(24,6),0.0498049 # DEPENDENCYPART_GRANDPAR
(4,24),(24,8),-0.332964 # DEPENDENCYPART_GRANDPAR
(4,24),(24,9),0.266758 # DEPENDENCYPART_GRANDPAR
(4,24),(24,10),0.29173 # DEPENDENCYPART_GRANDPAR
(4,24),(24,12),-0.448978 # DEPENDENCYPART_GRANDPAR
(4,24),(24,14),0.0939864 # DEPENDENCYPART_GRANDPAR
(4,24),(24,15),0.0687433 # DEPENDENCYPART_GRANDPAR
(4,24),(24,16),-0.19999 # DEPENDENCYPART_GRANDPAR
(4,24),(24,17),-0.631587 # DEPENDENCYPART_GRANDPAR
(4,24),(24,18),0.158977 # DEPENDENCYPART_GRANDPAR
(4,24),(24,19),0.151871 # DEPENDENCYPART_GRANDPAR
(4,24),(24,20),0.145004 # DEPENDENCYPART_GRANDPAR
(4,24),(24,21),-0.245883 # DEPENDENCYPART_GRANDPAR
(4,24),(24,23),0.204413 # DEPENDENCYPART_GRANDPAR
(4,24),(24,25),-0.746545 # DEPENDENCYPART_GRANDPAR
(4,24),(24,26),-0.412452 # DEPENDENCYPART_GRANDPAR
(4,24),(24,29),-0.0997362 # DEPENDENCYPART_GRANDPAR
(4,24),(24,30),-0.321397 # DEPENDENCYPART_GRANDPAR
(4,24),(24,31),-0.416248 # DEPENDENCYPART_GRANDPAR
(4,24),(24,32),-0.909682 # DEPENDENCYPART_GRANDPAR
(4,24),(24,33),-0.208604 # DEPENDENCYPART_GRANDPAR
(4,24),(24,35),-1.18465 # DEPENDENCYPART_GRANDPAR
(4,29),(29,2),0.244226 # DEPENDENCYPART_GRANDPAR
(4,29),(29,4),-0.636409 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,29),(29,6),0.00468969 # DEPENDENCYPART_GRANDPAR
(4,29),(29,9),0.141627 # DEPENDENCYPART_GRANDPAR
(4,29),(29,10),0.229576 # DEPENDENCYPART_GRANDPAR
(4,29),(29,14),0.0489383 # DEPENDENCYPART_GRANDPAR
(4,29),(29,15),-0.129208 # DEPENDENCYPART_GRANDPAR
(4,29),(29,16),-0.326296 # DEPENDENCYPART_GRANDPAR
(4,29),(29,17),-0.745085 # DEPENDENCYPART_GRANDPAR
(4,29),(29,18),0.0618008 # DEPENDENCYPART_GRANDPAR
(4,29),(29,19),0.0715527 # DEPENDENCYPART_GRANDPAR
(4,29),(29,20),-0.0142261 # DEPENDENCYPART_GRANDPAR
(4,29),(29,21),-0.371013 # DEPENDENCYPART_GRANDPAR
(4,29),(29,23),0.142259 # DEPENDENCYPART_GRANDPAR
(4,29),(29,24),0.146782 # DEPENDENCYPART_GRANDPAR
(4,29),(29,26),-0.378345 # DEPENDENCYPART_GRANDPAR
(4,29),(29,27),-0.961845 # DEPENDENCYPART_GRANDPAR
(4,29),(29,28),-0.722037 # DEPENDENCYPART_GRANDPAR
(4,29),(29,30),-0.246149 # DEPENDENCYPART_GRANDPAR
(4,29),(29,31),-0.460978 # DEPENDENCYPART_GRANDPAR
(4,29),(29,32),-0.961113 # DEPENDENCYPART_GRANDPAR
(4,29),(29,33),-0.0935196 # DEPENDENCYPART_GRANDPAR
(4,29),(29,35),-1.04494 # DEPENDENCYPART_GRANDPAR
(4,29),(29,36),-0.918803 # DEPENDENCYPART_GRANDPAR
(4,29),(29,37),-0.495848 # DEPENDENCYPART_GRANDPAR
(4,30),(30,31),-0.401927 # DEPENDENCYPART_GRANDPAR
(4,30),(30,32),-0.904221 # DEPENDENCYPART_GRANDPAR
(4,37),(37,31),-0.359346 # DEPENDENCYPART_GRANDPAR
(4,37),(37,32),-0.856546 # DEPENDENCYPART_GRANDPAR
(4,37),(37,34),-0.10456 # DEPENDENCYPART_GRANDPAR
(4,37),(37,36),-0.90619 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.569206 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-0.369764 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.5022 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.379017 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.404075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.0282663 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.144893 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.0184867 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),-0.111778 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),-0.134765 # DEPENDENCYPART_GRANDPAR
(5,6),(6,15),-0.0798223 # DEPENDENCYPART_GRANDPAR
(5,6),(6,16),-0.22561 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),-0.233204 # DEPENDENCYPART_GRANDPAR
(5,6),(6,18),-0.115452 # DEPENDENCYPART_GRANDPAR
(5,6),(6,19),-0.10789 # DEPENDENCYPART_GRANDPAR
(5,6),(6,20),-0.123626 # DEPENDENCYPART_GRANDPAR
(5,6),(6,23),-0.168289 # DEPENDENCYPART_GRANDPAR
(5,6),(6,24),-0.258767 # DEPENDENCYPART_GRANDPAR
(5,6),(6,30),-0.204918 # DEPENDENCYPART_GRANDPAR
(5,6),(6,33),-0.31288 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),0.654181 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.158195 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),0.00311226 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.60682 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.421101 # DEPENDENCYPART_GRANDPAR
(6,2),(2,8),-0.377053 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),-0.122645 # DEPENDENCYPART_GRANDPAR
(6,2),(2,14),-0.734987 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),0.452947 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),0.522495 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),0.295625 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.41919 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),0.18135 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.38627 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.248332 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-0.175337 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),0.134133 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-0.132062 # DEPENDENCYPART_GRANDPAR
(6,4),(4,14),-0.5146 # DEPENDENCYPART_GRANDPAR
(6,4),(4,15),-0.4491 # DEPENDENCYPART_GRANDPAR
(6,4),(4,16),-0.601213 # DEPENDENCYPART_GRANDPAR
(6,4),(4,17),-1.08025 # DEPENDENCYPART_GRANDPAR
(6,4),(4,18),-0.409293 # DEPENDENCYPART_GRANDPAR
(6,4),(4,19),-0.441759 # DEPENDENCYPART_GRANDPAR
(6,4),(4,20),-0.417668 # DEPENDENCYPART_GRANDPAR
(6,4),(4,23),-0.216181 # DEPENDENCYPART_GRANDPAR
(6,4),(4,24),-0.340711 # DEPENDENCYPART_GRANDPAR
(6,4),(4,29),-0.819462 # DEPENDENCYPART_GRANDPAR
(6,4),(4,30),-0.802171 # DEPENDENCYPART_GRANDPAR
(6,4),(4,37),-1.1142 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.50265 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),0.207306 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),0.159101 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-0.252767 # DEPENDENCYPART_GRANDPAR
(6,8),(8,7),0.184188 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),0.411316 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),0.0938336 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),0.141628 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.073039 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-0.350804 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-1.10962 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.65354 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.23128 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.32983 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),0.113638 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.454149 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),0.318756 # DEPENDENCYPART_GRANDPAR
(6,10),(10,2),-0.290897 # DEPENDENCYPART_GRANDPAR
(6,10),(10,4),-1.04874 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-1.03255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),0.0396111 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),-0.0059144 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.431251 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.0717266 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.17398 # DEPENDENCYPART_GRANDPAR
(6,14),(14,2),-0.093181 # DEPENDENCYPART_GRANDPAR
(6,14),(14,4),-0.886899 # DEPENDENCYPART_GRANDPAR
(6,14),(14,6),-0.924579 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,14),(14,7),0.0346684 # DEPENDENCYPART_GRANDPAR
(6,14),(14,8),0.0576092 # DEPENDENCYPART_GRANDPAR
(6,14),(14,9),0.325863 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),0.16476 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.126533 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.436785 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.232033 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.127827 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.234544 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.71791 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-0.0094375 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.0246002 # DEPENDENCYPART_GRANDPAR
(6,14),(14,20),-0.108585 # DEPENDENCYPART_GRANDPAR
(6,14),(14,21),-0.39058 # DEPENDENCYPART_GRANDPAR
(6,14),(14,23),0.0285166 # DEPENDENCYPART_GRANDPAR
(6,14),(14,24),-0.0865738 # DEPENDENCYPART_GRANDPAR
(6,14),(14,29),-0.213547 # DEPENDENCYPART_GRANDPAR
(6,14),(14,30),-0.480898 # DEPENDENCYPART_GRANDPAR
(6,14),(14,32),-1.20313 # DEPENDENCYPART_GRANDPAR
(6,14),(14,33),-0.106205 # DEPENDENCYPART_GRANDPAR
(6,14),(14,37),-0.745199 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.157716 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.64324 # DEPENDENCYPART_GRANDPAR
(6,16),(16,11),0.0987757 # DEPENDENCYPART_GRANDPAR
(6,16),(16,12),-0.468976 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.674465 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.0549719 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.0907054 # DEPENDENCYPART_GRANDPAR
(6,16),(16,20),-0.181662 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),-0.346986 # DEPENDENCYPART_GRANDPAR
(6,16),(16,24),-0.0436219 # DEPENDENCYPART_GRANDPAR
(6,16),(16,29),0.00619173 # DEPENDENCYPART_GRANDPAR
(6,16),(16,30),-0.573049 # DEPENDENCYPART_GRANDPAR
(6,16),(16,35),-0.996689 # DEPENDENCYPART_GRANDPAR
(6,17),(17,11),0.0965862 # DEPENDENCYPART_GRANDPAR
(6,17),(17,12),-0.466871 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),0.00460396 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),-0.0948147 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.0495383 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),-0.0852718 # DEPENDENCYPART_GRANDPAR
(6,17),(17,20),-0.16653 # DEPENDENCYPART_GRANDPAR
(6,17),(17,21),-0.343978 # DEPENDENCYPART_GRANDPAR
(6,17),(17,24),-0.0385485 # DEPENDENCYPART_GRANDPAR
(6,17),(17,29),0.0090869 # DEPENDENCYPART_GRANDPAR
(6,17),(17,35),-0.993124 # DEPENDENCYPART_GRANDPAR
(6,18),(18,12),-0.469604 # DEPENDENCYPART_GRANDPAR
(6,18),(18,15),-0.0327692 # DEPENDENCYPART_GRANDPAR
(6,18),(18,16),-0.316234 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),-0.796946 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),-0.141769 # DEPENDENCYPART_GRANDPAR
(6,18),(18,20),-0.267596 # DEPENDENCYPART_GRANDPAR
(6,18),(18,21),-0.504484 # DEPENDENCYPART_GRANDPAR
(6,18),(18,23),-0.0132885 # DEPENDENCYPART_GRANDPAR
(6,18),(18,24),-0.0595235 # DEPENDENCYPART_GRANDPAR
(6,18),(18,29),-0.19842 # DEPENDENCYPART_GRANDPAR
(6,19),(19,4),-1.01382 # DEPENDENCYPART_GRANDPAR
(6,19),(19,6),-0.861084 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,19),(19,12),-0.458359 # DEPENDENCYPART_GRANDPAR
(6,19),(19,15),-0.00677838 # DEPENDENCYPART_GRANDPAR
(6,19),(19,16),-0.309397 # DEPENDENCYPART_GRANDPAR
(6,19),(19,17),-0.790109 # DEPENDENCYPART_GRANDPAR
(6,19),(19,18),-0.000372449 # DEPENDENCYPART_GRANDPAR
(6,19),(19,20),-0.240578 # DEPENDENCYPART_GRANDPAR
(6,19),(19,21),-0.48742 # DEPENDENCYPART_GRANDPAR
(6,19),(19,23),-0.000513975 # DEPENDENCYPART_GRANDPAR
(6,19),(19,29),-0.178059 # DEPENDENCYPART_GRANDPAR
(6,20),(20,18),-0.0123663 # DEPENDENCYPART_GRANDPAR
(6,20),(20,19),-0.0508321 # DEPENDENCYPART_GRANDPAR
(6,20),(20,21),-0.335035 # DEPENDENCYPART_GRANDPAR
(6,20),(20,23),0.0762338 # DEPENDENCYPART_GRANDPAR
(6,20),(20,24),-0.0789929 # DEPENDENCYPART_GRANDPAR
(6,23),(23,2),-0.290897 # DEPENDENCYPART_GRANDPAR
(6,23),(23,4),-1.04874 # DEPENDENCYPART_GRANDPAR
(6,23),(23,9),0.431251 # DEPENDENCYPART_GRANDPAR
(6,23),(23,15),-0.165494 # DEPENDENCYPART_GRANDPAR
(6,23),(23,16),-0.30393 # DEPENDENCYPART_GRANDPAR
(6,23),(23,17),-0.784641 # DEPENDENCYPART_GRANDPAR
(6,23),(23,20),-0.128883 # DEPENDENCYPART_GRANDPAR
(6,23),(23,21),-0.458664 # DEPENDENCYPART_GRANDPAR
(6,24),(24,2),-0.432827 # DEPENDENCYPART_GRANDPAR
(6,24),(24,4),-1.26317 # DEPENDENCYPART_GRANDPAR
(6,24),(24,6),-0.887599 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,24),(24,8),0.02135 # DEPENDENCYPART_GRANDPAR
(6,24),(24,9),0.444381 # DEPENDENCYPART_GRANDPAR
(6,24),(24,10),0.224318 # DEPENDENCYPART_GRANDPAR
(6,24),(24,12),-0.569578 # DEPENDENCYPART_GRANDPAR
(6,24),(24,14),-0.0160429 # DEPENDENCYPART_GRANDPAR
(6,24),(24,15),0.0104818 # DEPENDENCYPART_GRANDPAR
(6,24),(24,16),-0.29089 # DEPENDENCYPART_GRANDPAR
(6,24),(24,17),-0.783147 # DEPENDENCYPART_GRANDPAR
(6,24),(24,18),-0.0254068 # DEPENDENCYPART_GRANDPAR
(6,24),(24,19),-0.0782768 # DEPENDENCYPART_GRANDPAR
(6,24),(24,20),-0.0238617 # DEPENDENCYPART_GRANDPAR
(6,24),(24,21),-0.445534 # DEPENDENCYPART_GRANDPAR
(6,24),(24,23),0.140198 # DEPENDENCYPART_GRANDPAR
(6,24),(24,25),-0.741898 # DEPENDENCYPART_GRANDPAR
(6,24),(24,26),-0.489503 # DEPENDENCYPART_GRANDPAR
(6,24),(24,29),-0.338134 # DEPENDENCYPART_GRANDPAR
(6,24),(24,30),-0.537568 # DEPENDENCYPART_GRANDPAR
(6,24),(24,31),-0.60794 # DEPENDENCYPART_GRANDPAR
(6,24),(24,32),-1.14471 # DEPENDENCYPART_GRANDPAR
(6,24),(24,33),-0.215397 # DEPENDENCYPART_GRANDPAR
(6,24),(24,35),-1.3563 # DEPENDENCYPART_GRANDPAR
(6,30),(30,31),-0.582827 # DEPENDENCYPART_GRANDPAR
(6,30),(30,32),-1.12846 # DEPENDENCYPART_GRANDPAR
(6,33),(33,34),-0.348274 # DEPENDENCYPART_GRANDPAR
(6,33),(33,35),-1.01647 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-0.828284 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.615278 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),0.163504 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),0.0109691 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.21361 # DEPENDENCYPART_GRANDPAR
(7,14),(14,2),-0.784365 # DEPENDENCYPART_GRANDPAR
(7,14),(14,4),-0.853859 # DEPENDENCYPART_GRANDPAR
(7,14),(14,6),-0.743886 # DEPENDENCYPART_GRANDPAR
(7,14),(14,7),-0.640653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,14),(14,8),0.410384 # DEPENDENCYPART_GRANDPAR
(7,14),(14,9),0.168225 # DEPENDENCYPART_GRANDPAR
(7,14),(14,10),0.0937665 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),-0.14928 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),0.511856 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),-0.127406 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-0.1771 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.243251 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.439042 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),-0.113296 # DEPENDENCYPART_GRANDPAR
(7,14),(14,19),-0.129016 # DEPENDENCYPART_GRANDPAR
(7,14),(14,20),-0.309969 # DEPENDENCYPART_GRANDPAR
(7,14),(14,21),-0.279926 # DEPENDENCYPART_GRANDPAR
(7,14),(14,23),-0.112468 # DEPENDENCYPART_GRANDPAR
(7,14),(14,24),-0.328231 # DEPENDENCYPART_GRANDPAR
(7,14),(14,29),-0.425851 # DEPENDENCYPART_GRANDPAR
(7,14),(14,30),-0.350329 # DEPENDENCYPART_GRANDPAR
(7,14),(14,32),-0.444843 # DEPENDENCYPART_GRANDPAR
(7,14),(14,33),-0.34884 # DEPENDENCYPART_GRANDPAR
(7,14),(14,37),-0.318346 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.391116 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.29838 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.110365 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),-0.278734 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),-0.0702524 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.2422 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),-0.502554 # DEPENDENCYPART_GRANDPAR
(8,2),(2,14),-0.758752 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.20558 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,14),-0.714606 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-0.831859 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-0.993759 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.898586 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.878727 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.589348 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.685027 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.213113 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),0.310419 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.326818 # DEPENDENCYPART_GRANDPAR
(8,10),(10,2),-0.986121 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-0.892706 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.872693 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.584747 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.772602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),-0.0229456 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.436247 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.441233 # DEPENDENCYPART_GRANDPAR
(8,14),(14,2),-0.912323 # DEPENDENCYPART_GRANDPAR
(8,14),(14,4),-0.846672 # DEPENDENCYPART_GRANDPAR
(8,14),(14,6),-0.827002 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-0.570269 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-0.755324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,14),(14,9),-0.0385351 # DEPENDENCYPART_GRANDPAR
(8,14),(14,10),-0.114938 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),-0.406214 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),0.637526 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.220496 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),0.116903 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.445561 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.344444 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.00211561 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),0.0577625 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.069146 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-0.62019 # DEPENDENCYPART_GRANDPAR
(8,14),(14,23),-0.300924 # DEPENDENCYPART_GRANDPAR
(8,14),(14,24),-0.120807 # DEPENDENCYPART_GRANDPAR
(8,14),(14,29),-0.417013 # DEPENDENCYPART_GRANDPAR
(8,14),(14,30),0.135945 # DEPENDENCYPART_GRANDPAR
(8,14),(14,32),-0.63794 # DEPENDENCYPART_GRANDPAR
(8,14),(14,33),-0.0722933 # DEPENDENCYPART_GRANDPAR
(8,14),(14,37),-0.85603 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-1.06007 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),-0.798881 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),-0.133415 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),-0.759608 # DEPENDENCYPART_GRANDPAR
(9,2),(2,7),0.0452706 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),0.263199 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.4157 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,14),-0.75024 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),-0.970023 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-0.327432 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.263519 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),0.0747411 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.76642 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),0.0542026 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),0.237208 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.29533 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,10),-0.221088 # DEPENDENCYPART_GRANDPAR
(9,4),(4,14),-0.658179 # DEPENDENCYPART_GRANDPAR
(9,4),(4,15),-0.380164 # DEPENDENCYPART_GRANDPAR
(9,4),(4,16),-0.885749 # DEPENDENCYPART_GRANDPAR
(9,4),(4,17),-0.652401 # DEPENDENCYPART_GRANDPAR
(9,4),(4,18),-0.648731 # DEPENDENCYPART_GRANDPAR
(9,4),(4,19),-0.667209 # DEPENDENCYPART_GRANDPAR
(9,4),(4,20),-0.57034 # DEPENDENCYPART_GRANDPAR
(9,4),(4,23),-0.471481 # DEPENDENCYPART_GRANDPAR
(9,4),(4,24),-0.52743 # DEPENDENCYPART_GRANDPAR
(9,4),(4,29),-0.566394 # DEPENDENCYPART_GRANDPAR
(9,4),(4,30),-0.664282 # DEPENDENCYPART_GRANDPAR
(9,4),(4,37),-1.37905 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.970183 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.319974 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.260408 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.964751 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.195173 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),0.0493228 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.238952 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.29464 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.220765 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.657519 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.379866 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-0.885055 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.651707 # DEPENDENCYPART_GRANDPAR
(9,6),(6,18),-0.648437 # DEPENDENCYPART_GRANDPAR
(9,6),(6,19),-0.666914 # DEPENDENCYPART_GRANDPAR
(9,6),(6,20),-0.570042 # DEPENDENCYPART_GRANDPAR
(9,6),(6,23),-0.471157 # DEPENDENCYPART_GRANDPAR
(9,6),(6,24),-0.527255 # DEPENDENCYPART_GRANDPAR
(9,6),(6,30),-0.663983 # DEPENDENCYPART_GRANDPAR
