# _root_ While Mayor Norman found the market 's performance Monday reassuring , he says , he remains uneasy .
#goldHeads=16,3,4,1,6,8,6,4,10,4,13,13,0,13,16,13,16,16,
#predictedHeads=16,3,4,1,6,8,6,4,4,4,13,13,0,16,16,13,16,16,
(10,4),(4,12),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,12),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,12),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,12),(4,19),-0.0499534 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,4),(4,13),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,13),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,13),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,13),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,13),(4,19),-0.0648822 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,4),(4,14),(4,16),-0.0644937 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,14),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,14),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,14),(4,19),-0.0684455 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,4),(4,16),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,16),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,16),(4,19),-0.0648822 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,4),(4,17),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,17),(4,19),-0.0671745 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,4),(4,18),(4,19),-0.0643832 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,4),(4,4),(4,3),-0.0529495 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,4),(4,4),(4,2),-0.0529495 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,4),(4,4),(4,1),-0.0395532 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,4),(4,4),(4,-1),0.0218299 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,4),(4,3),(4,2),-0.0420451 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,3),(4,1),-0.0411163 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,3),(4,-1),-0.0582879 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,4),(4,2),(4,1),-0.0411163 # DEPENDENCYPART_GRANDSIBL
(10,4),(4,2),(4,-1),-0.0582879 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,4),(4,1),(4,-1),-0.0671828 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,6),(6,7),0.0887872 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,8),0.113186 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,9),0.0994286 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,10),-0.0641847 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,6),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,13),-0.0642946 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,16),-0.0642946 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,17),-0.0652733 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,19),-0.0936945 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,7),(6,8),0.104399 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,9),0.100911 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,7),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,19),-0.0665758 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,8),(6,9),0.10064 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,8),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,17),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,19),-0.0189287 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,9),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,9),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,19),-0.0470702 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,10),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,17),-0.0644992 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,19),-0.0446798 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,11),(6,13),-0.0641718 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,16),-0.0641718 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,17),-0.0642108 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,19),-0.0705848 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,13),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,13),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,13),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,13),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,13),(6,19),-0.0714566 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,14),(6,16),-0.0641718 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,14),(6,17),-0.0642108 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,14),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,14),(6,19),-0.0705848 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,16),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,16),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,16),(6,19),-0.0714616 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,17),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,17),(6,19),-0.103929 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,18),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,6),(6,5),-0.0461295 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,4),-0.0142795 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,3),-0.0167413 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,2),-0.0167413 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,1),-0.0486222 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,-1),0.124362 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,5),(6,4),-0.04203 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,5),(6,3),-0.0420906 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,5),(6,2),-0.0420906 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,5),(6,1),-0.0430126 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,5),(6,-1),-0.0241861 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,4),(6,3),-0.0377559 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,4),(6,2),-0.0377559 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,4),(6,1),-0.0420676 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,4),(6,-1),-0.0430748 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,3),(6,2),-0.0422955 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,3),(6,1),-0.0409748 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,3),(6,-1),-0.0208602 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,2),(6,1),-0.0409748 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,2),(6,-1),-0.0208602 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,1),(6,-1),-0.0605765 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,7),(7,8),0.10528 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,9),0.100751 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,19),-0.0936711 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,7),(7,8),(7,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,19),-0.0612345 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,9),(7,19),-0.0664642 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,7),(7,3),-0.0421516 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,1),-0.0420241 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,-1),-0.0617908 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,7),(7,3),(7,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,3),(7,-1),-0.0421516 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,1),(7,-1),-0.0468733 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,8),(8,9),0.0997076 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,10),-0.0641847 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,8),(8,8),(8,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,12),-0.064146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,13),-0.0642946 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,16),-0.0642946 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,17),-0.0652733 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,19),-0.0938023 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,8),(8,9),(8,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,9),(8,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,9),(8,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,9),(8,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,9),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,9),(8,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,9),(8,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,9),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,9),(8,19),-0.0501216 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,10),(8,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,10),(8,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,10),(8,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,10),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,10),(8,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,10),(8,17),-0.0644992 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,10),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,10),(8,19),-0.0446798 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,8),(8,11),(8,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,11),(8,13),-0.0641718 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,11),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,11),(8,16),-0.0641718 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,11),(8,17),-0.0642108 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,11),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,11),(8,19),-0.0705848 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,12),(8,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,12),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,12),(8,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,12),(8,17),-0.0641494 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,12),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,12),(8,19),-0.0679117 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,13),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,13),(8,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,13),(8,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,13),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,13),(8,19),-0.0714538 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,14),(8,16),-0.0641718 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,14),(8,17),-0.0642108 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,14),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,14),(8,19),-0.0705848 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,16),(8,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,16),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,16),(8,19),-0.0714588 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,17),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,17),(8,19),-0.103024 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,18),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,8),(8,7),-0.0793954 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,6),-0.0771962 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,5),-0.0491519 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,4),-0.0142147 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,3),-0.0149482 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,1),-0.0590529 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,8),(8,8),(8,-1),0.129938 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,8),(8,7),(8,6),-0.0422504 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,7),(8,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,7),(8,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,7),(8,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,7),(8,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,7),(8,-1),-0.0744572 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,6),(8,5),-0.0359272 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,6),(8,4),-0.042148 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,6),(8,3),-0.0412993 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,6),(8,1),-0.0445987 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,6),(8,-1),-0.0878065 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,5),(8,4),-0.04203 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,5),(8,3),-0.0420906 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,5),(8,1),-0.0430126 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,5),(8,-1),-0.0257472 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,4),(8,3),-0.0377559 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,4),(8,1),-0.0420676 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,4),(8,-1),-0.0430085 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,3),(8,1),-0.0394182 # DEPENDENCYPART_GRANDSIBL
(10,8),(8,3),(8,-1),-0.0206224 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,8),(8,1),(8,-1),-0.0694303 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,9),(9,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,9),(9,9),(9,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,12),-0.0641528 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,13),-0.0641691 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,16),-0.0641613 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,17),-0.0641548 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,19),-0.0825281 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,9),(9,10),(9,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,19),-0.0674625 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,9),(9,11),(9,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,13),-0.0641557 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,16),-0.0641591 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,17),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,19),-0.0565494 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,12),(9,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,12),(9,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,12),(9,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,12),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,12),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,12),(9,19),-0.0668067 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,13),(9,14),-0.0641474 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,13),(9,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,13),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,13),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,13),(9,19),-0.0643414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,14),(9,16),-0.0641591 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,14),(9,17),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,14),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,14),(9,19),-0.0565494 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,16),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,16),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,16),(9,19),-0.0643176 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,17),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,17),(9,19),-0.0460279 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,18),(9,19),-0.0641467 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,9),(9,8),-0.0482604 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,7),-0.0604678 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,6),-0.048263 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,5),-0.0520293 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,4),-0.0449536 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,3),-0.0571199 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,2),-0.0571184 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,-1),0.0435469 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,9),(9,8),(9,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,8),(9,6),-0.0420823 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,8),(9,5),-0.0420126 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,8),(9,4),-0.042012 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,8),(9,3),-0.0414903 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,8),(9,2),-0.0414903 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,8),(9,-1),0.00032007 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,7),(9,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,7),(9,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,7),(9,4),-0.0420126 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,7),(9,3),-0.0420515 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,7),(9,2),-0.0420515 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,7),(9,-1),-0.0574079 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,6),(9,5),-0.0420126 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,6),(9,4),-0.042012 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,6),(9,3),-0.0414903 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,6),(9,2),-0.0414903 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,6),(9,-1),2.65443e-05 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,5),(9,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,5),(9,3),-0.0420239 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,5),(9,2),-0.0420239 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,5),(9,-1),-0.060931 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,4),(9,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,4),(9,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,4),(9,-1),-0.0290606 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,3),(9,2),-0.0466673 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,3),(9,-1),-0.0352335 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,2),(9,-1),-0.035232 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,11),(11,11),(11,19),-0.10499 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
