# _root_ Boeing has declined to say how many employees are working at its giant Renton , Wash. , plant .
#goldHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
#predictedHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
(9,14),(14,17),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,20),-0.0712652 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,18),(14,19),-0.0420288 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,18),(14,20),-0.0650438 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,19),(14,20),-0.0446515 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,14),(14,13),0.105848 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,12),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,11),0.0796198 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,10),0.101766 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,7),-0.0641671 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,-1),-0.261221 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,13),(14,12),0.103069 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,11),0.103054 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,-1),-0.0618684 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,12),(14,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,-1),-0.0641545 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,11),(14,10),0.103058 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,-1),-0.07368 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,10),(14,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,10),(14,-1),-0.0663037 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,7),(14,-1),-0.0618705 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,15),(15,20),-0.0244526 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,15),(15,15),(15,-1),-0.00458476 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,16),(16,16),(16,17),-0.0347957 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,18),-0.0566647 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,19),-0.046082 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,20),-0.113306 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,16),(16,17),(16,18),-0.0658961 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,17),(16,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,17),(16,20),-0.0712659 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,18),(16,19),-0.0420288 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,18),(16,20),-0.0650438 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,19),(16,20),-0.0446515 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,16),(16,15),0.0715996 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,14),0.0839311 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,13),0.105848 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,12),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,7),-0.0641671 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,-1),-0.261221 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,16),(16,15),(16,14),0.138978 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,13),0.104931 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,12),0.103069 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,7),-0.0641464 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,-1),-0.0702784 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,14),(16,13),0.0960854 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,14),(16,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,14),(16,7),-0.0641462 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,14),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,14),(16,-1),-0.0198837 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,13),(16,12),0.103069 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,13),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,13),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,13),(16,-1),-0.0618684 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,12),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,12),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,12),(16,-1),-0.0641545 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,7),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,7),(16,-1),-0.0618705 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,6),(16,-1),-0.0650898 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,17),(17,17),(17,20),-0.0244526 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,17),(17,17),(17,-1),-0.00458476 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,18),(18,18),(18,19),-0.044364 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,18),(18,18),(18,20),0.0184752 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,18),(18,19),(18,20),-0.0457772 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,18),(18,18),(18,17),0.0896814 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,18),(18,18),(18,16),0.0731063 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,18),(18,18),(18,15),0.0896814 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,18),(18,18),(18,14),0.0731063 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,18),(18,18),(18,13),0.0957478 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,18),(18,18),(18,12),0.113803 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,18),(18,18),(18,8),-0.0641472 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,18),(18,18),(18,-1),-0.166869 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,18),(18,17),(18,16),0.0914778 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,17),(18,15),0.100703 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,17),(18,14),0.0914778 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,17),(18,13),0.103758 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,17),(18,12),0.103068 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,17),(18,8),-0.0665598 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,17),(18,-1),-0.0870578 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,18),(18,16),(18,15),0.0970418 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,16),(18,14),0.104908 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,16),(18,13),0.10471 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,16),(18,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,16),(18,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,16),(18,-1),-0.0807649 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,18),(18,15),(18,14),0.0914778 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,15),(18,13),0.103758 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,15),(18,12),0.103068 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,15),(18,8),-0.0665598 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,15),(18,-1),-0.0870578 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,18),(18,14),(18,13),0.10471 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,14),(18,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,14),(18,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,14),(18,-1),-0.0807649 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,18),(18,13),(18,12),0.0956228 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,13),(18,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,13),(18,-1),-0.094413 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,18),(18,12),(18,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,18),(18,12),(18,-1),-0.0842418 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,18),(18,8),(18,-1),-0.0616886 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,19),(19,19),(19,20),0.0987028 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,19),(19,19),(19,18),0.0990115 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,19),(19,19),(19,-1),0.110617 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,19),(19,18),(19,-1),-0.0646708 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,1),(1,1),(1,2),0.103019 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,1),(1,1),(1,3),0.0997609 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,1),(1,1),(1,9),0.103045 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,1),(1,1),(1,20),-0.0831374 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,1),(1,2),(1,3),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,1),(1,2),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,1),(1,2),(1,20),-0.0643221 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,1),(1,3),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,1),(1,3),(1,20),-0.0657091 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,1),(1,9),(1,20),-0.0641612 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,1),(1,1),(1,-1),0.0441414 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,2),(2,2),(2,3),0.102733 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,4),0.102847 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,5),0.103053 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,6),0.102626 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,7),0.09768 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,8),0.100852 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,9),0.100315 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,10),-0.0654475 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,2),(2,2),(2,11),-0.0643009 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,16),-0.0652239 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,20),-0.126043 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,2),(2,3),(2,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,9),0.103054 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,3),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,15),-0.0641515 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,17),-0.0641515 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,3),(2,20),-0.0658107 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,4),(2,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,4),(2,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,4),(2,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,4),(2,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,4),(2,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,4),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,4),(2,11),-0.0641591 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,4),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,4),(2,15),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,4),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,4),(2,17),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,4),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,4),(2,20),-0.0661979 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,5),(2,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,5),(2,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,5),(2,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,5),(2,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,5),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,5),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,5),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,5),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,5),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,5),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,5),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,5),(2,20),-0.0642314 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,6),(2,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,6),(2,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,6),(2,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,6),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,6),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,6),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,6),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,6),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,6),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,6),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,6),(2,20),-0.0419307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,7),(2,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,7),(2,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,7),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,7),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,7),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,7),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,7),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,7),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,7),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,7),(2,20),-0.0720364 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,8),(2,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,8),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,8),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,8),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,8),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,8),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,8),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,8),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,8),(2,20),-0.065821 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,9),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,9),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,9),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,9),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,9),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,9),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,9),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,9),(2,20),-0.0673558 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,10),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,10),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,10),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,10),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,10),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,10),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,10),(2,20),-0.0703227 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,2),(2,11),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,11),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,11),(2,16),-0.0641546 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,11),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,11),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,11),(2,20),-0.0793502 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,12),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,12),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,12),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,12),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,12),(2,20),-0.0665563 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,15),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,15),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,15),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,15),(2,20),-0.071592 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,16),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,16),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,16),(2,20),-0.0687315 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,17),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,2),(2,17),(2,20),-0.071592 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,19),(2,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,2),(2,2),(2,1),-0.047662 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,2),(2,2),(2,-1),-0.0841048 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,2),(2,1),(2,-1),-0.0468019 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,6),(6,7),0.0899668 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,8),0.103065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,9),0.0994059 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,6),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,20),0.0432214 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,7),(6,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,9),0.103059 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,7),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,20),-0.0765526 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,8),(6,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,8),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,20),-0.0641524 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,9),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,9),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,20),-0.0678134 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,10),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,20),-0.0641481 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,11),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,20),-0.0652265 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,13),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
