# _root_ West German Economics Minister Helmut Haussmann said , `` In my view , the stock market will stabilize relatively quickly .
#goldHeads=6,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
#predictedHeads=2,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
(15,16),(16,15),(16,10),-0.0642288 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,16),(16,15),(16,9),-0.0641489 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,16),(16,15),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,16),(16,15),(16,2),-0.0645166 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,16),(16,15),(16,1),-0.0645166 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,16),(16,15),(16,-1),-0.0715778 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,16),(16,14),(16,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,14),(16,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,14),(16,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,14),(16,10),-0.0641476 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,14),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,14),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,14),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,14),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,14),(16,-1),-0.099423 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,16),(16,13),(16,12),-0.0769853 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,13),(16,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,13),(16,10),-0.0658375 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,13),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,13),(16,7),-0.0641466 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,13),(16,2),-0.0641573 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,13),(16,1),-0.0641573 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,13),(16,-1),-0.072389 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,16),(16,12),(16,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,12),(16,10),-0.0642288 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,12),(16,9),-0.0641489 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,12),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,12),(16,2),-0.0645166 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,12),(16,1),-0.0645166 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,12),(16,-1),-0.0698653 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,16),(16,11),(16,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,11),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,11),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,11),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,11),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,11),(16,-1),-0.0730348 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,16),(16,10),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,10),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,10),(16,2),-0.0641473 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,10),(16,1),-0.0641473 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,10),(16,-1),-0.0698497 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,16),(16,9),(16,7),-0.0641468 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,9),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,9),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,9),(16,-1),-0.0724982 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,16),(16,7),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,7),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,7),(16,-1),-0.0592397 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,16),(16,2),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,16),(16,2),(16,-1),-0.0535331 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,16),(16,1),(16,-1),-0.0546586 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,19),(19,20),0.0055902 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,21),-0.0473925 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,22),0.0170642 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,20),(19,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,20),(19,22),-0.0144448 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,21),(19,22),-0.0463378 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,19),(19,16),0.0917219 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,-1),-0.136377 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,16),(19,-1),-0.0555995 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,20),(20,21),-0.0473925 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,22),0.012411 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,20),(20,21),(20,22),-0.0463378 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,20),(20,19),0.058788 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,16),0.0917876 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,10),-0.0642495 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,7),-0.064814 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,-1),-0.136657 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,20),(20,19),(20,16),0.102106 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,10),-0.064234 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,-1),-0.0788003 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,16),(20,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,16),(20,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,16),(20,-1),-0.0555338 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,10),(20,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,10),(20,-1),-0.145604 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,7),(20,-1),-0.0506881 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,1),(1,1),(1,2),0.0913285 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,1),(1,1),(1,3),0.112973 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,1),(1,1),(1,4),0.112973 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,1),(1,1),(1,8),0.0991535 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,1),(1,1),(1,10),0.0597427 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,1),(1,1),(1,17),-0.0642034 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,1),(1,1),(1,22),0.0560494 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,1),(1,2),(1,3),0.102973 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,2),(1,4),0.102973 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,2),(1,8),0.101512 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,2),(1,10),0.102813 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,2),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,2),(1,22),-0.0689697 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,1),(1,3),(1,4),0.118783 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,3),(1,8),0.10066 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,3),(1,10),0.102814 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,3),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,3),(1,22),-0.0496968 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,1),(1,4),(1,8),0.10066 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,4),(1,10),0.102814 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,4),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,4),(1,22),-0.0496967 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,1),(1,8),(1,10),0.099673 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,8),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,8),(1,22),-0.0565819 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,1),(1,10),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,1),(1,10),(1,22),-0.133851 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,1),(1,17),(1,22),-0.0665221 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,1),(1,1),(1,-1),0.0214934 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,2),(2,2),(2,3),0.114024 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,2),(2,2),(2,4),0.114024 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,2),(2,2),(2,5),0.114024 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,2),(2,2),(2,8),0.099157 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,2),(2,2),(2,9),0.102888 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,2),(2,2),(2,10),0.0597427 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,2),(2,2),(2,13),0.099157 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,2),(2,2),(2,17),-0.0642034 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,2),(2,2),(2,22),0.0604401 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,2),(2,3),(2,4),0.118785 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,3),(2,5),0.118785 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,3),(2,8),0.10066 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,3),(2,9),0.103067 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,3),(2,10),0.102814 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,3),(2,13),0.10066 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,3),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,3),(2,22),-0.0496953 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,2),(2,4),(2,5),0.118785 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,4),(2,8),0.10066 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,4),(2,9),0.103067 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,4),(2,10),0.102814 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,4),(2,13),0.10066 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,4),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,4),(2,22),-0.0496952 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,2),(2,5),(2,8),0.10066 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,5),(2,9),0.103067 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,5),(2,10),0.102814 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,5),(2,13),0.10066 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,5),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,5),(2,22),-0.0496952 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,2),(2,8),(2,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,8),(2,10),0.099673 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,8),(2,13),0.102802 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,8),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,8),(2,22),-0.0565792 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,2),(2,9),(2,10),0.102702 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,9),(2,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,9),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,9),(2,22),-0.0881559 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,2),(2,10),(2,13),0.0975165 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,10),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,10),(2,22),-0.133852 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,2),(2,13),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,2),(2,13),(2,22),-0.0565792 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,2),(2,17),(2,22),-0.0665221 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,2),(2,2),(2,1),-0.062509 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,2),(2,2),(2,-1),0.0185711 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,2),(2,1),(2,-1),0.0207771 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,7),(7,8),0.124201 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,9),0.0956219 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,10),0.085045 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,12),0.108152 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,13),0.124201 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,16),-0.069596 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,7),(7,7),(7,17),-0.0701224 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,18),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,19),-0.0641914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,20),-0.0641914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,22),-0.128023 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,7),(7,8),(7,9),0.10305 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,8),(7,10),0.109445 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,8),(7,12),0.100415 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,8),(7,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,8),(7,16),-0.0641525 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,8),(7,17),-0.0649842 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,8),(7,18),-0.0643532 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,8),(7,19),-0.0642239 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,8),(7,20),-0.0642239 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,8),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,8),(7,22),-0.11025 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,9),(7,10),0.102988 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,9),(7,12),0.102036 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,9),(7,13),0.102672 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,9),(7,16),-0.0642651 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,9),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,9),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,9),(7,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,9),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,9),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,9),(7,22),-0.0669232 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,10),(7,12),0.0951764 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,10),(7,13),0.137435 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,10),(7,16),-0.064461 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,10),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,10),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,10),(7,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,10),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,10),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,10),(7,22),0.0095332 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,12),(7,13),0.0892794 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,12),(7,16),-0.0641514 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,12),(7,17),-0.0641487 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,12),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,12),(7,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,12),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,12),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,12),(7,22),-0.100057 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,13),(7,16),-0.0641525 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,13),(7,17),-0.0649842 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,13),(7,18),-0.0643532 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,13),(7,19),-0.0642239 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,13),(7,20),-0.0642239 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,13),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,13),(7,22),-0.11025 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,16),(7,17),-0.0641487 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,16),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,16),(7,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,16),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,16),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,16),(7,22),-0.100538 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,7),(7,17),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,17),(7,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,17),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,17),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,17),(7,22),-0.0667135 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,18),(7,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,18),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,18),(7,21),-0.0641492 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,18),(7,22),-0.06545 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,19),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,19),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,19),(7,22),-0.121386 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,20),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,20),(7,22),-0.121414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,21),(7,22),-0.0669664 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,7),(7,6),-0.0104453 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,5),-0.0104453 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,4),-0.0104454 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,3),-0.0104453 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,2),-0.0793364 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,1),-0.0793369 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,7),(7,7),(7,-1),-0.00190203 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,7),(7,6),(7,5),-0.0389982 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,6),(7,4),-0.0389989 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,6),(7,3),-0.0389982 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,6),(7,2),-0.0424427 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,6),(7,1),-0.0424427 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,6),(7,-1),0.00106078 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,5),(7,4),-0.0389989 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,5),(7,3),-0.0389982 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,5),(7,2),-0.0424427 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,5),(7,1),-0.0424427 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,5),(7,-1),0.00106078 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,4),(7,3),-0.0389989 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,4),(7,2),-0.0424427 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,4),(7,1),-0.0424427 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,4),(7,-1),0.00106064 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,3),(7,2),-0.0424427 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,3),(7,1),-0.0424427 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,3),(7,-1),0.00106078 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,2),(7,1),-0.0420665 # DEPENDENCYPART_GRANDSIBL
(16,7),(7,2),(7,-1),-0.0291327 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,7),(7,1),(7,-1),-0.0291332 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,9),(9,9),(9,10),0.102726 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,9),(9,9),(9,22),-0.0673722 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,9),(9,10),(9,22),-0.0644891 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,9),(9,9),(9,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,9),(9,9),(9,7),-0.0420125 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,9),(9,9),(9,6),-0.0431886 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,9),(9,9),(9,-1),-0.0269987 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,9),(9,8),(9,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,9),(9,8),(9,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,9),(9,8),(9,-1),-0.042027 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,9),(9,7),(9,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,9),(9,7),(9,-1),-0.0420125 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,9),(9,6),(9,-1),-0.0431886 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,10),(10,11),0.10174 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,12),0.0827963 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,13),0.194075 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,15),0.0830703 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,16),-0.0797 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,10),(10,10),(10,17),-0.0674747 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,18),-0.0645961 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,19),-0.0644364 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,20),-0.0644364 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,22),-0.012597 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,10),(10,11),(10,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,11),(10,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,11),(10,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,11),(10,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,11),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,11),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,11),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,11),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,11),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,11),(10,22),-0.0661303 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,12),(10,13),0.0986798 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,12),(10,15),0.10307 # DEPENDENCYPART_GRANDSIBL
