# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,3,3,14,12,14,15,16,19,17,3,3,
(9,4),(4,4),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,4),(4,19),-0.064201 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,4),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,4),(4,21),-0.0641462 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,4),(4,22),-0.136297 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,4),(4,5),(4,6),0.101819 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,7),0.103054 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,5),(4,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,5),(4,22),-0.066898 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,6),(4,7),0.0982037 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,9),-0.0642064 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,6),(4,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,11),-0.0641467 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,15),-0.064146 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,16),-0.0641501 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,21),-0.0641479 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,6),(4,22),-0.0783516 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,7),(4,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,7),(4,10),-0.0641568 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,11),-0.0641622 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,12),-0.0641467 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,19),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,7),(4,22),-0.0689738 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,8),(4,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,8),(4,10),-0.0641758 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,8),(4,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,8),(4,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,8),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,8),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,8),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,8),(4,16),-0.0645749 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,8),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,8),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,8),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,8),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,8),(4,22),-0.061192 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,9),(4,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,9),(4,11),-0.0641502 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,9),(4,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,9),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,9),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,9),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,9),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,9),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,9),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,9),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,9),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,9),(4,22),-0.0591238 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,4),(4,10),(4,11),-0.0641467 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,10),(4,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,10),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,10),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,10),(4,15),-0.064146 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,10),(4,16),-0.0641501 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,10),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,10),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,10),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,10),(4,21),-0.0641479 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,10),(4,22),-0.0783516 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,11),(4,12),-0.0641624 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,11),(4,13),-0.0641487 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,11),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,11),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,11),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,11),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,11),(4,19),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,11),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,11),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,11),(4,22),-0.0643817 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,12),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,12),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,12),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,12),(4,16),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,12),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,12),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,12),(4,20),-0.0641917 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,12),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,12),(4,22),-0.0415894 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,13),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,13),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,13),(4,16),-0.0645749 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,13),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,13),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,13),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,13),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,13),(4,22),-0.0609719 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,14),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,14),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,14),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,14),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,14),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,14),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,14),(4,22),-0.0672072 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,15),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,15),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,15),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,15),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,15),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,15),(4,22),-0.0655436 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,16),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,16),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,16),(4,20),-0.064146 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,16),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,16),(4,22),-0.0501513 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,18),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,18),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,18),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,18),(4,22),-0.0606452 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,19),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,19),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,19),(4,22),-0.066898 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,20),(4,21),-0.0641629 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,20),(4,22),-0.0642218 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,21),(4,22),-0.0689738 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,4),(4,2),-0.0236075 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,4),(4,1),-0.0375661 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,4),(4,4),(4,-1),-0.0951079 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,4),(4,2),(4,1),-0.0420177 # DEPENDENCYPART_GRANDSIBL
(9,4),(4,2),(4,-1),-0.0444646 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,4),(4,1),(4,-1),-0.0483207 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,5),(5,6),0.094196 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,7),0.0912042 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,8),0.103975 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,9),-0.064357 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,5),(5,5),(5,10),-0.064147 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,11),-0.0641461 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,12),-0.0641574 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,14),-0.0641626 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,16),-0.0528528 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,22),-0.16929 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,5),(5,6),(5,7),0.0890506 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,6),(5,8),0.103068 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,6),(5,9),-0.0641542 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,6),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,6),(5,11),-0.0641542 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,6),(5,12),-0.0641531 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,6),(5,14),-0.0643009 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,6),(5,16),-0.064218 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,6),(5,22),-0.0811602 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,7),(5,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,7),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,7),(5,10),-0.0641628 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,7),(5,11),-0.0641474 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,7),(5,12),-0.0641468 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,7),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,7),(5,16),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,7),(5,22),-0.0751826 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,8),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,8),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,8),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,8),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,8),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,8),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,8),(5,22),-0.0654976 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,9),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,9),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,9),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,9),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,9),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,9),(5,22),-0.0588935 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,5),(5,10),(5,11),-0.0641542 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,10),(5,12),-0.0641531 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,10),(5,14),-0.0643009 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,10),(5,16),-0.064218 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,10),(5,22),-0.0811602 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,11),(5,12),-0.0641474 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,11),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,11),(5,16),-0.0641566 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,11),(5,22),-0.0642066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,12),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,12),(5,16),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,12),(5,22),-0.0461949 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,14),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,14),(5,22),-0.067561 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,16),(5,22),-0.051595 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,5),(5,4),-0.0534149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,3),-0.0502749 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,2),-0.0337314 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,1),-0.0580107 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,5),(5,5),(5,-1),0.016014 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,5),(5,4),(5,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,4),(5,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,4),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,4),(5,-1),-0.0390806 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,3),(5,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,3),(5,1),-0.0420156 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,3),(5,-1),-0.0506972 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,2),(5,1),-0.0420188 # DEPENDENCYPART_GRANDSIBL
(9,5),(5,2),(5,-1),-0.0331779 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,5),(5,1),(5,-1),-0.0569643 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,6),(6,6),(6,7),0.102678 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,6),(6,6),(6,22),0.0668482 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,6),(6,7),(6,22),-0.0645329 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,6),(6,6),(6,5),-0.0467614 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,6),(6,6),(6,-1),0.0993692 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,6),(6,5),(6,-1),-0.0471072 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,7),(7,8),0.0992503 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,7),(7,7),(7,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,22),0.0131026 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,7),(7,8),(7,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,8),(7,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,8),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,8),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,8),(7,22),-0.067961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,9),(7,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,9),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,9),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,9),(7,22),-0.0642576 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,7),(7,10),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,10),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,10),(7,22),-0.0641591 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,12),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,12),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,14),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,7),(7,6),-0.0421991 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,5),-0.0420527 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,3),-0.0447463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,-1),0.0326411 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,7),(7,6),(7,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,6),(7,3),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,6),(7,-1),-0.0420116 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,5),(7,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,5),(7,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,3),(7,-1),-0.0447463 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,8),(8,10),-0.06519 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,8),(8,8),(8,12),-0.0758156 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,8),(8,8),(8,14),-0.0562368 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,8),(8,8),(8,22),-0.0380841 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,8),(8,10),(8,12),-0.0649096 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,10),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,10),(8,22),-0.106157 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,12),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,12),(8,22),-0.0542143 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,14),(8,22),-0.0580278 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,8),(8,7),-0.0483359 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,8),(8,8),(8,6),-0.0852265 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,8),(8,8),(8,5),-0.0451293 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,8),(8,8),(8,4),-0.0426781 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,8),(8,8),(8,3),-0.042065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,8),(8,8),(8,1),-0.0487194 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,8),(8,8),(8,-1),0.150007 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,8),(8,7),(8,6),-0.0465423 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,7),(8,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,7),(8,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,7),(8,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,7),(8,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,7),(8,-1),-0.0420112 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,6),(8,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,6),(8,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,6),(8,3),-0.0420724 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,6),(8,1),-0.0420544 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,6),(8,-1),-0.0852012 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,5),(8,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,5),(8,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,5),(8,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,5),(8,-1),-0.0454812 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,4),(8,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,4),(8,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,4),(8,-1),-0.0426798 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,3),(8,1),-0.0420141 # DEPENDENCYPART_GRANDSIBL
(9,8),(8,3),(8,-1),-0.0421107 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,1),(8,-1),-0.046331 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,10),(10,22),0.0993692 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,10),(10,-1),0.0668482 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,11),(11,11),(11,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,11),(11,11),(11,22),0.023917 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
