# _root_ At Shearson Lehman , executives created potential new commercials Friday night and throughout the weekend , then had to regroup yesterday afternoon .
#goldHeads=6,3,1,6,6,0,9,9,6,11,6,11,12,15,13,6,18,6,18,19,22,20,6,
#predictedHeads=6,3,1,6,6,0,9,9,6,11,6,6,18,15,13,18,18,12,18,19,22,20,6,
(7,3),(3,3),(3,6),0.102877 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,7),-0.0645396 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,3),(3,8),-0.0645396 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,9),-0.064155 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,11),-0.0649016 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,12),-0.0641478 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,15),-0.0649016 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,24),0.0169551 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,4),(3,5),0.103043 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,6),0.103005 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,7),-0.0641551 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,4),(3,8),-0.0641551 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,9),-0.0663685 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,11),-0.065064 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,15),-0.065064 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,18),-0.0641853 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,24),-0.0613002 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,5),(3,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,5),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,12),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,24),-0.0661832 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,6),(3,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,6),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,12),-0.0641467 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,16),-0.0641482 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,24),-0.0644358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,7),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,24),-0.0551853 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,8),(3,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,24),-0.0581901 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,9),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,9),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,9),(3,12),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,9),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,9),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,9),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,9),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,9),(3,24),-0.0661832 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,10),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,10),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,10),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,10),(3,16),-0.0641494 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,10),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,10),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,10),(3,24),-0.0826583 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,11),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,11),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,11),(3,16),-0.0647169 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,11),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,11),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,11),(3,24),-0.0609658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,12),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,12),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,12),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,12),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,12),(3,24),-0.0687914 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,15),(3,16),-0.0647169 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,15),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,15),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,15),(3,24),-0.0609658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,16),(3,18),-0.0641853 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,16),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,16),(3,24),-0.0613002 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,18),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,18),(3,24),-0.0644358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,23),(3,24),-0.0641493 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,3),(3,2),-0.0752801 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,1),-0.0251794 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,-1),0.0298771 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,2),(3,1),-0.042221 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,2),(3,-1),-0.0509043 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,1),(3,-1),-0.0165955 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,5),(5,6),0.102882 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,7),-0.0643236 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,5),(5,8),-0.0643236 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,9),-0.0646886 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,10),-0.0648479 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,11),-0.0667443 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,12),-0.0642051 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,13),-0.0732488 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,16),-0.0642822 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,18),-0.0641459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,24),-0.061018 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,6),(5,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,6),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,24),-0.0643309 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,7),(5,8),-0.0642308 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,11),-0.0641681 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,24),-0.0951965 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,8),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,11),-0.0641681 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,24),-0.095013 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,9),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,24),-0.0189233 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,10),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,24),-0.085158 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,11),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,16),-0.0641527 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,24),-0.051688 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,12),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,12),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,12),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,12),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,12),(5,24),-0.071552 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,13),(5,16),-0.0641466 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,13),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,13),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,13),(5,24),-0.0681606 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,16),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,16),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,16),(5,24),-0.0678812 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,18),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,18),(5,24),-0.0643313 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,23),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,5),(5,4),-0.0453628 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,3),-0.0478252 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,2),-0.0478252 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,1),-0.0568807 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,-1),-0.151227 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,4),(5,3),-0.042029 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,4),(5,2),-0.042029 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,4),(5,1),-0.0447156 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,4),(5,-1),-0.0474484 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,3),(5,2),-0.0420327 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,3),(5,1),-0.0420129 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,3),(5,-1),-0.0492537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,2),(5,1),-0.0420129 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,2),(5,-1),-0.0492537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,1),(5,-1),-0.0645323 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,6),(6,7),-0.0645422 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,6),(6,8),-0.0645422 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,9),-0.0646826 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,10),-0.0641595 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,11),-0.0657669 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,12),-0.0646915 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,13),-0.0641516 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,15),-0.0657669 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,16),-0.0642655 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,17),-0.064206 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,18),-0.0641487 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,19),-0.0641505 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,21),-0.0657669 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,22),-0.0657669 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,24),-0.0767343 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,7),(6,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,24),-0.0691628 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,8),(6,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,24),-0.0691628 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,9),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,12),-0.0642052 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,24),-0.0581078 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,10),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,24),-0.0692692 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,11),(6,12),-0.0641462 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,19),-0.0641557 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,24),-0.0404688 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,12),(6,13),-0.0641524 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,24),-0.0657149 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,13),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
