# _root_ `` When I want to buy , they run from you -- they keep changing their prices , '' Mr. Smith said .
#goldHeads=22,6,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
#predictedHeads=22,4,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
(15,14),(14,4),(14,-1),-0.0414552 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,14),(14,3),(14,2),-0.0448699 # DEPENDENCYPART_GRANDSIBL
(15,14),(14,3),(14,1),-0.0422032 # DEPENDENCYPART_GRANDSIBL
(15,14),(14,3),(14,-1),-0.0384724 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,14),(14,2),(14,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,14),(14,2),(14,-1),-0.0510858 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,14),(14,1),(14,-1),-0.0423296 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,16),(16,16),(16,24),-0.0780676 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,16),(16,16),(16,15),0.103066 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,16),(16,16),(16,-1),-0.0669532 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,16),(16,15),(16,-1),-0.064149 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,17),(17,18),-0.0409114 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,19),-0.0301956 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,21),-0.0431698 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,22),-0.0158289 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,24),0.110144 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,18),(17,19),-0.0347565 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,18),(17,21),-0.0487125 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,18),(17,22),-0.0510871 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,18),(17,24),-0.0284185 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,19),(17,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,19),(17,22),-0.0420524 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,19),(17,24),-0.0283687 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,21),(17,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,21),(17,24),-0.0678365 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,22),(17,24),-0.027057 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,17),(17,16),0.12747 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,15),0.0822826 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,17),(17,13),-0.0641468 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,-1),-0.107893 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,16),(17,15),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,16),(17,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,-1),-0.0629326 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,15),(17,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,-1),-0.0878018 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,13),(17,-1),-0.0791264 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,18),(18,24),-0.113709 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,18),(18,18),(18,-1),-0.09218 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,19),(19,21),-0.0427901 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,24),-0.0595486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,21),(19,24),-0.0427901 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,19),(19,-1),-0.0731805 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,20),(20,20),(20,21),-0.0575327 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,24),0.0445739 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,20),(20,21),(20,24),-0.035705 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,20),(20,19),0.100909 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,18),0.0972342 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,17),0.100728 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,16),0.11227 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,15),0.0996739 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,20),(20,20),(20,-1),-0.0822526 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,20),(20,19),(20,18),0.102844 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,15),0.101134 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,19),(20,-1),-0.0664116 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,18),(20,17),0.102981 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,18),(20,16),0.103054 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,18),(20,15),0.102874 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,18),(20,-1),-0.0565347 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,17),(20,16),0.103067 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,17),(20,15),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,17),(20,-1),-0.0634476 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,16),(20,15),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,16),(20,-1),-0.0483272 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,15),(20,-1),-0.0674631 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,21),(21,21),(21,24),0.0446805 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,21),(21,21),(21,20),0.131369 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,19),0.100909 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,18),0.0972319 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,17),0.100728 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,16),0.11227 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,-1),-0.0816855 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,21),(21,20),(21,19),0.100257 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,20),(21,18),0.103382 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,20),(21,17),0.105494 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,20),(21,16),0.106278 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,20),(21,-1),-0.0766586 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,19),(21,18),0.102844 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,19),(21,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,19),(21,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,19),(21,-1),-0.0664116 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,18),(21,17),0.102981 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,18),(21,16),0.103054 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,18),(21,-1),-0.057189 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,17),(21,16),0.103067 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,17),(21,-1),-0.0634476 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,16),(21,-1),-0.0483272 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,22),(22,23),-0.0437134 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,24),0.0248844 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,22),(22,23),(22,24),-0.0449686 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,22),(22,21),0.0944784 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,20),0.0944754 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,19),0.0995091 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,18),0.0994849 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,17),0.0988544 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,16),0.103027 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,15),0.0986349 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,22),(22,22),(22,14),-0.0642422 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,13),-0.0642223 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,11),-0.0642219 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,10),-0.0676036 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,9),-0.0642422 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,8),-0.0642223 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,5),-0.0650033 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,4),-0.0642422 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,3),-0.0642219 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,2),-0.0535112 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,1),-0.0641488 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,-1),-0.0137984 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,22),(22,21),(22,20),0.103 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,19),0.100041 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,18),0.100457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,17),0.103067 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,15),0.103053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,21),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,10),-0.0641678 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,2),-0.0667467 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,21),(22,-1),-0.0591317 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,20),(22,19),0.100041 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,18),0.100457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,17),0.103067 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,15),0.103053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,20),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,10),-0.0641678 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,2),-0.0667467 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,20),(22,-1),-0.0591374 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,19),(22,18),0.10124 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,17),0.102659 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,16),0.103065 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,15),0.103064 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,19),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,19),(22,-1),-0.0661149 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,18),(22,17),0.103028 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,15),0.101432 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,18),(22,14),-0.0641782 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,10),-0.068268 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,9),-0.0641782 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,6),-0.064293 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,4),-0.0641782 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,2),-0.0643395 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,18),(22,-1),-0.0685174 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,17),(22,16),0.103058 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,15),0.103001 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,17),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,10),-0.0642276 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,7),-0.0641788 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,5),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,2),-0.0644355 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,17),(22,-1),-0.0863316 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,16),(22,15),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,16),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,16),(22,-1),-0.064368 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,15),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,10),-0.0641525 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,7),-0.0651832 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,15),(22,-1),-0.0710862 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,22),(22,14),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,7),-0.0641588 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,1),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,14),(22,-1),-0.0645606 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,13),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,10),-0.064379 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,2),-0.0666501 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,13),(22,-1),-0.0531763 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,12),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,12),(22,10),-0.0641532 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,12),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,12),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,12),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,12),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,12),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,12),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,12),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,12),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,12),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,12),(22,-1),-0.0559596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,11),(22,10),-0.0642638 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,11),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,11),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,11),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,11),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,11),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,11),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,11),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,11),(22,2),-0.0665482 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,11),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,11),(22,-1),-0.0541168 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,10),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,10),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,10),(22,7),-0.064146 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,10),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,10),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,10),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,10),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,10),(22,2),-0.0641494 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,10),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,10),(22,-1),-0.0878709 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
