# _root_ The new expiration date is the date on which DIG 's financing commitments , which total about $ 240 million , are to expire .
#goldHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
#predictedHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
(10,7),(7,7),(7,17),-0.0641548 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,18),-0.065133 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,21),-0.0641629 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,23),-0.0663923 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,26),0.00165042 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,7),(7,8),(7,9),0.103042 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,10),-0.0641899 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,8),(7,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,14),-0.0641974 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,21),-0.0641974 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,25),-0.0641474 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,26),-0.103238 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,9),(7,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,9),(7,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,26),-0.0741819 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,10),(7,11),-0.064177 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,14),-0.0641701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,16),-0.0641459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,21),-0.0641701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,22),-0.0641459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,25),-0.0641486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,26),-0.0450269 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,7),(7,11),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,13),-0.0642067 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,26),-0.00970878 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,12),(7,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,26),-0.0470587 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,13),(7,14),-0.0641562 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,13),(7,16),-0.0641574 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,13),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,13),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,13),(7,21),-0.0641562 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,13),(7,22),-0.0641574 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,13),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,13),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,13),(7,26),-0.0700726 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,14),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,14),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,14),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,14),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,14),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,14),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,14),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,14),(7,26),-0.0492925 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,16),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,16),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,16),(7,21),-0.0641692 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,16),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,16),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,16),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,16),(7,26),-0.0677928 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,17),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,17),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,17),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,17),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,17),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,17),(7,26),-0.0651751 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,18),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,18),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,18),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,18),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,18),(7,26),-0.0691307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,21),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,21),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,21),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,21),(7,26),-0.0492925 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,22),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,22),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,22),(7,26),-0.0657507 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,23),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,23),(7,26),-0.0696907 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,25),(7,26),-0.0667177 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,7),(7,6),-0.0858786 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,4),-0.0610173 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,3),-0.0610173 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,2),-0.0583202 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,1),-0.0858786 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,-1),-0.0274704 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,7),(7,6),(7,4),-0.0420474 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,6),(7,3),-0.0420474 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,6),(7,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,6),(7,1),-0.0420281 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,6),(7,-1),-0.0809537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,4),(7,3),-0.0461849 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,4),(7,2),-0.0396713 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,4),(7,1),-0.0419803 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,4),(7,-1),-0.0809668 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,3),(7,2),-0.0396713 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,3),(7,1),-0.0419803 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,3),(7,-1),-0.0809502 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,2),(7,1),-0.0470365 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,2),(7,-1),-0.0458338 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,1),(7,-1),-0.0809537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,9),(9,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,9),(9,9),(9,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,26),-0.199645 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,9),(9,10),(9,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,26),-0.0662027 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,9),(9,11),(9,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,12),(9,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,12),(9,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,13),(9,26),-0.0641471 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,9),(9,-1),-0.171444 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,11),(11,11),(11,26),0.205252 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,11),(11,11),(11,10),0.102712 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,11),(11,11),(11,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,11),(11,11),(11,7),-0.0641466 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,11),(11,11),(11,-1),0.152782 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,11),(11,10),(11,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,11),(11,10),(11,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,11),(11,10),(11,-1),-0.0648448 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,11),(11,9),(11,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,11),(11,9),(11,-1),-0.0693182 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,11),(11,7),(11,-1),-0.0648105 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,12),(12,13),-0.0658075 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,14),-0.0315515 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,15),-0.0420143 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,16),-0.042012 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,17),-0.0477931 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,18),-0.0451042 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,21),-0.0315515 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,22),-0.0420124 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,23),-0.0674429 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,26),0.00907129 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,13),(12,14),-0.043787 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,17),-0.0420506 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,21),-0.043787 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,23),-0.0426125 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,26),-0.0663206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,14),(12,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,16),-0.0350134 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,17),-0.0349562 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,22),-0.0350134 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,26),-0.0428598 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,15),(12,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,15),(12,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,15),(12,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,15),(12,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,15),(12,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,15),(12,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,15),(12,26),-0.0420206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,16),(12,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,16),(12,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,16),(12,21),-0.0420445 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,16),(12,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,16),(12,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,16),(12,26),-0.034981 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,17),(12,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,17),(12,21),-0.0349801 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,17),(12,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,17),(12,23),-0.0447582 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,17),(12,26),-0.0445044 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,18),(12,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,18),(12,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,18),(12,23),-0.0420146 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,18),(12,26),-0.0448492 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,21),(12,22),-0.0350134 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,21),(12,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,21),(12,26),-0.0428598 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,22),(12,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,22),(12,26),-0.0349814 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,23),(12,26),-0.078289 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,12),(12,11),0.103057 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,10),0.0993759 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,12),(12,9),-0.0641506 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,8),-0.0653144 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,7),-0.0667438 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,4),-0.0667438 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,-1),-0.0754535 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,11),(12,10),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,11),(12,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,11),(12,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,11),(12,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,11),(12,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,11),(12,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,11),(12,-1),-0.0641732 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,10),(12,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,10),(12,8),-0.0641583 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,10),(12,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,10),(12,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,10),(12,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,10),(12,-1),-0.0717985 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,9),(12,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,9),(12,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,9),(12,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,9),(12,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,9),(12,-1),-0.0647056 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,8),(12,7),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,8),(12,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,8),(12,4),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,8),(12,-1),-0.0687073 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,7),(12,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,7),(12,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,7),(12,-1),-0.0686243 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,5),(12,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,5),(12,-1),-0.0641507 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,4),(12,-1),-0.0686243 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,13),(13,14),0.0273494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,15),-0.0469997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,16),-0.0424463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,17),-0.0585669 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,18),-0.0330963 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,20),-0.053869 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,21),0.0273494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,22),-0.0424505 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,23),-0.0419191 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,25),-0.042056 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,26),-0.0590669 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,13),(13,14),(13,15),-0.0420514 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,16),-0.0454024 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,17),-0.0385722 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,18),-0.00580093 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,20),-0.043816 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,21),-0.0426144 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,22),-0.0456344 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,23),-0.0420227 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,26),-0.0514636 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,15),(13,16),-0.042012 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,22),-0.042012 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,26),-0.0469683 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,16),(13,17),-0.0420114 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,16),(13,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,16),(13,20),-0.042034 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,16),(13,21),-0.0447746 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,16),(13,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,16),(13,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,16),(13,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,16),(13,26),-0.0416374 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,17),(13,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,17),(13,20),-0.0420153 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,17),(13,21),-0.0421791 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,17),(13,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,17),(13,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,17),(13,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,17),(13,26),-0.0558791 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,18),(13,20),-0.0420159 # DEPENDENCYPART_GRANDSIBL
