# _root_ That move , along with the return to the Manpower name , could bolster the company 's prospects during possibly difficult times for temporary help .
#goldHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,21,22,19,22,25,23,13,
#predictedHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,22,22,19,22,25,23,13,
(13,2),(13,12),-0.136737 # DEPENDENCYPART_SIBL
(13,2),(13,14),-0.0122507 # DEPENDENCYPART_SIBL
(13,2),(13,16),-0.0444899 # DEPENDENCYPART_SIBL
(13,2),(13,17),-0.0195377 # DEPENDENCYPART_SIBL
(13,2),(13,18),-0.0812576 # DEPENDENCYPART_SIBL
(13,2),(13,19),-0.0608043 # DEPENDENCYPART_SIBL
(13,2),(13,20),-0.0647375 # DEPENDENCYPART_SIBL
(13,2),(13,22),-0.0858787 # DEPENDENCYPART_SIBL
(13,2),(13,23),-0.0429991 # DEPENDENCYPART_SIBL
(13,2),(13,26),0.0012105 # DEPENDENCYPART_SIBL
(13,3),(13,4),0.106571 # DEPENDENCYPART_SIBL
(13,3),(13,5),-0.0495157 # DEPENDENCYPART_SIBL
(13,3),(13,6),-0.0820015 # DEPENDENCYPART_SIBL
(13,3),(13,7),0.0621125 # DEPENDENCYPART_SIBL
(13,3),(13,8),-0.0790627 # DEPENDENCYPART_SIBL
(13,3),(13,9),-0.0820015 # DEPENDENCYPART_SIBL
(13,3),(13,10),0.0174002 # DEPENDENCYPART_SIBL
(13,3),(13,11),0.0276614 # DEPENDENCYPART_SIBL
(13,3),(13,12),-0.000732511 # DEPENDENCYPART_SIBL
(13,3),(13,14),-0.0430352 # DEPENDENCYPART_SIBL
(13,3),(13,16),-0.0515768 # DEPENDENCYPART_SIBL
(13,3),(13,17),-0.29026 # DEPENDENCYPART_SIBL
(13,3),(13,18),-0.0916023 # DEPENDENCYPART_SIBL
(13,3),(13,19),-0.0626276 # DEPENDENCYPART_SIBL
(13,3),(13,20),-0.0809603 # DEPENDENCYPART_SIBL
(13,3),(13,22),-0.0410802 # DEPENDENCYPART_SIBL
(13,3),(13,23),-0.0839219 # DEPENDENCYPART_SIBL
(13,3),(13,26),0.0484081 # DEPENDENCYPART_SIBL
(13,4),(13,5),-0.206214 # DEPENDENCYPART_SIBL
(13,4),(13,6),-0.0590083 # DEPENDENCYPART_SIBL
(13,4),(13,7),-0.0210916 # DEPENDENCYPART_SIBL
(13,4),(13,8),-0.0403813 # DEPENDENCYPART_SIBL
(13,4),(13,9),-0.0590083 # DEPENDENCYPART_SIBL
(13,4),(13,10),-0.0455781 # DEPENDENCYPART_SIBL
(13,4),(13,11),-0.0263153 # DEPENDENCYPART_SIBL
(13,4),(13,12),0.352129 # DEPENDENCYPART_SIBL
(13,4),(13,14),-0.0772052 # DEPENDENCYPART_SIBL
(13,4),(13,16),-0.0273252 # DEPENDENCYPART_SIBL
(13,4),(13,17),-0.106416 # DEPENDENCYPART_SIBL
(13,4),(13,18),-0.068906 # DEPENDENCYPART_SIBL
(13,4),(13,19),-0.0466853 # DEPENDENCYPART_SIBL
(13,4),(13,20),-0.078217 # DEPENDENCYPART_SIBL
(13,4),(13,22),-0.0404398 # DEPENDENCYPART_SIBL
(13,4),(13,23),-0.0323925 # DEPENDENCYPART_SIBL
(13,4),(13,26),0.0379846 # DEPENDENCYPART_SIBL
(13,5),(13,6),-0.0838606 # DEPENDENCYPART_SIBL
(13,5),(13,7),0.0430248 # DEPENDENCYPART_SIBL
(13,5),(13,8),-0.0503104 # DEPENDENCYPART_SIBL
(13,5),(13,9),-0.0838606 # DEPENDENCYPART_SIBL
(13,5),(13,10),-0.0320538 # DEPENDENCYPART_SIBL
(13,5),(13,11),0.0377807 # DEPENDENCYPART_SIBL
(13,5),(13,12),0.294496 # DEPENDENCYPART_SIBL
(13,5),(13,14),-0.0240357 # DEPENDENCYPART_SIBL
(13,5),(13,16),-0.00627861 # DEPENDENCYPART_SIBL
(13,5),(13,17),-0.0433751 # DEPENDENCYPART_SIBL
(13,5),(13,18),0.00304991 # DEPENDENCYPART_SIBL
(13,5),(13,19),-0.0516246 # DEPENDENCYPART_SIBL
(13,5),(13,20),-0.019789 # DEPENDENCYPART_SIBL
(13,5),(13,22),0.0312558 # DEPENDENCYPART_SIBL
(13,5),(13,23),-0.0279913 # DEPENDENCYPART_SIBL
(13,5),(13,26),0.0577552 # DEPENDENCYPART_SIBL
(13,6),(13,7),-0.163308 # DEPENDENCYPART_SIBL
(13,6),(13,8),-0.352807 # DEPENDENCYPART_SIBL
(13,6),(13,9),-0.618043 # DEPENDENCYPART_SIBL
(13,6),(13,10),-0.22183 # DEPENDENCYPART_SIBL
(13,6),(13,11),-0.1298 # DEPENDENCYPART_SIBL
(13,6),(13,12),-0.0570042 # DEPENDENCYPART_SIBL
(13,6),(13,14),-0.25824 # DEPENDENCYPART_SIBL
(13,6),(13,16),-0.182843 # DEPENDENCYPART_SIBL
(13,6),(13,17),0.165565 # DEPENDENCYPART_SIBL
(13,6),(13,18),-0.219283 # DEPENDENCYPART_SIBL
(13,6),(13,19),-0.148392 # DEPENDENCYPART_SIBL
(13,6),(13,20),-0.184317 # DEPENDENCYPART_SIBL
(13,6),(13,22),-0.228539 # DEPENDENCYPART_SIBL
(13,6),(13,23),-0.0835968 # DEPENDENCYPART_SIBL
(13,6),(13,26),-0.242817 # DEPENDENCYPART_SIBL
(13,7),(13,8),-0.346305 # DEPENDENCYPART_SIBL
(13,7),(13,9),-0.527153 # DEPENDENCYPART_SIBL
(13,7),(13,10),-0.450381 # DEPENDENCYPART_SIBL
(13,7),(13,11),-0.684621 # DEPENDENCYPART_SIBL
(13,7),(13,12),-0.0846809 # DEPENDENCYPART_SIBL
(13,7),(13,14),0.0076112 # DEPENDENCYPART_SIBL
(13,7),(13,16),-0.0413382 # DEPENDENCYPART_SIBL
(13,7),(13,17),-0.0119143 # DEPENDENCYPART_SIBL
(13,7),(13,18),-0.0742633 # DEPENDENCYPART_SIBL
(13,7),(13,19),-0.0425596 # DEPENDENCYPART_SIBL
(13,7),(13,20),-0.0641984 # DEPENDENCYPART_SIBL
(13,7),(13,22),-0.0788844 # DEPENDENCYPART_SIBL
(13,7),(13,23),-0.0178522 # DEPENDENCYPART_SIBL
(13,7),(13,26),0.0167371 # DEPENDENCYPART_SIBL
(13,8),(13,9),-0.059603 # DEPENDENCYPART_SIBL
(13,8),(13,10),0.000152457 # DEPENDENCYPART_SIBL
(13,8),(13,11),-0.0539535 # DEPENDENCYPART_SIBL
(13,8),(13,12),0.25824 # DEPENDENCYPART_SIBL
(13,8),(13,14),-0.0686654 # DEPENDENCYPART_SIBL
(13,8),(13,16),-0.031785 # DEPENDENCYPART_SIBL
(13,8),(13,17),-0.115821 # DEPENDENCYPART_SIBL
(13,8),(13,18),-0.0618721 # DEPENDENCYPART_SIBL
(13,8),(13,19),-0.0550593 # DEPENDENCYPART_SIBL
(13,8),(13,20),-0.0278001 # DEPENDENCYPART_SIBL
(13,8),(13,22),-0.06234 # DEPENDENCYPART_SIBL
(13,8),(13,23),-0.0675817 # DEPENDENCYPART_SIBL
(13,8),(13,26),-0.0318415 # DEPENDENCYPART_SIBL
(13,9),(13,10),-0.22183 # DEPENDENCYPART_SIBL
(13,9),(13,11),-0.1298 # DEPENDENCYPART_SIBL
(13,9),(13,12),-0.0570042 # DEPENDENCYPART_SIBL
(13,9),(13,14),-0.25824 # DEPENDENCYPART_SIBL
(13,9),(13,16),-0.182843 # DEPENDENCYPART_SIBL
(13,9),(13,17),0.165565 # DEPENDENCYPART_SIBL
(13,9),(13,18),-0.219283 # DEPENDENCYPART_SIBL
(13,9),(13,19),-0.148392 # DEPENDENCYPART_SIBL
(13,9),(13,20),-0.184317 # DEPENDENCYPART_SIBL
(13,9),(13,22),-0.228539 # DEPENDENCYPART_SIBL
(13,9),(13,23),-0.0835968 # DEPENDENCYPART_SIBL
(13,9),(13,26),-0.242817 # DEPENDENCYPART_SIBL
(13,10),(13,11),-0.319352 # DEPENDENCYPART_SIBL
(13,10),(13,12),-0.0132693 # DEPENDENCYPART_SIBL
(13,10),(13,14),0.0240184 # DEPENDENCYPART_SIBL
(13,10),(13,16),-0.000139094 # DEPENDENCYPART_SIBL
(13,10),(13,17),0.0178946 # DEPENDENCYPART_SIBL
(13,10),(13,18),-0.0508067 # DEPENDENCYPART_SIBL
(13,10),(13,19),-0.0286988 # DEPENDENCYPART_SIBL
(13,10),(13,20),-0.0045084 # DEPENDENCYPART_SIBL
(13,10),(13,22),-0.0564345 # DEPENDENCYPART_SIBL
(13,10),(13,23),-0.0290824 # DEPENDENCYPART_SIBL
(13,10),(13,26),0.00382103 # DEPENDENCYPART_SIBL
(13,11),(13,12),-0.0927992 # DEPENDENCYPART_SIBL
(13,11),(13,14),-0.0338709 # DEPENDENCYPART_SIBL
(13,11),(13,16),-0.0500506 # DEPENDENCYPART_SIBL
(13,11),(13,17),-0.0222632 # DEPENDENCYPART_SIBL
(13,11),(13,18),-0.0859796 # DEPENDENCYPART_SIBL
(13,11),(13,19),-0.0581157 # DEPENDENCYPART_SIBL
(13,11),(13,20),-0.0674172 # DEPENDENCYPART_SIBL
(13,11),(13,22),-0.0906007 # DEPENDENCYPART_SIBL
(13,11),(13,23),-0.0332731 # DEPENDENCYPART_SIBL
(13,11),(13,26),-0.0196761 # DEPENDENCYPART_SIBL
(13,12),(13,14),-0.0430352 # DEPENDENCYPART_SIBL
(13,12),(13,16),-0.0515768 # DEPENDENCYPART_SIBL
(13,12),(13,17),-0.29026 # DEPENDENCYPART_SIBL
(13,12),(13,18),-0.0916023 # DEPENDENCYPART_SIBL
(13,12),(13,19),-0.0626276 # DEPENDENCYPART_SIBL
(13,12),(13,20),-0.0809603 # DEPENDENCYPART_SIBL
(13,12),(13,22),-0.0410802 # DEPENDENCYPART_SIBL
(13,12),(13,23),-0.0839219 # DEPENDENCYPART_SIBL
(13,12),(13,26),0.0484081 # DEPENDENCYPART_SIBL
(13,14),(13,16),-0.361381 # DEPENDENCYPART_SIBL
(13,14),(13,17),-0.232686 # DEPENDENCYPART_SIBL
(13,14),(13,18),-0.306435 # DEPENDENCYPART_SIBL
(13,14),(13,19),-0.213304 # DEPENDENCYPART_SIBL
(13,14),(13,20),-0.33486 # DEPENDENCYPART_SIBL
(13,14),(13,22),-0.310255 # DEPENDENCYPART_SIBL
(13,14),(13,23),-0.170572 # DEPENDENCYPART_SIBL
(13,14),(13,26),0.0032748 # DEPENDENCYPART_SIBL
(13,16),(13,17),-0.021789 # DEPENDENCYPART_SIBL
(13,16),(13,18),-0.174217 # DEPENDENCYPART_SIBL
(13,16),(13,19),0.0304482 # DEPENDENCYPART_SIBL
(13,16),(13,20),0.0110326 # DEPENDENCYPART_SIBL
(13,16),(13,22),-0.162247 # DEPENDENCYPART_SIBL
(13,16),(13,23),0.0439404 # DEPENDENCYPART_SIBL
(13,16),(13,26),0.0270257 # DEPENDENCYPART_SIBL
(13,17),(13,18),-0.161596 # DEPENDENCYPART_SIBL
(13,17),(13,19),-0.0106694 # DEPENDENCYPART_SIBL
(13,17),(13,20),-0.104822 # DEPENDENCYPART_SIBL
(13,17),(13,22),-0.164436 # DEPENDENCYPART_SIBL
(13,17),(13,23),0.008007 # DEPENDENCYPART_SIBL
(13,17),(13,26),-0.114951 # DEPENDENCYPART_SIBL
(13,18),(13,19),0.026987 # DEPENDENCYPART_SIBL
(13,18),(13,20),-0.00689225 # DEPENDENCYPART_SIBL
(13,18),(13,22),-0.275877 # DEPENDENCYPART_SIBL
(13,18),(13,23),0.0239623 # DEPENDENCYPART_SIBL
(13,18),(13,26),0.0338848 # DEPENDENCYPART_SIBL
(13,19),(13,20),-0.0169884 # DEPENDENCYPART_SIBL
(13,19),(13,22),-0.0665366 # DEPENDENCYPART_SIBL
(13,19),(13,23),0.0235463 # DEPENDENCYPART_SIBL
(13,19),(13,26),0.0162987 # DEPENDENCYPART_SIBL
(13,20),(13,22),-0.0167171 # DEPENDENCYPART_SIBL
(13,20),(13,23),0.0173507 # DEPENDENCYPART_SIBL
(13,20),(13,26),0.0173556 # DEPENDENCYPART_SIBL
(13,22),(13,23),0.0560565 # DEPENDENCYPART_SIBL
(13,22),(13,26),-0.0115758 # DEPENDENCYPART_SIBL
(13,23),(13,26),0.0235292 # DEPENDENCYPART_SIBL
(14,2),(14,3),0.0949618 # DEPENDENCYPART_SIBL
(14,2),(14,4),0.0508586 # DEPENDENCYPART_SIBL
(14,2),(14,5),0.0371568 # DEPENDENCYPART_SIBL
(14,2),(14,7),-0.14375 # DEPENDENCYPART_SIBL
(14,2),(14,8),-0.0211858 # DEPENDENCYPART_SIBL
(14,2),(14,11),-0.150048 # DEPENDENCYPART_SIBL
(14,2),(14,12),0.0949618 # DEPENDENCYPART_SIBL
(14,2),(14,13),0.066809 # DEPENDENCYPART_SIBL
(14,2),(14,15),-0.110046 # DEPENDENCYPART_SIBL
(14,2),(14,16),-0.0102667 # DEPENDENCYPART_SIBL
(14,2),(14,17),0.033345 # DEPENDENCYPART_SIBL
(14,2),(14,18),-0.0219111 # DEPENDENCYPART_SIBL
(14,2),(14,19),-0.0825649 # DEPENDENCYPART_SIBL
(14,2),(14,20),-0.0313349 # DEPENDENCYPART_SIBL
(14,2),(14,21),-0.0474526 # DEPENDENCYPART_SIBL
(14,2),(14,22),-0.0384787 # DEPENDENCYPART_SIBL
(14,2),(14,23),-0.0427962 # DEPENDENCYPART_SIBL
(14,2),(14,24),-0.0546459 # DEPENDENCYPART_SIBL
(14,2),(14,25),0.0170159 # DEPENDENCYPART_SIBL
(14,2),(14,26),0.000553374 # DEPENDENCYPART_SIBL
(14,3),(14,4),0.0655572 # DEPENDENCYPART_SIBL
(14,3),(14,5),-0.0735774 # DEPENDENCYPART_SIBL
(14,3),(14,7),0.0721018 # DEPENDENCYPART_SIBL
(14,3),(14,8),-0.0263026 # DEPENDENCYPART_SIBL
(14,3),(14,11),0.0382458 # DEPENDENCYPART_SIBL
(14,3),(14,12),0.00786901 # DEPENDENCYPART_SIBL
(14,3),(14,13),0.0212722 # DEPENDENCYPART_SIBL
(14,3),(14,15),-0.0626758 # DEPENDENCYPART_SIBL
(14,3),(14,16),-0.0752954 # DEPENDENCYPART_SIBL
(14,3),(14,17),-0.156139 # DEPENDENCYPART_SIBL
(14,3),(14,18),-0.0502862 # DEPENDENCYPART_SIBL
(14,3),(14,19),-0.0315339 # DEPENDENCYPART_SIBL
(14,3),(14,20),-0.0015278 # DEPENDENCYPART_SIBL
(14,3),(14,21),-0.0317943 # DEPENDENCYPART_SIBL
(14,3),(14,22),-0.0117371 # DEPENDENCYPART_SIBL
(14,3),(14,23),0.0210555 # DEPENDENCYPART_SIBL
(14,3),(14,24),-0.0344431 # DEPENDENCYPART_SIBL
(14,3),(14,25),-0.0350331 # DEPENDENCYPART_SIBL
(14,3),(14,26),0.205289 # DEPENDENCYPART_SIBL
(14,4),(14,5),-0.217901 # DEPENDENCYPART_SIBL
(14,4),(14,7),-0.0290198 # DEPENDENCYPART_SIBL
(14,4),(14,8),0.0251395 # DEPENDENCYPART_SIBL
(14,4),(14,11),-0.0345848 # DEPENDENCYPART_SIBL
(14,4),(14,12),0.270677 # DEPENDENCYPART_SIBL
(14,4),(14,13),-0.0146006 # DEPENDENCYPART_SIBL
(14,4),(14,15),-0.110628 # DEPENDENCYPART_SIBL
(14,4),(14,16),-0.0796129 # DEPENDENCYPART_SIBL
(14,4),(14,17),-0.0668645 # DEPENDENCYPART_SIBL
(14,4),(14,18),-0.0746077 # DEPENDENCYPART_SIBL
(14,4),(14,19),-0.0650104 # DEPENDENCYPART_SIBL
(14,4),(14,20),-0.0516926 # DEPENDENCYPART_SIBL
(14,4),(14,21),0.00496243 # DEPENDENCYPART_SIBL
(14,4),(14,22),-0.0599048 # DEPENDENCYPART_SIBL
(14,4),(14,23),-0.0152422 # DEPENDENCYPART_SIBL
(14,4),(14,24),-0.0125617 # DEPENDENCYPART_SIBL
(14,4),(14,25),-0.0390609 # DEPENDENCYPART_SIBL
(14,4),(14,26),0.0983913 # DEPENDENCYPART_SIBL
(14,5),(14,7),-0.0133602 # DEPENDENCYPART_SIBL
(14,5),(14,8),0.00587187 # DEPENDENCYPART_SIBL
(14,5),(14,11),-0.0189407 # DEPENDENCYPART_SIBL
(14,5),(14,12),0.215163 # DEPENDENCYPART_SIBL
(14,5),(14,13),-0.0193277 # DEPENDENCYPART_SIBL
(14,5),(14,15),-0.109467 # DEPENDENCYPART_SIBL
(14,5),(14,16),-0.0989344 # DEPENDENCYPART_SIBL
(14,5),(14,17),-0.0518231 # DEPENDENCYPART_SIBL
(14,5),(14,18),-0.0709796 # DEPENDENCYPART_SIBL
(14,5),(14,19),-0.12247 # DEPENDENCYPART_SIBL
(14,5),(14,20),-0.0668498 # DEPENDENCYPART_SIBL
(14,5),(14,21),-0.00681353 # DEPENDENCYPART_SIBL
(14,5),(14,22),-0.056537 # DEPENDENCYPART_SIBL
(14,5),(14,23),-0.0633557 # DEPENDENCYPART_SIBL
(14,5),(14,24),-0.0236679 # DEPENDENCYPART_SIBL
(14,5),(14,25),-0.0629773 # DEPENDENCYPART_SIBL
(14,5),(14,26),0.0415664 # DEPENDENCYPART_SIBL
(14,7),(14,8),-0.0205813 # DEPENDENCYPART_SIBL
(14,7),(14,11),-0.136695 # DEPENDENCYPART_SIBL
(14,7),(14,12),0.129142 # DEPENDENCYPART_SIBL
(14,7),(14,13),0.066962 # DEPENDENCYPART_SIBL
(14,7),(14,15),-0.109098 # DEPENDENCYPART_SIBL
(14,7),(14,16),-0.013447 # DEPENDENCYPART_SIBL
(14,7),(14,17),0.0345715 # DEPENDENCYPART_SIBL
(14,7),(14,18),-0.0209246 # DEPENDENCYPART_SIBL
(14,7),(14,19),-0.0706864 # DEPENDENCYPART_SIBL
(14,7),(14,20),-0.0298417 # DEPENDENCYPART_SIBL
(14,7),(14,21),-0.0453542 # DEPENDENCYPART_SIBL
(14,7),(14,22),-0.0374921 # DEPENDENCYPART_SIBL
(14,7),(14,23),-0.0240156 # DEPENDENCYPART_SIBL
(14,7),(14,24),-0.0525475 # DEPENDENCYPART_SIBL
(14,7),(14,25),0.0140427 # DEPENDENCYPART_SIBL
(14,7),(14,26),0.00111376 # DEPENDENCYPART_SIBL
(14,8),(14,11),-0.0281344 # DEPENDENCYPART_SIBL
(14,8),(14,12),0.0759037 # DEPENDENCYPART_SIBL
(14,8),(14,13),0.0225053 # DEPENDENCYPART_SIBL
(14,8),(14,15),-0.0490119 # DEPENDENCYPART_SIBL
(14,8),(14,16),0.0412638 # DEPENDENCYPART_SIBL
(14,8),(14,17),-0.0347199 # DEPENDENCYPART_SIBL
(14,8),(14,18),0.0246175 # DEPENDENCYPART_SIBL
(14,8),(14,19),-0.0544071 # DEPENDENCYPART_SIBL
(14,8),(14,20),0.054552 # DEPENDENCYPART_SIBL
(14,8),(14,21),-0.0180694 # DEPENDENCYPART_SIBL
(14,8),(14,22),0.0121754 # DEPENDENCYPART_SIBL
(14,8),(14,23),-0.0557221 # DEPENDENCYPART_SIBL
(14,8),(14,24),-0.0211228 # DEPENDENCYPART_SIBL
(14,8),(14,25),0.0557423 # DEPENDENCYPART_SIBL
(14,8),(14,26),-0.0348853 # DEPENDENCYPART_SIBL
(14,11),(14,12),0.119495 # DEPENDENCYPART_SIBL
(14,11),(14,13),0.066784 # DEPENDENCYPART_SIBL
(14,11),(14,15),-0.108919 # DEPENDENCYPART_SIBL
(14,11),(14,16),-0.0111774 # DEPENDENCYPART_SIBL
(14,11),(14,17),0.0352974 # DEPENDENCYPART_SIBL
(14,11),(14,18),-0.0215661 # DEPENDENCYPART_SIBL
(14,11),(14,19),-0.075198 # DEPENDENCYPART_SIBL
(14,11),(14,20),-0.0245886 # DEPENDENCYPART_SIBL
(14,11),(14,21),-0.039357 # DEPENDENCYPART_SIBL
(14,11),(14,22),-0.0381336 # DEPENDENCYPART_SIBL
(14,11),(14,23),-0.0283919 # DEPENDENCYPART_SIBL
(14,11),(14,24),-0.0465503 # DEPENDENCYPART_SIBL
(14,11),(14,25),0.0163121 # DEPENDENCYPART_SIBL
(14,11),(14,26),-0.0260468 # DEPENDENCYPART_SIBL
(14,12),(14,13),0.0212722 # DEPENDENCYPART_SIBL
(14,12),(14,15),-0.0626758 # DEPENDENCYPART_SIBL
(14,12),(14,16),-0.0752954 # DEPENDENCYPART_SIBL
(14,12),(14,17),-0.156139 # DEPENDENCYPART_SIBL
(14,12),(14,18),-0.0502862 # DEPENDENCYPART_SIBL
(14,12),(14,19),-0.0315339 # DEPENDENCYPART_SIBL
(14,12),(14,20),-0.0015278 # DEPENDENCYPART_SIBL
(14,12),(14,21),-0.0317943 # DEPENDENCYPART_SIBL
(14,12),(14,22),-0.0117371 # DEPENDENCYPART_SIBL
(14,12),(14,23),0.0210555 # DEPENDENCYPART_SIBL
(14,12),(14,24),-0.0344431 # DEPENDENCYPART_SIBL
(14,12),(14,25),-0.0350331 # DEPENDENCYPART_SIBL
(14,12),(14,26),0.205289 # DEPENDENCYPART_SIBL
(14,13),(14,15),-0.0748581 # DEPENDENCYPART_SIBL
(14,13),(14,16),-0.0875581 # DEPENDENCYPART_SIBL
(14,13),(14,17),-0.0345669 # DEPENDENCYPART_SIBL
(14,13),(14,18),-0.001654 # DEPENDENCYPART_SIBL
(14,13),(14,19),-0.141532 # DEPENDENCYPART_SIBL
(14,13),(14,20),-0.0394742 # DEPENDENCYPART_SIBL
(14,13),(14,21),-0.0516632 # DEPENDENCYPART_SIBL
(14,13),(14,22),-0.0136924 # DEPENDENCYPART_SIBL
(14,13),(14,23),-0.138004 # DEPENDENCYPART_SIBL
(14,13),(14,24),-0.0539738 # DEPENDENCYPART_SIBL
(14,13),(14,25),-0.0723214 # DEPENDENCYPART_SIBL
(14,13),(14,26),-0.00792322 # DEPENDENCYPART_SIBL
(14,15),(14,16),-0.237845 # DEPENDENCYPART_SIBL
(14,15),(14,17),-0.129908 # DEPENDENCYPART_SIBL
(14,15),(14,18),-0.1794 # DEPENDENCYPART_SIBL
(14,15),(14,19),-0.111405 # DEPENDENCYPART_SIBL
(14,15),(14,20),-0.0876111 # DEPENDENCYPART_SIBL
(14,15),(14,21),-0.0584085 # DEPENDENCYPART_SIBL
(14,15),(14,22),-0.170017 # DEPENDENCYPART_SIBL
(14,15),(14,23),-0.0952754 # DEPENDENCYPART_SIBL
(14,15),(14,24),-0.0454252 # DEPENDENCYPART_SIBL
(14,15),(14,25),-0.233726 # DEPENDENCYPART_SIBL
(14,15),(14,26),-0.168538 # DEPENDENCYPART_SIBL
(14,16),(14,17),-0.0706483 # DEPENDENCYPART_SIBL
(14,16),(14,18),-0.34286 # DEPENDENCYPART_SIBL
(14,16),(14,19),0.0236981 # DEPENDENCYPART_SIBL
(14,16),(14,20),0.0275617 # DEPENDENCYPART_SIBL
(14,16),(14,21),0.0489686 # DEPENDENCYPART_SIBL
(14,16),(14,22),-0.311891 # DEPENDENCYPART_SIBL
(14,16),(14,23),-0.0217823 # DEPENDENCYPART_SIBL
(14,16),(14,24),0.034578 # DEPENDENCYPART_SIBL
(14,16),(14,25),-0.224996 # DEPENDENCYPART_SIBL
(14,16),(14,26),-0.0550309 # DEPENDENCYPART_SIBL
(14,17),(14,18),-0.238708 # DEPENDENCYPART_SIBL
(14,17),(14,19),0.0197782 # DEPENDENCYPART_SIBL
(14,17),(14,20),-0.0552753 # DEPENDENCYPART_SIBL
(14,17),(14,21),0.0273786 # DEPENDENCYPART_SIBL
(14,17),(14,22),-0.228177 # DEPENDENCYPART_SIBL
(14,17),(14,23),-0.0191892 # DEPENDENCYPART_SIBL
(14,17),(14,24),0.0403627 # DEPENDENCYPART_SIBL
(14,17),(14,25),-0.269416 # DEPENDENCYPART_SIBL
(14,17),(14,26),-0.0832139 # DEPENDENCYPART_SIBL
(14,18),(14,19),-0.00389425 # DEPENDENCYPART_SIBL
(14,18),(14,20),0.00352534 # DEPENDENCYPART_SIBL
(14,18),(14,21),0.01356 # DEPENDENCYPART_SIBL
(14,18),(14,22),-0.420134 # DEPENDENCYPART_SIBL
(14,18),(14,23),-0.0853884 # DEPENDENCYPART_SIBL
(14,18),(14,24),0.0262173 # DEPENDENCYPART_SIBL
(14,18),(14,25),-0.282989 # DEPENDENCYPART_SIBL
(14,18),(14,26),-0.0279644 # DEPENDENCYPART_SIBL
(14,19),(14,20),-0.0294084 # DEPENDENCYPART_SIBL
(14,19),(14,21),-0.0435819 # DEPENDENCYPART_SIBL
(14,19),(14,22),-0.193388 # DEPENDENCYPART_SIBL
(14,19),(14,23),-0.0748129 # DEPENDENCYPART_SIBL
(14,19),(14,24),-0.0297414 # DEPENDENCYPART_SIBL
(14,19),(14,25),-0.156204 # DEPENDENCYPART_SIBL
(14,19),(14,26),-0.0238183 # DEPENDENCYPART_SIBL
(14,20),(14,21),-0.0712228 # DEPENDENCYPART_SIBL
(14,20),(14,22),-0.115297 # DEPENDENCYPART_SIBL
(14,20),(14,23),-0.0659097 # DEPENDENCYPART_SIBL
(14,20),(14,24),-0.00626732 # DEPENDENCYPART_SIBL
(14,20),(14,25),-0.194091 # DEPENDENCYPART_SIBL
(14,20),(14,26),-0.0221632 # DEPENDENCYPART_SIBL
(14,21),(14,22),-0.215702 # DEPENDENCYPART_SIBL
(14,21),(14,23),-0.0885256 # DEPENDENCYPART_SIBL
(14,21),(14,24),-0.16557 # DEPENDENCYPART_SIBL
(14,21),(14,25),-0.23167 # DEPENDENCYPART_SIBL
(14,21),(14,26),-0.00292608 # DEPENDENCYPART_SIBL
(14,22),(14,23),-0.0484678 # DEPENDENCYPART_SIBL
(14,22),(14,24),0.0339985 # DEPENDENCYPART_SIBL
(14,22),(14,25),-0.299354 # DEPENDENCYPART_SIBL
(14,22),(14,26),-0.0690722 # DEPENDENCYPART_SIBL
(14,23),(14,24),-0.0100269 # DEPENDENCYPART_SIBL
(14,23),(14,25),-0.0179631 # DEPENDENCYPART_SIBL
(14,23),(14,26),0.0306765 # DEPENDENCYPART_SIBL
(14,24),(14,25),-0.232919 # DEPENDENCYPART_SIBL
(14,24),(14,26),-0.0391156 # DEPENDENCYPART_SIBL
(14,25),(14,26),-0.00928267 # DEPENDENCYPART_SIBL
(16,6),(16,9),-1.03423 # DEPENDENCYPART_SIBL
(16,6),(16,11),0.152759 # DEPENDENCYPART_SIBL
(16,6),(16,15),-1.03423 # DEPENDENCYPART_SIBL
(16,6),(16,17),0.381502 # DEPENDENCYPART_SIBL
(16,6),(16,18),-0.140832 # DEPENDENCYPART_SIBL
(16,6),(16,19),-0.351872 # DEPENDENCYPART_SIBL
(16,6),(16,20),-0.160922 # DEPENDENCYPART_SIBL
(16,6),(16,22),-0.15669 # DEPENDENCYPART_SIBL
(16,6),(16,23),-0.337202 # DEPENDENCYPART_SIBL
(16,6),(16,25),-0.112641 # DEPENDENCYPART_SIBL
(16,9),(16,11),0.152759 # DEPENDENCYPART_SIBL
(16,9),(16,15),-1.03423 # DEPENDENCYPART_SIBL
(16,9),(16,17),0.381502 # DEPENDENCYPART_SIBL
(16,9),(16,18),-0.140832 # DEPENDENCYPART_SIBL
(16,9),(16,19),-0.351872 # DEPENDENCYPART_SIBL
(16,9),(16,20),-0.160922 # DEPENDENCYPART_SIBL
(16,9),(16,22),-0.15669 # DEPENDENCYPART_SIBL
(16,9),(16,23),-0.337202 # DEPENDENCYPART_SIBL
(16,9),(16,25),-0.112641 # DEPENDENCYPART_SIBL
(16,11),(16,15),-0.663364 # DEPENDENCYPART_SIBL
(16,11),(16,17),0.162989 # DEPENDENCYPART_SIBL
(16,11),(16,18),0.00875939 # DEPENDENCYPART_SIBL
