# _root_ Gitano , which makes budget-priced apparel sold mainly through mass merchandisers like K mart and Wal-Mart , said the Regatta acquisition will enhance its strategy to expand into department stores .
#goldHeads=18,1,4,1,6,4,6,7,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
#predictedHeads=18,1,4,1,6,4,6,9,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
(4,1),(1,31),-1.17422 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.13845 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,1),-0.399439 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.558877 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.13015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,1),-0.838388 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-1.03606 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.382344 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-0.60707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),0.502459 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),0.0805326 # DEPENDENCYPART_GRANDPAR
(4,6),(6,1),-0.969705 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-1.21907 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-0.42778 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-0.483615 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),0.721828 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),0.0538482 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),0.0236713 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),-0.0259972 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),0.0867686 # DEPENDENCYPART_GRANDPAR
(4,6),(6,12),0.048064 # DEPENDENCYPART_GRANDPAR
(4,6),(6,17),-0.202269 # DEPENDENCYPART_GRANDPAR
(4,6),(6,22),0.198137 # DEPENDENCYPART_GRANDPAR
(4,6),(6,26),0.513159 # DEPENDENCYPART_GRANDPAR
(4,7),(7,1),-0.746572 # DEPENDENCYPART_GRANDPAR
(4,7),(7,2),-0.974616 # DEPENDENCYPART_GRANDPAR
(4,7),(7,3),-0.242921 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-0.725391 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,5),0.454911 # DEPENDENCYPART_GRANDPAR
(4,7),(7,6),0.430933 # DEPENDENCYPART_GRANDPAR
(4,7),(7,8),0.122928 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),-0.0404731 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),-0.370082 # DEPENDENCYPART_GRANDPAR
(4,7),(7,11),0.148342 # DEPENDENCYPART_GRANDPAR
(4,7),(7,12),-0.0213719 # DEPENDENCYPART_GRANDPAR
(4,7),(7,14),-0.102432 # DEPENDENCYPART_GRANDPAR
(4,7),(7,15),-0.228197 # DEPENDENCYPART_GRANDPAR
(4,7),(7,16),-0.298918 # DEPENDENCYPART_GRANDPAR
(4,7),(7,17),-0.183759 # DEPENDENCYPART_GRANDPAR
(4,7),(7,21),-0.740301 # DEPENDENCYPART_GRANDPAR
(4,7),(7,22),0.131432 # DEPENDENCYPART_GRANDPAR
(4,7),(7,25),-0.802408 # DEPENDENCYPART_GRANDPAR
(4,7),(7,26),0.5236 # DEPENDENCYPART_GRANDPAR
(4,7),(7,28),-0.682693 # DEPENDENCYPART_GRANDPAR
(4,7),(7,31),-0.983253 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-0.404479 # DEPENDENCYPART_GRANDPAR
(4,8),(8,5),0.684137 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),0.478256 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),0.105843 # DEPENDENCYPART_GRANDPAR
(4,8),(8,9),-0.060707 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),-0.450796 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),0.0168484 # DEPENDENCYPART_GRANDPAR
(4,8),(8,12),-0.0285556 # DEPENDENCYPART_GRANDPAR
(4,9),(9,5),0.533313 # DEPENDENCYPART_GRANDPAR
(4,9),(9,6),0.465569 # DEPENDENCYPART_GRANDPAR
(4,9),(9,7),0.114077 # DEPENDENCYPART_GRANDPAR
(4,9),(9,8),0.0908543 # DEPENDENCYPART_GRANDPAR
(4,9),(9,10),-0.0717497 # DEPENDENCYPART_GRANDPAR
(4,9),(9,11),0.273682 # DEPENDENCYPART_GRANDPAR
(4,9),(9,12),0.0686694 # DEPENDENCYPART_GRANDPAR
(4,9),(9,14),0.107953 # DEPENDENCYPART_GRANDPAR
(4,9),(9,15),-0.0140268 # DEPENDENCYPART_GRANDPAR
(4,9),(9,16),-0.0870406 # DEPENDENCYPART_GRANDPAR
(4,9),(9,18),0.0856835 # DEPENDENCYPART_GRANDPAR
(4,9),(9,22),0.0687597 # DEPENDENCYPART_GRANDPAR
(4,11),(11,1),-0.921178 # DEPENDENCYPART_GRANDPAR
(4,11),(11,3),-0.455942 # DEPENDENCYPART_GRANDPAR
(4,11),(11,5),0.725729 # DEPENDENCYPART_GRANDPAR
(4,11),(11,6),0.485636 # DEPENDENCYPART_GRANDPAR
(4,11),(11,7),0.285868 # DEPENDENCYPART_GRANDPAR
(4,11),(11,8),0.0765133 # DEPENDENCYPART_GRANDPAR
(4,11),(11,9),0.163263 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),-0.37063 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),0.115651 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),-0.413902 # DEPENDENCYPART_GRANDPAR
(4,11),(11,14),-0.0564664 # DEPENDENCYPART_GRANDPAR
(4,11),(11,15),-0.095012 # DEPENDENCYPART_GRANDPAR
(4,11),(11,16),-0.255375 # DEPENDENCYPART_GRANDPAR
(4,11),(11,17),-0.141713 # DEPENDENCYPART_GRANDPAR
(4,11),(11,18),0.230942 # DEPENDENCYPART_GRANDPAR
(4,11),(11,22),0.228451 # DEPENDENCYPART_GRANDPAR
(4,11),(11,26),0.542857 # DEPENDENCYPART_GRANDPAR
(4,12),(12,8),0.182481 # DEPENDENCYPART_GRANDPAR
(4,12),(12,9),0.0935758 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),0.237088 # DEPENDENCYPART_GRANDPAR
(4,12),(12,13),-0.24438 # DEPENDENCYPART_GRANDPAR
(4,12),(12,14),0.110125 # DEPENDENCYPART_GRANDPAR
(4,12),(12,15),-0.0504984 # DEPENDENCYPART_GRANDPAR
(4,12),(12,16),-0.0848684 # DEPENDENCYPART_GRANDPAR
(4,12),(12,18),0.122935 # DEPENDENCYPART_GRANDPAR
(4,12),(12,21),-0.513871 # DEPENDENCYPART_GRANDPAR
(4,12),(12,22),0.0731873 # DEPENDENCYPART_GRANDPAR
(4,14),(14,1),-1.01643 # DEPENDENCYPART_GRANDPAR
(4,14),(14,5),0.864099 # DEPENDENCYPART_GRANDPAR
(4,14),(14,6),0.738979 # DEPENDENCYPART_GRANDPAR
(4,14),(14,9),0.240734 # DEPENDENCYPART_GRANDPAR
(4,14),(14,10),-0.120748 # DEPENDENCYPART_GRANDPAR
(4,14),(14,11),0.265322 # DEPENDENCYPART_GRANDPAR
(4,14),(14,12),0.316644 # DEPENDENCYPART_GRANDPAR
(4,14),(14,13),-0.21158 # DEPENDENCYPART_GRANDPAR
(4,14),(14,15),-0.119114 # DEPENDENCYPART_GRANDPAR
(4,14),(14,16),-0.207764 # DEPENDENCYPART_GRANDPAR
(4,14),(14,17),-0.233391 # DEPENDENCYPART_GRANDPAR
(4,14),(14,18),0.133239 # DEPENDENCYPART_GRANDPAR
(4,14),(14,21),-0.672796 # DEPENDENCYPART_GRANDPAR
(4,14),(14,22),0.135745 # DEPENDENCYPART_GRANDPAR
(4,14),(14,25),-0.738112 # DEPENDENCYPART_GRANDPAR
(4,14),(14,30),-0.376884 # DEPENDENCYPART_GRANDPAR
(4,15),(15,16),-0.375269 # DEPENDENCYPART_GRANDPAR
(4,15),(15,18),0.284867 # DEPENDENCYPART_GRANDPAR
(4,15),(15,20),-0.531804 # DEPENDENCYPART_GRANDPAR
(4,15),(15,21),-0.981161 # DEPENDENCYPART_GRANDPAR
(4,15),(15,22),0.434234 # DEPENDENCYPART_GRANDPAR
(4,15),(15,23),-0.324155 # DEPENDENCYPART_GRANDPAR
(4,15),(15,25),-1.06438 # DEPENDENCYPART_GRANDPAR
(4,15),(15,30),-0.47557 # DEPENDENCYPART_GRANDPAR
(4,18),(18,1),-0.722237 # DEPENDENCYPART_GRANDPAR
(4,18),(18,2),-0.930036 # DEPENDENCYPART_GRANDPAR
(4,18),(18,3),-0.235702 # DEPENDENCYPART_GRANDPAR
(4,18),(18,4),-0.731315 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,18),(18,5),0.491616 # DEPENDENCYPART_GRANDPAR
(4,18),(18,6),0.391785 # DEPENDENCYPART_GRANDPAR
(4,18),(18,7),0.0404361 # DEPENDENCYPART_GRANDPAR
(4,18),(18,8),-0.0440361 # DEPENDENCYPART_GRANDPAR
(4,18),(18,9),-0.0444189 # DEPENDENCYPART_GRANDPAR
(4,18),(18,10),-0.467517 # DEPENDENCYPART_GRANDPAR
(4,18),(18,11),-0.0249164 # DEPENDENCYPART_GRANDPAR
(4,18),(18,12),0.0757838 # DEPENDENCYPART_GRANDPAR
(4,18),(18,13),-0.44185 # DEPENDENCYPART_GRANDPAR
(4,18),(18,14),-0.0727309 # DEPENDENCYPART_GRANDPAR
(4,18),(18,15),-0.100687 # DEPENDENCYPART_GRANDPAR
(4,18),(18,16),-0.269127 # DEPENDENCYPART_GRANDPAR
(4,18),(18,17),-0.487074 # DEPENDENCYPART_GRANDPAR
(4,18),(18,19),-0.370284 # DEPENDENCYPART_GRANDPAR
(4,18),(18,20),-0.570741 # DEPENDENCYPART_GRANDPAR
(4,18),(18,21),-0.81873 # DEPENDENCYPART_GRANDPAR
(4,18),(18,22),0.289211 # DEPENDENCYPART_GRANDPAR
(4,18),(18,23),-0.28457 # DEPENDENCYPART_GRANDPAR
(4,18),(18,25),-0.868777 # DEPENDENCYPART_GRANDPAR
(4,18),(18,26),0.497867 # DEPENDENCYPART_GRANDPAR
(4,18),(18,27),-0.323218 # DEPENDENCYPART_GRANDPAR
(4,18),(18,28),-0.630836 # DEPENDENCYPART_GRANDPAR
(4,18),(18,31),-0.951302 # DEPENDENCYPART_GRANDPAR
(4,22),(22,1),-0.694056 # DEPENDENCYPART_GRANDPAR
(4,22),(22,2),-0.818315 # DEPENDENCYPART_GRANDPAR
(4,22),(22,3),-0.196742 # DEPENDENCYPART_GRANDPAR
(4,22),(22,4),-0.672412 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,22),(22,6),0.556878 # DEPENDENCYPART_GRANDPAR
(4,22),(22,7),0.0282462 # DEPENDENCYPART_GRANDPAR
(4,22),(22,8),0.00681236 # DEPENDENCYPART_GRANDPAR
(4,22),(22,9),0.0348226 # DEPENDENCYPART_GRANDPAR
(4,22),(22,10),-0.2956 # DEPENDENCYPART_GRANDPAR
(4,22),(22,11),0.116558 # DEPENDENCYPART_GRANDPAR
(4,22),(22,12),0.152246 # DEPENDENCYPART_GRANDPAR
(4,22),(22,13),-0.416788 # DEPENDENCYPART_GRANDPAR
(4,22),(22,14),-0.0608967 # DEPENDENCYPART_GRANDPAR
(4,22),(22,15),-0.183223 # DEPENDENCYPART_GRANDPAR
(4,22),(22,16),-0.253177 # DEPENDENCYPART_GRANDPAR
(4,22),(22,17),-0.408311 # DEPENDENCYPART_GRANDPAR
(4,22),(22,18),0.139419 # DEPENDENCYPART_GRANDPAR
(4,22),(22,19),-0.424588 # DEPENDENCYPART_GRANDPAR
(4,22),(22,20),-0.409712 # DEPENDENCYPART_GRANDPAR
(4,22),(22,21),-0.63555 # DEPENDENCYPART_GRANDPAR
(4,22),(22,23),0.0608671 # DEPENDENCYPART_GRANDPAR
(4,22),(22,24),-0.537963 # DEPENDENCYPART_GRANDPAR
(4,22),(22,25),-0.710609 # DEPENDENCYPART_GRANDPAR
(4,22),(22,26),0.552305 # DEPENDENCYPART_GRANDPAR
(4,22),(22,27),0.0157193 # DEPENDENCYPART_GRANDPAR
(4,22),(22,28),-0.545773 # DEPENDENCYPART_GRANDPAR
(4,22),(22,30),-0.235382 # DEPENDENCYPART_GRANDPAR
(4,22),(22,31),-0.739436 # DEPENDENCYPART_GRANDPAR
(4,26),(26,24),-0.646478 # DEPENDENCYPART_GRANDPAR
(4,26),(26,25),-0.853603 # DEPENDENCYPART_GRANDPAR
(4,26),(26,27),-0.106836 # DEPENDENCYPART_GRANDPAR
(4,26),(26,28),-0.722555 # DEPENDENCYPART_GRANDPAR
(4,26),(26,30),-0.265756 # DEPENDENCYPART_GRANDPAR
(4,28),(28,29),-0.993977 # DEPENDENCYPART_GRANDPAR
(4,28),(28,30),-0.155492 # DEPENDENCYPART_GRANDPAR
(4,31),(31,30),-0.438487 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.454315 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),0.0504248 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),-0.35136 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.72236 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.497217 # DEPENDENCYPART_GRANDPAR
(5,1),(1,7),-0.81203 # DEPENDENCYPART_GRANDPAR
(5,1),(1,8),-0.849752 # DEPENDENCYPART_GRANDPAR
(5,1),(1,9),-0.693978 # DEPENDENCYPART_GRANDPAR
(5,1),(1,11),-1.13704 # DEPENDENCYPART_GRANDPAR
(5,1),(1,14),-1.21289 # DEPENDENCYPART_GRANDPAR
(5,1),(1,15),-1.15276 # DEPENDENCYPART_GRANDPAR
(5,1),(1,17),-1.49662 # DEPENDENCYPART_GRANDPAR
(5,1),(1,31),-1.22046 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.389122 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.44919 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.429103 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.390029 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.382031 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.41717 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.0591185 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.68081 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.373153 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.798902 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.780296 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.742727 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-1.12543 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),-0.671722 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),-1.12613 # DEPENDENCYPART_GRANDPAR
(5,4),(4,15),-1.04096 # DEPENDENCYPART_GRANDPAR
(5,4),(4,17),-1.32128 # DEPENDENCYPART_GRANDPAR
(5,4),(4,18),-1.03293 # DEPENDENCYPART_GRANDPAR
(5,4),(4,22),-0.939709 # DEPENDENCYPART_GRANDPAR
(5,4),(4,26),-0.973813 # DEPENDENCYPART_GRANDPAR
(5,4),(4,28),-0.865377 # DEPENDENCYPART_GRANDPAR
(5,4),(4,31),-1.23805 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.996624 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-1.04019 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.380933 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.852143 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-1.32844 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.317853 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.413233 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.279712 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.548619 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.201236 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),-0.778412 # DEPENDENCYPART_GRANDPAR
(5,6),(6,22),-0.408285 # DEPENDENCYPART_GRANDPAR
(5,6),(6,26),-0.509675 # DEPENDENCYPART_GRANDPAR
(5,7),(7,1),-0.910491 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.949555 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.323807 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.83972 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-1.36626 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),0.0543778 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),-0.369949 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.209695 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.434446 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.614415 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.193829 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.645595 # DEPENDENCYPART_GRANDPAR
(5,7),(7,15),-0.623401 # DEPENDENCYPART_GRANDPAR
(5,7),(7,16),-0.593972 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-0.807105 # DEPENDENCYPART_GRANDPAR
(5,7),(7,21),-0.951377 # DEPENDENCYPART_GRANDPAR
(5,7),(7,22),-0.49883 # DEPENDENCYPART_GRANDPAR
(5,7),(7,25),-1.06792 # DEPENDENCYPART_GRANDPAR
(5,7),(7,26),-0.441652 # DEPENDENCYPART_GRANDPAR
(5,7),(7,28),-0.342853 # DEPENDENCYPART_GRANDPAR
(5,7),(7,31),-0.841632 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),0.0494704 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),0.315502 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),0.0540803 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),0.12356 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.3926 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.509027 # DEPENDENCYPART_GRANDPAR
(6,1),(1,8),-0.640001 # DEPENDENCYPART_GRANDPAR
(6,1),(1,9),-0.811582 # DEPENDENCYPART_GRANDPAR
(6,1),(1,11),-0.665467 # DEPENDENCYPART_GRANDPAR
(6,1),(1,14),-0.86673 # DEPENDENCYPART_GRANDPAR
(6,1),(1,15),-0.87366 # DEPENDENCYPART_GRANDPAR
(6,1),(1,17),-1.22849 # DEPENDENCYPART_GRANDPAR
(6,1),(1,31),-1.83376 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.0725316 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.00353194 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),0.0363359 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.0505792 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),0.00380432 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),0.0203086 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),0.013124 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),0.0470224 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.2742 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.503861 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-0.579019 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.869662 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.661406 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),-1.07943 # DEPENDENCYPART_GRANDPAR
(6,4),(4,14),-0.800922 # DEPENDENCYPART_GRANDPAR
(6,4),(4,15),-0.765286 # DEPENDENCYPART_GRANDPAR
(6,4),(4,17),-1.05621 # DEPENDENCYPART_GRANDPAR
(6,4),(4,18),-1.1044 # DEPENDENCYPART_GRANDPAR
(6,4),(4,22),-0.634918 # DEPENDENCYPART_GRANDPAR
(6,4),(4,26),-1.08813 # DEPENDENCYPART_GRANDPAR
(6,4),(4,28),-1.40424 # DEPENDENCYPART_GRANDPAR
(6,4),(4,31),-1.85748 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),0.150883 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),0.0997683 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),0.106973 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.0685014 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.36634 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.530513 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.616681 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-0.595432 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.18702 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.589729 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.528405 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.78712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.0790562 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.0964594 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.388555 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.0889118 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.395385 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.131966 # DEPENDENCYPART_GRANDPAR
(6,7),(7,15),-0.318238 # DEPENDENCYPART_GRANDPAR
(6,7),(7,16),-0.302438 # DEPENDENCYPART_GRANDPAR
(6,7),(7,17),-0.555503 # DEPENDENCYPART_GRANDPAR
(6,7),(7,21),-0.319886 # DEPENDENCYPART_GRANDPAR
(6,7),(7,22),-0.175861 # DEPENDENCYPART_GRANDPAR
(6,7),(7,25),-0.612449 # DEPENDENCYPART_GRANDPAR
(6,7),(7,26),-0.411811 # DEPENDENCYPART_GRANDPAR
(6,7),(7,28),-0.595648 # DEPENDENCYPART_GRANDPAR
(6,7),(7,31),-1.50848 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.21644 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.532724 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.637936 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.180283 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.16951 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.236914 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.0213365 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.437783 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.523252 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.808054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.0219295 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),-0.107741 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.306047 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.00064237 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.515553 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.0639596 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.299169 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),-0.233387 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),-0.704935 # DEPENDENCYPART_GRANDPAR
(6,9),(9,22),-0.196611 # DEPENDENCYPART_GRANDPAR
(6,11),(11,1),-0.638791 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-0.240984 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-0.60922 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.751238 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),0.154919 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),-0.146232 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),-0.0459461 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.367406 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.339307 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.430924 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.221053 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.0667213 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.393654 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.363658 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.544391 # DEPENDENCYPART_GRANDPAR
(6,11),(11,22),-0.0937081 # DEPENDENCYPART_GRANDPAR
(6,11),(11,26),-0.519168 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),-0.0481648 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),-0.159205 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),0.00399912 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.172351 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),0.0366133 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.239937 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.132814 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-0.589396 # DEPENDENCYPART_GRANDPAR
(6,12),(12,21),-0.183934 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.108597 # DEPENDENCYPART_GRANDPAR
(6,22),(22,1),-0.553795 # DEPENDENCYPART_GRANDPAR
(6,22),(22,2),-0.462674 # DEPENDENCYPART_GRANDPAR
(6,22),(22,3),-0.111499 # DEPENDENCYPART_GRANDPAR
(6,22),(22,4),-0.559361 # DEPENDENCYPART_GRANDPAR
(6,22),(22,6),-0.715175 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,22),(22,7),-0.0589268 # DEPENDENCYPART_GRANDPAR
(6,22),(22,8),-0.161509 # DEPENDENCYPART_GRANDPAR
(6,22),(22,9),-0.142432 # DEPENDENCYPART_GRANDPAR
(6,22),(22,10),-0.327498 # DEPENDENCYPART_GRANDPAR
(6,22),(22,11),-0.0642386 # DEPENDENCYPART_GRANDPAR
(6,22),(22,12),-0.317674 # DEPENDENCYPART_GRANDPAR
(6,22),(22,13),-0.480311 # DEPENDENCYPART_GRANDPAR
(6,22),(22,14),-0.261102 # DEPENDENCYPART_GRANDPAR
(6,22),(22,15),-0.353604 # DEPENDENCYPART_GRANDPAR
(6,22),(22,16),-0.434436 # DEPENDENCYPART_GRANDPAR
(6,22),(22,17),-0.540524 # DEPENDENCYPART_GRANDPAR
(6,22),(22,18),-0.571163 # DEPENDENCYPART_GRANDPAR
(6,22),(22,19),-0.392564 # DEPENDENCYPART_GRANDPAR
(6,22),(22,20),-0.71016 # DEPENDENCYPART_GRANDPAR
(6,22),(22,21),-0.274231 # DEPENDENCYPART_GRANDPAR
