# _root_ At its low , shortly before Wall Street opened , it was off more than 130 points .
#goldHeads=12,3,1,12,6,12,8,9,6,12,12,0,12,16,16,17,13,12,
#predictedHeads=12,3,1,12,6,12,8,9,6,12,12,0,12,16,16,17,13,12,
(12,7),(12,8),-0.415059 # DEPENDENCYPART_SIBL
(12,7),(12,9),-0.112654 # DEPENDENCYPART_SIBL
(12,7),(12,10),-0.00810391 # DEPENDENCYPART_SIBL
(12,7),(12,11),-0.453119 # DEPENDENCYPART_SIBL
(12,7),(12,13),0.0750986 # DEPENDENCYPART_SIBL
(12,7),(12,14),-0.250198 # DEPENDENCYPART_SIBL
(12,7),(12,15),-0.147159 # DEPENDENCYPART_SIBL
(12,7),(12,16),-0.00235334 # DEPENDENCYPART_SIBL
(12,7),(12,17),-0.0408233 # DEPENDENCYPART_SIBL
(12,7),(12,18),-0.0075575 # DEPENDENCYPART_SIBL
(12,8),(12,9),-0.111584 # DEPENDENCYPART_SIBL
(12,8),(12,10),0.0102917 # DEPENDENCYPART_SIBL
(12,8),(12,11),-0.45348 # DEPENDENCYPART_SIBL
(12,8),(12,13),0.062704 # DEPENDENCYPART_SIBL
(12,8),(12,14),-0.252025 # DEPENDENCYPART_SIBL
(12,8),(12,15),-0.166534 # DEPENDENCYPART_SIBL
(12,8),(12,16),-0.00141039 # DEPENDENCYPART_SIBL
(12,8),(12,17),-0.0386232 # DEPENDENCYPART_SIBL
(12,8),(12,18),-0.00792475 # DEPENDENCYPART_SIBL
(12,9),(12,10),0.333308 # DEPENDENCYPART_SIBL
(12,9),(12,11),0.0667475 # DEPENDENCYPART_SIBL
(12,9),(12,13),0.115774 # DEPENDENCYPART_SIBL
(12,9),(12,14),-0.115902 # DEPENDENCYPART_SIBL
(12,9),(12,15),-0.128112 # DEPENDENCYPART_SIBL
(12,9),(12,16),0.00185883 # DEPENDENCYPART_SIBL
(12,9),(12,17),-0.0590373 # DEPENDENCYPART_SIBL
(12,9),(12,18),0.0933026 # DEPENDENCYPART_SIBL
(12,10),(12,11),-0.0482008 # DEPENDENCYPART_SIBL
(12,10),(12,13),0.0646744 # DEPENDENCYPART_SIBL
(12,10),(12,14),-0.209535 # DEPENDENCYPART_SIBL
(12,10),(12,15),-0.190289 # DEPENDENCYPART_SIBL
(12,10),(12,16),-0.0137121 # DEPENDENCYPART_SIBL
(12,10),(12,17),-0.0983099 # DEPENDENCYPART_SIBL
(12,10),(12,18),0.0636823 # DEPENDENCYPART_SIBL
(12,11),(12,13),0.113607 # DEPENDENCYPART_SIBL
(12,11),(12,14),-0.11963 # DEPENDENCYPART_SIBL
(12,11),(12,15),-0.226921 # DEPENDENCYPART_SIBL
(12,11),(12,16),0.0265073 # DEPENDENCYPART_SIBL
(12,11),(12,17),-0.0161995 # DEPENDENCYPART_SIBL
(12,11),(12,18),-0.0576134 # DEPENDENCYPART_SIBL
(12,13),(12,14),-0.0266992 # DEPENDENCYPART_SIBL
(12,13),(12,15),0.0535928 # DEPENDENCYPART_SIBL
(12,13),(12,16),-0.0884758 # DEPENDENCYPART_SIBL
(12,13),(12,17),-0.146316 # DEPENDENCYPART_SIBL
(12,13),(12,18),0.210005 # DEPENDENCYPART_SIBL
(12,14),(12,15),-0.153312 # DEPENDENCYPART_SIBL
(12,14),(12,16),-0.0918784 # DEPENDENCYPART_SIBL
(12,14),(12,17),-0.281773 # DEPENDENCYPART_SIBL
(12,14),(12,18),-0.119732 # DEPENDENCYPART_SIBL
(12,15),(12,16),-0.118305 # DEPENDENCYPART_SIBL
(12,15),(12,17),-0.303473 # DEPENDENCYPART_SIBL
(12,15),(12,18),-0.205691 # DEPENDENCYPART_SIBL
(12,16),(12,17),-0.347458 # DEPENDENCYPART_SIBL
(12,16),(12,18),-0.0809843 # DEPENDENCYPART_SIBL
(12,17),(12,18),-0.181677 # DEPENDENCYPART_SIBL
(13,8),(13,11),-0.0746875 # DEPENDENCYPART_SIBL
(13,8),(13,12),0.104076 # DEPENDENCYPART_SIBL
(13,8),(13,14),-0.154431 # DEPENDENCYPART_SIBL
(13,8),(13,15),-0.055329 # DEPENDENCYPART_SIBL
(13,8),(13,16),-0.0411744 # DEPENDENCYPART_SIBL
(13,8),(13,17),0.00889719 # DEPENDENCYPART_SIBL
(13,8),(13,18),0.0345822 # DEPENDENCYPART_SIBL
(13,11),(13,12),-0.0181327 # DEPENDENCYPART_SIBL
(13,11),(13,14),-0.0482731 # DEPENDENCYPART_SIBL
(13,11),(13,15),-0.114509 # DEPENDENCYPART_SIBL
(13,11),(13,16),-0.0405375 # DEPENDENCYPART_SIBL
(13,11),(13,17),-0.0241393 # DEPENDENCYPART_SIBL
(13,11),(13,18),0.0485436 # DEPENDENCYPART_SIBL
(13,12),(13,14),-0.0476456 # DEPENDENCYPART_SIBL
(13,12),(13,15),0.0287321 # DEPENDENCYPART_SIBL
(13,12),(13,16),-0.0332017 # DEPENDENCYPART_SIBL
(13,12),(13,17),-0.0021922 # DEPENDENCYPART_SIBL
(13,12),(13,18),0.0186848 # DEPENDENCYPART_SIBL
(13,14),(13,15),0.0504675 # DEPENDENCYPART_SIBL
(13,14),(13,16),-0.0101942 # DEPENDENCYPART_SIBL
(13,14),(13,17),-0.128274 # DEPENDENCYPART_SIBL
(13,14),(13,18),-0.0560084 # DEPENDENCYPART_SIBL
(13,15),(13,16),0.11489 # DEPENDENCYPART_SIBL
(13,15),(13,17),-0.0623886 # DEPENDENCYPART_SIBL
(13,15),(13,18),-0.0365933 # DEPENDENCYPART_SIBL
(13,16),(13,17),-0.211557 # DEPENDENCYPART_SIBL
(13,16),(13,18),-0.0731579 # DEPENDENCYPART_SIBL
(13,17),(13,18),0.105283 # DEPENDENCYPART_SIBL
(14,1),(14,4),0.173619 # DEPENDENCYPART_SIBL
(14,1),(14,5),-0.0662429 # DEPENDENCYPART_SIBL
(14,1),(14,6),-0.123534 # DEPENDENCYPART_SIBL
(14,1),(14,8),-0.0223386 # DEPENDENCYPART_SIBL
(14,1),(14,9),-0.0413384 # DEPENDENCYPART_SIBL
(14,1),(14,10),0.173619 # DEPENDENCYPART_SIBL
(14,1),(14,11),0.0987012 # DEPENDENCYPART_SIBL
(14,1),(14,12),-0.0501013 # DEPENDENCYPART_SIBL
(14,1),(14,13),0.0342027 # DEPENDENCYPART_SIBL
(14,1),(14,15),0.0106688 # DEPENDENCYPART_SIBL
(14,1),(14,16),0.0462136 # DEPENDENCYPART_SIBL
(14,1),(14,17),-0.00554497 # DEPENDENCYPART_SIBL
(14,1),(14,18),-0.00322961 # DEPENDENCYPART_SIBL
(14,4),(14,5),0.0332104 # DEPENDENCYPART_SIBL
(14,4),(14,6),0.0726343 # DEPENDENCYPART_SIBL
(14,4),(14,8),0.0479324 # DEPENDENCYPART_SIBL
(14,4),(14,9),0.0187146 # DEPENDENCYPART_SIBL
(14,4),(14,10),0.0952478 # DEPENDENCYPART_SIBL
(14,4),(14,11),0.073228 # DEPENDENCYPART_SIBL
(14,4),(14,12),0.0451731 # DEPENDENCYPART_SIBL
(14,4),(14,13),0.12682 # DEPENDENCYPART_SIBL
(14,4),(14,15),-0.00939502 # DEPENDENCYPART_SIBL
(14,4),(14,16),-0.0387157 # DEPENDENCYPART_SIBL
(14,4),(14,17),-0.040381 # DEPENDENCYPART_SIBL
(14,4),(14,18),0.0103128 # DEPENDENCYPART_SIBL
(14,5),(14,6),-0.00505214 # DEPENDENCYPART_SIBL
(14,5),(14,8),-0.0405269 # DEPENDENCYPART_SIBL
(14,5),(14,9),-0.0284361 # DEPENDENCYPART_SIBL
(14,5),(14,10),-0.0107267 # DEPENDENCYPART_SIBL
(14,5),(14,11),0.0831871 # DEPENDENCYPART_SIBL
(14,5),(14,12),-0.0181609 # DEPENDENCYPART_SIBL
(14,5),(14,13),0.0147503 # DEPENDENCYPART_SIBL
(14,5),(14,15),-0.0853845 # DEPENDENCYPART_SIBL
(14,5),(14,16),-0.0243086 # DEPENDENCYPART_SIBL
(14,5),(14,17),-0.0362051 # DEPENDENCYPART_SIBL
(14,5),(14,18),-0.0570059 # DEPENDENCYPART_SIBL
(14,6),(14,8),-0.0203473 # DEPENDENCYPART_SIBL
(14,6),(14,9),-0.0357677 # DEPENDENCYPART_SIBL
(14,6),(14,10),0.317745 # DEPENDENCYPART_SIBL
(14,6),(14,11),0.109036 # DEPENDENCYPART_SIBL
(14,6),(14,12),-0.0354894 # DEPENDENCYPART_SIBL
(14,6),(14,13),0.0146705 # DEPENDENCYPART_SIBL
(14,6),(14,15),-0.00377062 # DEPENDENCYPART_SIBL
(14,6),(14,16),0.0599805 # DEPENDENCYPART_SIBL
(14,6),(14,17),-0.0318806 # DEPENDENCYPART_SIBL
(14,6),(14,18),0.00287621 # DEPENDENCYPART_SIBL
(14,8),(14,9),0.0134284 # DEPENDENCYPART_SIBL
(14,8),(14,10),0.0992252 # DEPENDENCYPART_SIBL
(14,8),(14,11),-0.162413 # DEPENDENCYPART_SIBL
(14,8),(14,12),0.0111854 # DEPENDENCYPART_SIBL
(14,8),(14,13),0.0017621 # DEPENDENCYPART_SIBL
(14,8),(14,15),-0.0793609 # DEPENDENCYPART_SIBL
(14,8),(14,16),-0.0263692 # DEPENDENCYPART_SIBL
(14,8),(14,17),-0.0191567 # DEPENDENCYPART_SIBL
(14,8),(14,18),-0.0282274 # DEPENDENCYPART_SIBL
(14,9),(14,10),0.193714 # DEPENDENCYPART_SIBL
(14,9),(14,11),0.076772 # DEPENDENCYPART_SIBL
(14,9),(14,12),-0.100601 # DEPENDENCYPART_SIBL
(14,9),(14,13),0.0307065 # DEPENDENCYPART_SIBL
(14,9),(14,15),-0.0051561 # DEPENDENCYPART_SIBL
(14,9),(14,16),-0.0396803 # DEPENDENCYPART_SIBL
(14,9),(14,17),-0.0546727 # DEPENDENCYPART_SIBL
(14,9),(14,18),-0.0225074 # DEPENDENCYPART_SIBL
(14,10),(14,11),0.073228 # DEPENDENCYPART_SIBL
(14,10),(14,12),0.0451731 # DEPENDENCYPART_SIBL
(14,10),(14,13),0.12682 # DEPENDENCYPART_SIBL
(14,10),(14,15),-0.00939502 # DEPENDENCYPART_SIBL
(14,10),(14,16),-0.0387157 # DEPENDENCYPART_SIBL
(14,10),(14,17),-0.040381 # DEPENDENCYPART_SIBL
(14,10),(14,18),0.0103128 # DEPENDENCYPART_SIBL
(14,11),(14,12),-0.0172333 # DEPENDENCYPART_SIBL
(14,11),(14,13),0.0694487 # DEPENDENCYPART_SIBL
(14,11),(14,15),-0.148178 # DEPENDENCYPART_SIBL
(14,11),(14,16),-0.058178 # DEPENDENCYPART_SIBL
(14,11),(14,17),-0.0722636 # DEPENDENCYPART_SIBL
(14,11),(14,18),-0.0440868 # DEPENDENCYPART_SIBL
(14,12),(14,13),0.0247929 # DEPENDENCYPART_SIBL
(14,12),(14,15),-0.017838 # DEPENDENCYPART_SIBL
(14,12),(14,16),-0.0465217 # DEPENDENCYPART_SIBL
(14,12),(14,17),-0.0464302 # DEPENDENCYPART_SIBL
(14,12),(14,18),-0.063302 # DEPENDENCYPART_SIBL
(14,13),(14,15),-0.0390851 # DEPENDENCYPART_SIBL
(14,13),(14,16),-0.00872054 # DEPENDENCYPART_SIBL
(14,13),(14,17),0.00582731 # DEPENDENCYPART_SIBL
(14,13),(14,18),-0.035674 # DEPENDENCYPART_SIBL
(14,15),(14,16),0.315648 # DEPENDENCYPART_SIBL
(14,15),(14,17),0.179572 # DEPENDENCYPART_SIBL
(14,15),(14,18),0.147894 # DEPENDENCYPART_SIBL
(14,16),(14,17),-0.175192 # DEPENDENCYPART_SIBL
(14,16),(14,18),-0.0435019 # DEPENDENCYPART_SIBL
(14,17),(14,18),-0.0272898 # DEPENDENCYPART_SIBL
(15,13),(15,14),-0.0176898 # DEPENDENCYPART_SIBL
(15,13),(15,16),-0.0891899 # DEPENDENCYPART_SIBL
(15,13),(15,17),-0.108137 # DEPENDENCYPART_SIBL
(15,13),(15,18),0.0471444 # DEPENDENCYPART_SIBL
(15,14),(15,16),0.0668402 # DEPENDENCYPART_SIBL
(15,14),(15,17),0.0042106 # DEPENDENCYPART_SIBL
(15,14),(15,18),0.145412 # DEPENDENCYPART_SIBL
(15,16),(15,17),-0.658791 # DEPENDENCYPART_SIBL
(15,16),(15,18),-0.143616 # DEPENDENCYPART_SIBL
(15,17),(15,18),-0.080282 # DEPENDENCYPART_SIBL
(16,1),(16,6),0.0263826 # DEPENDENCYPART_SIBL
(16,1),(16,11),0.206304 # DEPENDENCYPART_SIBL
(16,1),(16,13),0.112823 # DEPENDENCYPART_SIBL
(16,1),(16,14),0.0533438 # DEPENDENCYPART_SIBL
(16,1),(16,15),0.13155 # DEPENDENCYPART_SIBL
(16,6),(16,11),0.142898 # DEPENDENCYPART_SIBL
(16,6),(16,13),0.0216854 # DEPENDENCYPART_SIBL
(16,6),(16,14),-0.0158544 # DEPENDENCYPART_SIBL
(16,6),(16,15),0.0796368 # DEPENDENCYPART_SIBL
(16,11),(16,13),0.0674196 # DEPENDENCYPART_SIBL
(16,11),(16,14),-0.00221233 # DEPENDENCYPART_SIBL
(16,11),(16,15),0.219679 # DEPENDENCYPART_SIBL
(16,13),(16,14),-0.0846447 # DEPENDENCYPART_SIBL
(16,13),(16,15),0.213791 # DEPENDENCYPART_SIBL
(16,14),(16,15),0.996192 # DEPENDENCYPART_SIBL
(17,1),(17,2),-0.0113425 # DEPENDENCYPART_SIBL
(17,1),(17,3),-0.00676963 # DEPENDENCYPART_SIBL
(17,1),(17,4),0.272813 # DEPENDENCYPART_SIBL
(17,1),(17,5),-0.104946 # DEPENDENCYPART_SIBL
(17,1),(17,6),-0.136649 # DEPENDENCYPART_SIBL
(17,1),(17,8),-0.0120375 # DEPENDENCYPART_SIBL
(17,1),(17,9),-0.0147816 # DEPENDENCYPART_SIBL
(17,1),(17,13),-0.0355968 # DEPENDENCYPART_SIBL
(17,1),(17,14),-0.132496 # DEPENDENCYPART_SIBL
(17,1),(17,15),-0.128867 # DEPENDENCYPART_SIBL
(17,1),(17,16),-0.0207897 # DEPENDENCYPART_SIBL
(17,1),(17,18),0.0391538 # DEPENDENCYPART_SIBL
(17,2),(17,3),0.0979374 # DEPENDENCYPART_SIBL
(17,2),(17,4),0.0820108 # DEPENDENCYPART_SIBL
(17,2),(17,5),-0.0464688 # DEPENDENCYPART_SIBL
(17,2),(17,6),-0.0110593 # DEPENDENCYPART_SIBL
(17,2),(17,8),0.106883 # DEPENDENCYPART_SIBL
(17,2),(17,9),0.0603264 # DEPENDENCYPART_SIBL
(17,2),(17,13),0.0826017 # DEPENDENCYPART_SIBL
(17,2),(17,14),-0.0452454 # DEPENDENCYPART_SIBL
(17,2),(17,15),0.0101483 # DEPENDENCYPART_SIBL
(17,2),(17,16),0.0603399 # DEPENDENCYPART_SIBL
(17,2),(17,18),-0.132975 # DEPENDENCYPART_SIBL
(17,3),(17,4),0.276697 # DEPENDENCYPART_SIBL
(17,3),(17,5),-0.114666 # DEPENDENCYPART_SIBL
(17,3),(17,6),0.0250806 # DEPENDENCYPART_SIBL
(17,3),(17,8),0.081824 # DEPENDENCYPART_SIBL
(17,3),(17,9),0.0303749 # DEPENDENCYPART_SIBL
(17,3),(17,13),-0.0880404 # DEPENDENCYPART_SIBL
(17,3),(17,14),-0.207924 # DEPENDENCYPART_SIBL
(17,3),(17,15),0.0332319 # DEPENDENCYPART_SIBL
(17,3),(17,16),-0.100575 # DEPENDENCYPART_SIBL
(17,3),(17,18),-0.116685 # DEPENDENCYPART_SIBL
(17,4),(17,5),0.0466167 # DEPENDENCYPART_SIBL
(17,4),(17,6),0.110717 # DEPENDENCYPART_SIBL
(17,4),(17,8),0.102365 # DEPENDENCYPART_SIBL
(17,4),(17,9),0.0684171 # DEPENDENCYPART_SIBL
(17,4),(17,13),0.0928911 # DEPENDENCYPART_SIBL
(17,4),(17,14),-0.0120223 # DEPENDENCYPART_SIBL
(17,4),(17,15),0.126683 # DEPENDENCYPART_SIBL
(17,4),(17,16),-0.015035 # DEPENDENCYPART_SIBL
(17,4),(17,18),0.111358 # DEPENDENCYPART_SIBL
(17,5),(17,6),0.00957884 # DEPENDENCYPART_SIBL
(17,5),(17,8),0.0297617 # DEPENDENCYPART_SIBL
(17,5),(17,9),0.0240075 # DEPENDENCYPART_SIBL
(17,5),(17,13),-0.022888 # DEPENDENCYPART_SIBL
(17,5),(17,14),-0.0701202 # DEPENDENCYPART_SIBL
(17,5),(17,15),0.0526793 # DEPENDENCYPART_SIBL
(17,5),(17,16),-0.159249 # DEPENDENCYPART_SIBL
(17,5),(17,18),-0.00496274 # DEPENDENCYPART_SIBL
(17,6),(17,8),0.00919424 # DEPENDENCYPART_SIBL
(17,6),(17,9),0.000724389 # DEPENDENCYPART_SIBL
(17,6),(17,13),-0.0464949 # DEPENDENCYPART_SIBL
(17,6),(17,14),-0.11761 # DEPENDENCYPART_SIBL
(17,6),(17,15),-0.104272 # DEPENDENCYPART_SIBL
(17,6),(17,16),0.0303379 # DEPENDENCYPART_SIBL
(17,6),(17,18),0.0411843 # DEPENDENCYPART_SIBL
(17,8),(17,9),0.0613606 # DEPENDENCYPART_SIBL
(17,8),(17,13),0.00977402 # DEPENDENCYPART_SIBL
(17,8),(17,14),-0.0344103 # DEPENDENCYPART_SIBL
(17,8),(17,15),0.0676836 # DEPENDENCYPART_SIBL
(17,8),(17,16),-0.0371926 # DEPENDENCYPART_SIBL
(17,8),(17,18),0.0300585 # DEPENDENCYPART_SIBL
(17,9),(17,13),0.0334837 # DEPENDENCYPART_SIBL
(17,9),(17,14),-0.0416296 # DEPENDENCYPART_SIBL
(17,9),(17,15),0.022211 # DEPENDENCYPART_SIBL
(17,9),(17,16),-0.0251248 # DEPENDENCYPART_SIBL
(17,9),(17,18),0.0250662 # DEPENDENCYPART_SIBL
(17,13),(17,14),-0.228731 # DEPENDENCYPART_SIBL
(17,13),(17,15),0.0284609 # DEPENDENCYPART_SIBL
(17,13),(17,16),-0.111695 # DEPENDENCYPART_SIBL
(17,13),(17,18),-0.182715 # DEPENDENCYPART_SIBL
(17,14),(17,15),0.343915 # DEPENDENCYPART_SIBL
(17,14),(17,16),-0.0678945 # DEPENDENCYPART_SIBL
(17,14),(17,18),0.0120535 # DEPENDENCYPART_SIBL
(17,15),(17,16),0.0806822 # DEPENDENCYPART_SIBL
(17,15),(17,18),0.0446316 # DEPENDENCYPART_SIBL
(17,16),(17,18),-0.102549 # DEPENDENCYPART_SIBL
(0,1),(1,2),-0.286365 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),-0.0366638 # DEPENDENCYPART_GRANDPAR
(0,1),(1,4),0.192223 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),-0.00393793 # DEPENDENCYPART_GRANDPAR
(0,1),(1,6),0.0471168 # DEPENDENCYPART_GRANDPAR
(0,1),(1,8),-0.115294 # DEPENDENCYPART_GRANDPAR
(0,1),(1,9),0.715735 # DEPENDENCYPART_GRANDPAR
(0,1),(1,10),0.460431 # DEPENDENCYPART_GRANDPAR
(0,1),(1,12),-0.320995 # DEPENDENCYPART_GRANDPAR
(0,1),(1,14),-0.479269 # DEPENDENCYPART_GRANDPAR
(0,1),(1,15),-1.20166 # DEPENDENCYPART_GRANDPAR
(0,1),(1,17),-0.303282 # DEPENDENCYPART_GRANDPAR
(0,1),(1,18),0.457465 # DEPENDENCYPART_GRANDPAR
(0,9),(9,1),1.03779 # DEPENDENCYPART_GRANDPAR
(0,9),(9,2),-0.116364 # DEPENDENCYPART_GRANDPAR
(0,9),(9,3),0.0102869 # DEPENDENCYPART_GRANDPAR
(0,9),(9,4),0.733689 # DEPENDENCYPART_GRANDPAR
(0,9),(9,5),0.113963 # DEPENDENCYPART_GRANDPAR
(0,9),(9,6),-0.0535895 # DEPENDENCYPART_GRANDPAR
(0,9),(9,7),-0.739332 # DEPENDENCYPART_GRANDPAR
(0,9),(9,8),0.112377 # DEPENDENCYPART_GRANDPAR
(0,9),(9,10),0.87535 # DEPENDENCYPART_GRANDPAR
(0,9),(9,11),1.36431 # DEPENDENCYPART_GRANDPAR
(0,9),(9,12),-0.158528 # DEPENDENCYPART_GRANDPAR
(0,9),(9,13),0.231344 # DEPENDENCYPART_GRANDPAR
(0,9),(9,14),-0.190989 # DEPENDENCYPART_GRANDPAR
(0,9),(9,15),-0.877356 # DEPENDENCYPART_GRANDPAR
(0,9),(9,16),-0.430295 # DEPENDENCYPART_GRANDPAR
(0,9),(9,17),0.000679769 # DEPENDENCYPART_GRANDPAR
(0,9),(9,18),0.981028 # DEPENDENCYPART_GRANDPAR
(0,12),(12,1),1.1223 # DEPENDENCYPART_GRANDPAR
(0,12),(12,2),-0.106081 # DEPENDENCYPART_GRANDPAR
(0,12),(12,3),0.0228717 # DEPENDENCYPART_GRANDPAR
(0,12),(12,4),0.789002 # DEPENDENCYPART_GRANDPAR
(0,12),(12,5),0.166655 # DEPENDENCYPART_GRANDPAR
(0,12),(12,6),0.0545963 # DEPENDENCYPART_GRANDPAR
(0,12),(12,7),-0.790418 # DEPENDENCYPART_GRANDPAR
(0,12),(12,8),0.0534752 # DEPENDENCYPART_GRANDPAR
(0,12),(12,9),0.705344 # DEPENDENCYPART_GRANDPAR
(0,12),(12,10),1.05721 # DEPENDENCYPART_GRANDPAR
(0,12),(12,11),1.09198 # DEPENDENCYPART_GRANDPAR
(0,12),(12,13),0.36608 # DEPENDENCYPART_GRANDPAR
(0,12),(12,14),-0.274768 # DEPENDENCYPART_GRANDPAR
(0,12),(12,15),-0.935404 # DEPENDENCYPART_GRANDPAR
(0,12),(12,16),-0.409706 # DEPENDENCYPART_GRANDPAR
(0,12),(12,17),-0.167653 # DEPENDENCYPART_GRANDPAR
(0,12),(12,18),1.14976 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-0.77667 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),0.496212 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),-0.277621 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),-0.1041 # DEPENDENCYPART_GRANDPAR
(1,3),(3,1),-0.707644 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),1.01083 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),-0.213734 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),-0.0380156 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),-0.141088 # DEPENDENCYPART_GRANDPAR
(1,3),(3,8),-0.312112 # DEPENDENCYPART_GRANDPAR
(1,3),(3,9),0.0260729 # DEPENDENCYPART_GRANDPAR
(1,3),(3,10),-0.482595 # DEPENDENCYPART_GRANDPAR
(1,3),(3,12),-0.0696991 # DEPENDENCYPART_GRANDPAR
(1,3),(3,13),-0.719028 # DEPENDENCYPART_GRANDPAR
(1,3),(3,14),-0.625125 # DEPENDENCYPART_GRANDPAR
(1,3),(3,15),-0.791277 # DEPENDENCYPART_GRANDPAR
(1,3),(3,18),-1.28557 # DEPENDENCYPART_GRANDPAR
(1,4),(4,2),0.692328 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),0.523084 # DEPENDENCYPART_GRANDPAR
(1,5),(5,1),-0.680439 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,5),(5,2),0.739835 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),0.706643 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),-0.242876 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),-0.0347901 # DEPENDENCYPART_GRANDPAR
(1,5),(5,7),-0.833525 # DEPENDENCYPART_GRANDPAR
(1,5),(5,8),-0.449532 # DEPENDENCYPART_GRANDPAR
(1,5),(5,9),0.0188796 # DEPENDENCYPART_GRANDPAR
(1,5),(5,10),-0.512644 # DEPENDENCYPART_GRANDPAR
(1,5),(5,12),-0.0918043 # DEPENDENCYPART_GRANDPAR
(1,5),(5,13),-0.701883 # DEPENDENCYPART_GRANDPAR
(1,5),(5,14),-0.583591 # DEPENDENCYPART_GRANDPAR
(1,5),(5,15),-0.70861 # DEPENDENCYPART_GRANDPAR
(1,5),(5,16),-0.967234 # DEPENDENCYPART_GRANDPAR
(1,5),(5,17),-0.782059 # DEPENDENCYPART_GRANDPAR
(1,5),(5,18),-1.3414 # DEPENDENCYPART_GRANDPAR
(1,6),(6,1),-0.773196 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,6),(6,2),0.767649 # DEPENDENCYPART_GRANDPAR
(1,6),(6,3),0.620386 # DEPENDENCYPART_GRANDPAR
(1,6),(6,4),-0.228104 # DEPENDENCYPART_GRANDPAR
(1,6),(6,5),-0.0716929 # DEPENDENCYPART_GRANDPAR
(1,6),(6,7),-0.694574 # DEPENDENCYPART_GRANDPAR
(1,6),(6,8),-0.304085 # DEPENDENCYPART_GRANDPAR
(1,6),(6,9),0.0756778 # DEPENDENCYPART_GRANDPAR
(1,6),(6,10),-0.524618 # DEPENDENCYPART_GRANDPAR
(1,6),(6,11),-0.575002 # DEPENDENCYPART_GRANDPAR
(1,6),(6,12),-0.0486074 # DEPENDENCYPART_GRANDPAR
(1,6),(6,13),-0.726753 # DEPENDENCYPART_GRANDPAR
(1,6),(6,14),-0.563134 # DEPENDENCYPART_GRANDPAR
(1,6),(6,15),-0.951707 # DEPENDENCYPART_GRANDPAR
(1,6),(6,17),-0.754501 # DEPENDENCYPART_GRANDPAR
(1,6),(6,18),-1.33396 # DEPENDENCYPART_GRANDPAR
(1,8),(8,2),0.915014 # DEPENDENCYPART_GRANDPAR
(1,8),(8,3),1.06998 # DEPENDENCYPART_GRANDPAR
(1,8),(8,4),0.0056335 # DEPENDENCYPART_GRANDPAR
(1,8),(8,5),0.160707 # DEPENDENCYPART_GRANDPAR
(1,8),(8,6),0.11012 # DEPENDENCYPART_GRANDPAR
(1,8),(8,7),-0.442886 # DEPENDENCYPART_GRANDPAR
(1,8),(8,9),0.15262 # DEPENDENCYPART_GRANDPAR
(1,8),(8,10),-0.363051 # DEPENDENCYPART_GRANDPAR
(1,8),(8,12),0.0716094 # DEPENDENCYPART_GRANDPAR
(1,9),(9,1),-0.793543 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,9),(9,2),0.585007 # DEPENDENCYPART_GRANDPAR
(1,9),(9,3),0.471527 # DEPENDENCYPART_GRANDPAR
(1,9),(9,4),-0.4867 # DEPENDENCYPART_GRANDPAR
(1,9),(9,5),-0.361079 # DEPENDENCYPART_GRANDPAR
(1,9),(9,6),-0.251947 # DEPENDENCYPART_GRANDPAR
(1,9),(9,7),-0.871242 # DEPENDENCYPART_GRANDPAR
(1,9),(9,8),-0.423029 # DEPENDENCYPART_GRANDPAR
(1,9),(9,10),-0.593131 # DEPENDENCYPART_GRANDPAR
(1,9),(9,11),-0.358188 # DEPENDENCYPART_GRANDPAR
(1,9),(9,12),-0.139015 # DEPENDENCYPART_GRANDPAR
(1,9),(9,13),-0.617661 # DEPENDENCYPART_GRANDPAR
(1,9),(9,14),-0.590168 # DEPENDENCYPART_GRANDPAR
(1,9),(9,15),-0.940195 # DEPENDENCYPART_GRANDPAR
(1,9),(9,16),-0.785493 # DEPENDENCYPART_GRANDPAR
(1,9),(9,17),-0.642302 # DEPENDENCYPART_GRANDPAR
(1,9),(9,18),-1.44759 # DEPENDENCYPART_GRANDPAR
(1,12),(12,1),-0.86223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,12),(12,2),0.531498 # DEPENDENCYPART_GRANDPAR
(1,12),(12,3),0.416578 # DEPENDENCYPART_GRANDPAR
(1,12),(12,4),-0.517428 # DEPENDENCYPART_GRANDPAR
