# _root_ En xifres globals , a Catalunya han mort 240 persones durant els cinc primers mesos de l' any , la xifra més alta des_de 1994 segons dades de la Prefectura_de_Trànsit_de_Barcelona .
#goldHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
#predictedHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
(10,9),(10,28),-0.107132 # DEPENDENCYPART_SIBL
(10,9),(10,31),0.0305505 # DEPENDENCYPART_SIBL
(10,11),(10,14),0.0385579 # DEPENDENCYPART_SIBL
(10,11),(10,15),0.00873258 # DEPENDENCYPART_SIBL
(10,11),(10,16),-0.0118582 # DEPENDENCYPART_SIBL
(10,11),(10,18),-0.00106099 # DEPENDENCYPART_SIBL
(10,11),(10,19),0.0707063 # DEPENDENCYPART_SIBL
(10,11),(10,21),0.0325147 # DEPENDENCYPART_SIBL
(10,11),(10,22),-0.0187942 # DEPENDENCYPART_SIBL
(10,11),(10,23),0.0605385 # DEPENDENCYPART_SIBL
(10,11),(10,24),0.118144 # DEPENDENCYPART_SIBL
(10,11),(10,25),0.0392714 # DEPENDENCYPART_SIBL
(10,11),(10,26),0.0455662 # DEPENDENCYPART_SIBL
(10,11),(10,27),0.0333724 # DEPENDENCYPART_SIBL
(10,11),(10,28),-0.0118582 # DEPENDENCYPART_SIBL
(10,11),(10,31),0.102513 # DEPENDENCYPART_SIBL
(10,14),(10,15),-0.0763619 # DEPENDENCYPART_SIBL
(10,14),(10,16),0.0431802 # DEPENDENCYPART_SIBL
(10,14),(10,18),-0.0726088 # DEPENDENCYPART_SIBL
(10,14),(10,19),-0.0538519 # DEPENDENCYPART_SIBL
(10,14),(10,21),-0.0408262 # DEPENDENCYPART_SIBL
(10,14),(10,22),-0.0303832 # DEPENDENCYPART_SIBL
(10,14),(10,23),-0.0566281 # DEPENDENCYPART_SIBL
(10,14),(10,24),0.0322505 # DEPENDENCYPART_SIBL
(10,14),(10,25),-0.0134718 # DEPENDENCYPART_SIBL
(10,14),(10,26),-0.00107695 # DEPENDENCYPART_SIBL
(10,14),(10,27),-0.0491324 # DEPENDENCYPART_SIBL
(10,14),(10,28),0.0431802 # DEPENDENCYPART_SIBL
(10,14),(10,31),-0.0634619 # DEPENDENCYPART_SIBL
(10,15),(10,16),0.162305 # DEPENDENCYPART_SIBL
(10,15),(10,18),-0.0713476 # DEPENDENCYPART_SIBL
(10,15),(10,19),0.0148999 # DEPENDENCYPART_SIBL
(10,15),(10,21),-0.0491656 # DEPENDENCYPART_SIBL
(10,15),(10,22),-0.00888766 # DEPENDENCYPART_SIBL
(10,15),(10,23),0.02987 # DEPENDENCYPART_SIBL
(10,15),(10,24),0.0356405 # DEPENDENCYPART_SIBL
(10,15),(10,25),-0.0222046 # DEPENDENCYPART_SIBL
(10,15),(10,26),0.00201537 # DEPENDENCYPART_SIBL
(10,15),(10,27),-0.0390005 # DEPENDENCYPART_SIBL
(10,15),(10,28),0.162305 # DEPENDENCYPART_SIBL
(10,15),(10,31),-0.0709919 # DEPENDENCYPART_SIBL
(10,16),(10,18),-0.0657654 # DEPENDENCYPART_SIBL
(10,16),(10,19),-0.0449102 # DEPENDENCYPART_SIBL
(10,16),(10,21),0.0201553 # DEPENDENCYPART_SIBL
(10,16),(10,22),-0.0478751 # DEPENDENCYPART_SIBL
(10,16),(10,23),0.0932151 # DEPENDENCYPART_SIBL
(10,16),(10,24),0.0729216 # DEPENDENCYPART_SIBL
(10,16),(10,25),0.0636793 # DEPENDENCYPART_SIBL
(10,16),(10,26),-0.0123958 # DEPENDENCYPART_SIBL
(10,16),(10,27),-0.00256347 # DEPENDENCYPART_SIBL
(10,16),(10,28),0.027531 # DEPENDENCYPART_SIBL
(10,16),(10,31),-0.0255908 # DEPENDENCYPART_SIBL
(10,18),(10,19),-0.048495 # DEPENDENCYPART_SIBL
(10,18),(10,21),-0.0291276 # DEPENDENCYPART_SIBL
(10,18),(10,22),-0.01904 # DEPENDENCYPART_SIBL
(10,18),(10,23),0.00887499 # DEPENDENCYPART_SIBL
(10,18),(10,24),-0.0307661 # DEPENDENCYPART_SIBL
(10,18),(10,25),-0.0383562 # DEPENDENCYPART_SIBL
(10,18),(10,26),-0.070875 # DEPENDENCYPART_SIBL
(10,18),(10,27),-0.0184402 # DEPENDENCYPART_SIBL
(10,18),(10,28),0.0340664 # DEPENDENCYPART_SIBL
(10,18),(10,31),-0.0568526 # DEPENDENCYPART_SIBL
(10,19),(10,21),0.235187 # DEPENDENCYPART_SIBL
(10,19),(10,22),-0.0627321 # DEPENDENCYPART_SIBL
(10,19),(10,23),-0.0178402 # DEPENDENCYPART_SIBL
(10,19),(10,24),-0.0139621 # DEPENDENCYPART_SIBL
(10,19),(10,25),0.00624797 # DEPENDENCYPART_SIBL
(10,19),(10,26),-0.0886254 # DEPENDENCYPART_SIBL
(10,19),(10,27),0.330788 # DEPENDENCYPART_SIBL
(10,19),(10,28),-0.0701404 # DEPENDENCYPART_SIBL
(10,19),(10,31),-0.0487939 # DEPENDENCYPART_SIBL
(10,21),(10,22),-0.014765 # DEPENDENCYPART_SIBL
(10,21),(10,23),0.0194753 # DEPENDENCYPART_SIBL
(10,21),(10,24),-0.0331206 # DEPENDENCYPART_SIBL
(10,21),(10,25),-0.0264616 # DEPENDENCYPART_SIBL
(10,21),(10,26),-0.0684189 # DEPENDENCYPART_SIBL
(10,21),(10,27),-0.0388518 # DEPENDENCYPART_SIBL
(10,21),(10,28),0.0230224 # DEPENDENCYPART_SIBL
(10,21),(10,31),-0.052609 # DEPENDENCYPART_SIBL
(10,22),(10,23),-0.0229575 # DEPENDENCYPART_SIBL
(10,22),(10,24),0.139929 # DEPENDENCYPART_SIBL
(10,22),(10,25),0.0718835 # DEPENDENCYPART_SIBL
(10,22),(10,26),0.111294 # DEPENDENCYPART_SIBL
(10,22),(10,27),0.0718746 # DEPENDENCYPART_SIBL
(10,22),(10,28),0.0762651 # DEPENDENCYPART_SIBL
(10,22),(10,31),0.0435119 # DEPENDENCYPART_SIBL
(10,23),(10,24),0.052156 # DEPENDENCYPART_SIBL
(10,23),(10,25),-0.000834449 # DEPENDENCYPART_SIBL
(10,23),(10,26),0.0181732 # DEPENDENCYPART_SIBL
(10,23),(10,27),-0.0181259 # DEPENDENCYPART_SIBL
(10,23),(10,28),0.0613588 # DEPENDENCYPART_SIBL
(10,23),(10,31),-0.0211442 # DEPENDENCYPART_SIBL
(10,24),(10,25),0.0301544 # DEPENDENCYPART_SIBL
(10,24),(10,26),0.0193375 # DEPENDENCYPART_SIBL
(10,24),(10,27),0.0243046 # DEPENDENCYPART_SIBL
(10,24),(10,28),-0.0280591 # DEPENDENCYPART_SIBL
(10,24),(10,31),0.0564386 # DEPENDENCYPART_SIBL
(10,25),(10,26),-0.00210788 # DEPENDENCYPART_SIBL
(10,25),(10,27),-0.037961 # DEPENDENCYPART_SIBL
(10,25),(10,28),0.0364252 # DEPENDENCYPART_SIBL
(10,25),(10,31),0.0244323 # DEPENDENCYPART_SIBL
(10,26),(10,27),0.00314282 # DEPENDENCYPART_SIBL
(10,26),(10,28),-0.0509654 # DEPENDENCYPART_SIBL
(10,26),(10,31),0.0986135 # DEPENDENCYPART_SIBL
(10,27),(10,28),0.0362717 # DEPENDENCYPART_SIBL
(10,27),(10,31),-0.0184558 # DEPENDENCYPART_SIBL
(10,28),(10,31),-0.0255908 # DEPENDENCYPART_SIBL
(11,9),(11,10),0.182693 # DEPENDENCYPART_SIBL
(11,9),(11,12),0.00918689 # DEPENDENCYPART_SIBL
(11,9),(11,15),-0.0591298 # DEPENDENCYPART_SIBL
(11,9),(11,16),-0.0380092 # DEPENDENCYPART_SIBL
(11,9),(11,18),-0.0448575 # DEPENDENCYPART_SIBL
(11,9),(11,19),-0.0979102 # DEPENDENCYPART_SIBL
(11,9),(11,21),-0.0373516 # DEPENDENCYPART_SIBL
(11,9),(11,23),-0.027905 # DEPENDENCYPART_SIBL
(11,10),(11,12),0.0316485 # DEPENDENCYPART_SIBL
(11,10),(11,15),-0.0407525 # DEPENDENCYPART_SIBL
(11,10),(11,16),-0.0272761 # DEPENDENCYPART_SIBL
(11,10),(11,18),0.000554175 # DEPENDENCYPART_SIBL
(11,10),(11,19),-0.0171953 # DEPENDENCYPART_SIBL
(11,10),(11,21),-0.0273453 # DEPENDENCYPART_SIBL
(11,10),(11,23),0.00386371 # DEPENDENCYPART_SIBL
(11,12),(11,15),-0.143711 # DEPENDENCYPART_SIBL
(11,12),(11,16),-0.0228497 # DEPENDENCYPART_SIBL
(11,12),(11,18),-0.126771 # DEPENDENCYPART_SIBL
(11,12),(11,19),-0.0839805 # DEPENDENCYPART_SIBL
(11,12),(11,21),-0.148506 # DEPENDENCYPART_SIBL
(11,12),(11,23),-0.0716082 # DEPENDENCYPART_SIBL
(11,15),(11,16),0.0126333 # DEPENDENCYPART_SIBL
(11,15),(11,18),-0.851947 # DEPENDENCYPART_SIBL
(11,15),(11,19),0.0309339 # DEPENDENCYPART_SIBL
(11,15),(11,21),-0.857439 # DEPENDENCYPART_SIBL
(11,15),(11,23),-0.362053 # DEPENDENCYPART_SIBL
(11,16),(11,18),-0.0980489 # DEPENDENCYPART_SIBL
(11,16),(11,19),0.0148469 # DEPENDENCYPART_SIBL
(11,16),(11,21),-0.0678135 # DEPENDENCYPART_SIBL
(11,16),(11,23),-0.00553346 # DEPENDENCYPART_SIBL
(11,18),(11,19),0.00130645 # DEPENDENCYPART_SIBL
(11,18),(11,21),-0.828922 # DEPENDENCYPART_SIBL
(11,18),(11,23),-0.35783 # DEPENDENCYPART_SIBL
(11,19),(11,21),-0.236529 # DEPENDENCYPART_SIBL
(11,19),(11,23),-0.00111565 # DEPENDENCYPART_SIBL
(11,21),(11,23),-0.346417 # DEPENDENCYPART_SIBL
(12,10),(12,11),0.270233 # DEPENDENCYPART_SIBL
(12,10),(12,13),0.00880759 # DEPENDENCYPART_SIBL
(12,10),(12,14),0.0132741 # DEPENDENCYPART_SIBL
(12,11),(12,13),0.0227809 # DEPENDENCYPART_SIBL
(12,11),(12,14),-0.0237294 # DEPENDENCYPART_SIBL
(12,13),(12,14),0.0442866 # DEPENDENCYPART_SIBL
(14,12),(14,13),-0.203046 # DEPENDENCYPART_SIBL
(14,12),(14,16),0.45446 # DEPENDENCYPART_SIBL
(14,13),(14,16),0.275921 # DEPENDENCYPART_SIBL
(15,1),(15,3),-0.043016 # DEPENDENCYPART_SIBL
(15,1),(15,4),-0.0176104 # DEPENDENCYPART_SIBL
(15,1),(15,5),-0.0224612 # DEPENDENCYPART_SIBL
(15,1),(15,10),0.0831006 # DEPENDENCYPART_SIBL
(15,1),(15,11),-0.0139706 # DEPENDENCYPART_SIBL
(15,1),(15,12),-0.0376233 # DEPENDENCYPART_SIBL
(15,1),(15,13),0.0352995 # DEPENDENCYPART_SIBL
(15,1),(15,14),-0.0637709 # DEPENDENCYPART_SIBL
(15,1),(15,16),-0.125105 # DEPENDENCYPART_SIBL
(15,1),(15,18),0.00656153 # DEPENDENCYPART_SIBL
(15,1),(15,19),-0.00473895 # DEPENDENCYPART_SIBL
(15,1),(15,21),0.0144372 # DEPENDENCYPART_SIBL
(15,1),(15,22),0.0513589 # DEPENDENCYPART_SIBL
(15,1),(15,23),-0.0230007 # DEPENDENCYPART_SIBL
(15,1),(15,24),-0.105421 # DEPENDENCYPART_SIBL
(15,1),(15,25),0.0229424 # DEPENDENCYPART_SIBL
(15,1),(15,26),-0.0897959 # DEPENDENCYPART_SIBL
(15,1),(15,27),-0.00276993 # DEPENDENCYPART_SIBL
(15,1),(15,28),-0.125105 # DEPENDENCYPART_SIBL
(15,1),(15,31),0.04365 # DEPENDENCYPART_SIBL
(15,3),(15,4),-0.0238636 # DEPENDENCYPART_SIBL
(15,3),(15,5),-0.122826 # DEPENDENCYPART_SIBL
(15,3),(15,10),-0.0566035 # DEPENDENCYPART_SIBL
(15,3),(15,11),-0.104043 # DEPENDENCYPART_SIBL
(15,3),(15,12),-0.425447 # DEPENDENCYPART_SIBL
(15,3),(15,13),-0.329639 # DEPENDENCYPART_SIBL
(15,3),(15,14),-0.100156 # DEPENDENCYPART_SIBL
(15,3),(15,16),-0.0317374 # DEPENDENCYPART_SIBL
(15,3),(15,18),0.0257635 # DEPENDENCYPART_SIBL
(15,3),(15,19),-0.0242698 # DEPENDENCYPART_SIBL
(15,3),(15,21),0.0221102 # DEPENDENCYPART_SIBL
(15,3),(15,22),0.0905465 # DEPENDENCYPART_SIBL
(15,3),(15,23),0.0138637 # DEPENDENCYPART_SIBL
(15,3),(15,24),-0.0766123 # DEPENDENCYPART_SIBL
(15,3),(15,25),0.0428135 # DEPENDENCYPART_SIBL
(15,3),(15,26),-0.117849 # DEPENDENCYPART_SIBL
(15,3),(15,27),0.00745595 # DEPENDENCYPART_SIBL
(15,3),(15,28),-0.0317374 # DEPENDENCYPART_SIBL
(15,3),(15,31),-0.00330749 # DEPENDENCYPART_SIBL
(15,4),(15,5),0.27632 # DEPENDENCYPART_SIBL
(15,4),(15,10),0.209279 # DEPENDENCYPART_SIBL
(15,4),(15,11),0.34015 # DEPENDENCYPART_SIBL
(15,4),(15,12),-0.0459763 # DEPENDENCYPART_SIBL
(15,4),(15,13),0.146065 # DEPENDENCYPART_SIBL
(15,4),(15,14),0.0930356 # DEPENDENCYPART_SIBL
(15,4),(15,16),0.0127305 # DEPENDENCYPART_SIBL
(15,4),(15,18),0.00467378 # DEPENDENCYPART_SIBL
(15,4),(15,19),0.322271 # DEPENDENCYPART_SIBL
(15,4),(15,21),-0.00194138 # DEPENDENCYPART_SIBL
(15,4),(15,22),0.104204 # DEPENDENCYPART_SIBL
(15,4),(15,23),0.0480056 # DEPENDENCYPART_SIBL
(15,4),(15,24),-0.00209551 # DEPENDENCYPART_SIBL
(15,4),(15,25),0.0513828 # DEPENDENCYPART_SIBL
(15,4),(15,26),-0.0103108 # DEPENDENCYPART_SIBL
(15,4),(15,27),-0.0203574 # DEPENDENCYPART_SIBL
(15,4),(15,28),0.0127305 # DEPENDENCYPART_SIBL
(15,4),(15,31),-0.318185 # DEPENDENCYPART_SIBL
(15,5),(15,10),0.0230764 # DEPENDENCYPART_SIBL
(15,5),(15,11),-0.0431281 # DEPENDENCYPART_SIBL
(15,5),(15,12),-0.151114 # DEPENDENCYPART_SIBL
(15,5),(15,13),-0.0871294 # DEPENDENCYPART_SIBL
(15,5),(15,14),-0.0984692 # DEPENDENCYPART_SIBL
(15,5),(15,16),-0.141788 # DEPENDENCYPART_SIBL
(15,5),(15,18),0.0336521 # DEPENDENCYPART_SIBL
(15,5),(15,19),-0.0680519 # DEPENDENCYPART_SIBL
(15,5),(15,21),0.0390375 # DEPENDENCYPART_SIBL
(15,5),(15,22),0.0456873 # DEPENDENCYPART_SIBL
(15,5),(15,23),-0.013589 # DEPENDENCYPART_SIBL
(15,5),(15,24),-0.118429 # DEPENDENCYPART_SIBL
(15,5),(15,25),0.0348416 # DEPENDENCYPART_SIBL
(15,5),(15,26),-0.127906 # DEPENDENCYPART_SIBL
(15,5),(15,27),0.0166164 # DEPENDENCYPART_SIBL
(15,5),(15,28),-0.141788 # DEPENDENCYPART_SIBL
(15,5),(15,31),0.0281745 # DEPENDENCYPART_SIBL
(15,10),(15,11),0.0449664 # DEPENDENCYPART_SIBL
(15,10),(15,12),-0.0745002 # DEPENDENCYPART_SIBL
(15,10),(15,13),-0.0246503 # DEPENDENCYPART_SIBL
(15,10),(15,14),0.0094011 # DEPENDENCYPART_SIBL
(15,10),(15,16),-0.0766668 # DEPENDENCYPART_SIBL
(15,10),(15,18),0.0270885 # DEPENDENCYPART_SIBL
(15,10),(15,19),-0.0195041 # DEPENDENCYPART_SIBL
(15,10),(15,21),0.0259249 # DEPENDENCYPART_SIBL
(15,10),(15,22),0.02986 # DEPENDENCYPART_SIBL
(15,10),(15,23),-0.0313239 # DEPENDENCYPART_SIBL
(15,10),(15,24),-0.0984298 # DEPENDENCYPART_SIBL
(15,10),(15,25),-8.88651e-05 # DEPENDENCYPART_SIBL
(15,10),(15,26),-0.101724 # DEPENDENCYPART_SIBL
(15,10),(15,27),0.00410288 # DEPENDENCYPART_SIBL
(15,10),(15,28),-0.0766668 # DEPENDENCYPART_SIBL
(15,10),(15,31),-0.0578174 # DEPENDENCYPART_SIBL
(15,11),(15,12),-0.123799 # DEPENDENCYPART_SIBL
(15,11),(15,13),-0.0625168 # DEPENDENCYPART_SIBL
(15,11),(15,14),-0.10282 # DEPENDENCYPART_SIBL
(15,11),(15,16),-0.0699696 # DEPENDENCYPART_SIBL
(15,11),(15,18),0.0428722 # DEPENDENCYPART_SIBL
(15,11),(15,19),-0.0672063 # DEPENDENCYPART_SIBL
(15,11),(15,21),0.0523281 # DEPENDENCYPART_SIBL
(15,11),(15,22),0.0639393 # DEPENDENCYPART_SIBL
(15,11),(15,23),-0.0322331 # DEPENDENCYPART_SIBL
(15,11),(15,24),-0.0574045 # DEPENDENCYPART_SIBL
(15,11),(15,25),0.0488827 # DEPENDENCYPART_SIBL
(15,11),(15,26),-0.057803 # DEPENDENCYPART_SIBL
(15,11),(15,27),0.0297906 # DEPENDENCYPART_SIBL
(15,11),(15,28),-0.0699696 # DEPENDENCYPART_SIBL
(15,11),(15,31),0.0071726 # DEPENDENCYPART_SIBL
(15,12),(15,13),-0.688168 # DEPENDENCYPART_SIBL
(15,12),(15,14),0.0487637 # DEPENDENCYPART_SIBL
(15,12),(15,16),0.137392 # DEPENDENCYPART_SIBL
(15,12),(15,18),0.00808816 # DEPENDENCYPART_SIBL
(15,12),(15,19),0.0590532 # DEPENDENCYPART_SIBL
(15,12),(15,21),-0.0289886 # DEPENDENCYPART_SIBL
(15,12),(15,22),0.0951249 # DEPENDENCYPART_SIBL
(15,12),(15,23),0.00207727 # DEPENDENCYPART_SIBL
(15,12),(15,24),-0.160344 # DEPENDENCYPART_SIBL
(15,12),(15,25),0.0918071 # DEPENDENCYPART_SIBL
(15,12),(15,26),-0.178719 # DEPENDENCYPART_SIBL
(15,12),(15,27),-0.0482693 # DEPENDENCYPART_SIBL
(15,12),(15,28),0.137392 # DEPENDENCYPART_SIBL
(15,12),(15,31),0.0749343 # DEPENDENCYPART_SIBL
(15,13),(15,14),0.0566572 # DEPENDENCYPART_SIBL
(15,13),(15,16),-0.0284128 # DEPENDENCYPART_SIBL
(15,13),(15,18),0.0424049 # DEPENDENCYPART_SIBL
(15,13),(15,19),-0.0340244 # DEPENDENCYPART_SIBL
(15,13),(15,21),0.00394885 # DEPENDENCYPART_SIBL
(15,13),(15,22),0.151252 # DEPENDENCYPART_SIBL
(15,13),(15,23),0.00784764 # DEPENDENCYPART_SIBL
(15,13),(15,24),-0.210121 # DEPENDENCYPART_SIBL
(15,13),(15,25),0.0441458 # DEPENDENCYPART_SIBL
(15,13),(15,26),-0.241573 # DEPENDENCYPART_SIBL
(15,13),(15,27),-0.0153275 # DEPENDENCYPART_SIBL
(15,13),(15,28),-0.0284128 # DEPENDENCYPART_SIBL
(15,13),(15,31),-0.00296554 # DEPENDENCYPART_SIBL
(15,14),(15,16),-0.0610528 # DEPENDENCYPART_SIBL
(15,14),(15,18),-0.0236335 # DEPENDENCYPART_SIBL
(15,14),(15,19),-0.0622008 # DEPENDENCYPART_SIBL
(15,14),(15,21),-0.0268235 # DEPENDENCYPART_SIBL
(15,14),(15,22),0.0710868 # DEPENDENCYPART_SIBL
(15,14),(15,23),-0.00102643 # DEPENDENCYPART_SIBL
(15,14),(15,24),-0.102991 # DEPENDENCYPART_SIBL
(15,14),(15,25),0.0155932 # DEPENDENCYPART_SIBL
(15,14),(15,26),-0.144985 # DEPENDENCYPART_SIBL
(15,14),(15,27),-0.0414777 # DEPENDENCYPART_SIBL
(15,14),(15,28),-0.0610528 # DEPENDENCYPART_SIBL
(15,14),(15,31),-0.0354369 # DEPENDENCYPART_SIBL
(15,16),(15,18),-0.0432872 # DEPENDENCYPART_SIBL
(15,16),(15,19),0.0229394 # DEPENDENCYPART_SIBL
(15,16),(15,21),0.0261338 # DEPENDENCYPART_SIBL
(15,16),(15,22),-0.0289836 # DEPENDENCYPART_SIBL
(15,16),(15,23),0.114418 # DEPENDENCYPART_SIBL
(15,16),(15,24),0.169513 # DEPENDENCYPART_SIBL
(15,16),(15,25),0.072881 # DEPENDENCYPART_SIBL
(15,16),(15,26),0.0845085 # DEPENDENCYPART_SIBL
(15,16),(15,27),0.00777232 # DEPENDENCYPART_SIBL
(15,16),(15,28),0.121787 # DEPENDENCYPART_SIBL
(15,16),(15,31),0.0394807 # DEPENDENCYPART_SIBL
(15,18),(15,19),-0.00126526 # DEPENDENCYPART_SIBL
(15,18),(15,21),0.0273426 # DEPENDENCYPART_SIBL
(15,18),(15,22),0.0131754 # DEPENDENCYPART_SIBL
(15,18),(15,23),0.0244279 # DEPENDENCYPART_SIBL
(15,18),(15,24),0.0354414 # DEPENDENCYPART_SIBL
(15,18),(15,25),-0.00906371 # DEPENDENCYPART_SIBL
(15,18),(15,26),-0.00435761 # DEPENDENCYPART_SIBL
(15,18),(15,27),0.0425428 # DEPENDENCYPART_SIBL
(15,18),(15,28),0.0992698 # DEPENDENCYPART_SIBL
(15,18),(15,31),-0.00137516 # DEPENDENCYPART_SIBL
(15,19),(15,21),0.221779 # DEPENDENCYPART_SIBL
(15,19),(15,22),-0.069407 # DEPENDENCYPART_SIBL
(15,19),(15,23),-0.0357659 # DEPENDENCYPART_SIBL
(15,19),(15,24),0.00471114 # DEPENDENCYPART_SIBL
(15,19),(15,25),-0.0041923 # DEPENDENCYPART_SIBL
(15,19),(15,26),-0.0693191 # DEPENDENCYPART_SIBL
(15,19),(15,27),0.32192 # DEPENDENCYPART_SIBL
(15,19),(15,28),-0.0525636 # DEPENDENCYPART_SIBL
(15,19),(15,31),-0.0340308 # DEPENDENCYPART_SIBL
(15,21),(15,22),0.0102361 # DEPENDENCYPART_SIBL
(15,21),(15,23),0.0278546 # DEPENDENCYPART_SIBL
(15,21),(15,24),0.0258783 # DEPENDENCYPART_SIBL
(15,21),(15,25),-0.00438374 # DEPENDENCYPART_SIBL
(15,21),(15,26),-0.00910992 # DEPENDENCYPART_SIBL
(15,21),(15,27),0.00764372 # DEPENDENCYPART_SIBL
(15,21),(15,28),0.0810174 # DEPENDENCYPART_SIBL
(15,21),(15,31),-0.00436143 # DEPENDENCYPART_SIBL
(15,22),(15,23),-0.0972457 # DEPENDENCYPART_SIBL
(15,22),(15,24),0.0796969 # DEPENDENCYPART_SIBL
(15,22),(15,25),0.000926768 # DEPENDENCYPART_SIBL
(15,22),(15,26),0.0513755 # DEPENDENCYPART_SIBL
(15,22),(15,27),-0.0133183 # DEPENDENCYPART_SIBL
(15,22),(15,28),0.0126294 # DEPENDENCYPART_SIBL
(15,22),(15,31),-0.00425735 # DEPENDENCYPART_SIBL
(15,23),(15,24),0.0648093 # DEPENDENCYPART_SIBL
(15,23),(15,25),-0.00663717 # DEPENDENCYPART_SIBL
(15,23),(15,26),0.0311381 # DEPENDENCYPART_SIBL
(15,23),(15,27),-0.0123072 # DEPENDENCYPART_SIBL
(15,23),(15,28),0.0732045 # DEPENDENCYPART_SIBL
(15,23),(15,31),-0.0085391 # DEPENDENCYPART_SIBL
(15,24),(15,25),0.0303487 # DEPENDENCYPART_SIBL
(15,24),(15,26),0.0734887 # DEPENDENCYPART_SIBL
(15,24),(15,27),0.0235059 # DEPENDENCYPART_SIBL
(15,24),(15,28),0.0234433 # DEPENDENCYPART_SIBL
(15,24),(15,31),0.0963727 # DEPENDENCYPART_SIBL
(15,25),(15,26),0.0223879 # DEPENDENCYPART_SIBL
(15,25),(15,27),-0.0350766 # DEPENDENCYPART_SIBL
(15,25),(15,28),0.056624 # DEPENDENCYPART_SIBL
(15,25),(15,31),0.0441462 # DEPENDENCYPART_SIBL
(15,26),(15,27),0.00234217 # DEPENDENCYPART_SIBL
(15,26),(15,28),0.000534566 # DEPENDENCYPART_SIBL
(15,26),(15,31),0.138546 # DEPENDENCYPART_SIBL
(15,27),(15,28),0.0940945 # DEPENDENCYPART_SIBL
(15,27),(15,31),0.029621 # DEPENDENCYPART_SIBL
(15,28),(15,31),0.0394807 # DEPENDENCYPART_SIBL
(16,12),(16,15),0.274906 # DEPENDENCYPART_SIBL
(16,12),(16,18),0.14341 # DEPENDENCYPART_SIBL
(16,12),(16,19),-0.101432 # DEPENDENCYPART_SIBL
(16,12),(16,21),0.101076 # DEPENDENCYPART_SIBL
(16,12),(16,23),0.00440316 # DEPENDENCYPART_SIBL
(16,15),(16,18),-0.0564267 # DEPENDENCYPART_SIBL
(16,15),(16,19),-0.0417496 # DEPENDENCYPART_SIBL
(16,15),(16,21),-0.0837887 # DEPENDENCYPART_SIBL
(16,15),(16,23),-0.00271994 # DEPENDENCYPART_SIBL
(16,18),(16,19),0.00637868 # DEPENDENCYPART_SIBL
(16,18),(16,21),-0.925505 # DEPENDENCYPART_SIBL
(16,18),(16,23),-0.449451 # DEPENDENCYPART_SIBL
(16,19),(16,21),-0.0372605 # DEPENDENCYPART_SIBL
(16,19),(16,23),0.12636 # DEPENDENCYPART_SIBL
(16,21),(16,23),-0.436524 # DEPENDENCYPART_SIBL
(18,5),(18,12),-0.136754 # DEPENDENCYPART_SIBL
(18,5),(18,16),-0.13916 # DEPENDENCYPART_SIBL
(18,5),(18,17),-0.101228 # DEPENDENCYPART_SIBL
(18,5),(18,19),-0.0136909 # DEPENDENCYPART_SIBL
(18,5),(18,21),-0.0213879 # DEPENDENCYPART_SIBL
(18,5),(18,22),0.0874714 # DEPENDENCYPART_SIBL
(18,5),(18,23),-0.0241405 # DEPENDENCYPART_SIBL
(18,5),(18,24),-0.12943 # DEPENDENCYPART_SIBL
(18,5),(18,25),0.0605576 # DEPENDENCYPART_SIBL
(18,5),(18,26),-0.140164 # DEPENDENCYPART_SIBL
(18,5),(18,27),-0.0432042 # DEPENDENCYPART_SIBL
(18,5),(18,28),-0.132184 # DEPENDENCYPART_SIBL
(18,5),(18,30),-0.0407683 # DEPENDENCYPART_SIBL
(18,5),(18,31),0.0501282 # DEPENDENCYPART_SIBL
(18,12),(18,16),-0.20727 # DEPENDENCYPART_SIBL
(18,12),(18,17),-0.823753 # DEPENDENCYPART_SIBL
(18,12),(18,19),0.139633 # DEPENDENCYPART_SIBL
(18,12),(18,21),-0.160896 # DEPENDENCYPART_SIBL
(18,12),(18,22),0.148318 # DEPENDENCYPART_SIBL
(18,12),(18,23),-0.0148622 # DEPENDENCYPART_SIBL
(18,12),(18,24),-0.217763 # DEPENDENCYPART_SIBL
(18,12),(18,25),0.1263 # DEPENDENCYPART_SIBL
(18,12),(18,26),-0.238649 # DEPENDENCYPART_SIBL
(18,12),(18,27),-0.178967 # DEPENDENCYPART_SIBL
(18,12),(18,28),0.118283 # DEPENDENCYPART_SIBL
(18,12),(18,30),-0.172398 # DEPENDENCYPART_SIBL
(18,12),(18,31),0.0920106 # DEPENDENCYPART_SIBL
(18,16),(18,17),-0.0408059 # DEPENDENCYPART_SIBL
(18,16),(18,19),-0.0269533 # DEPENDENCYPART_SIBL
(18,16),(18,21),-0.0499039 # DEPENDENCYPART_SIBL
(18,16),(18,22),0.0700521 # DEPENDENCYPART_SIBL
(18,16),(18,23),-0.0958386 # DEPENDENCYPART_SIBL
(18,16),(18,24),-0.0681304 # DEPENDENCYPART_SIBL
(18,16),(18,25),0.0414855 # DEPENDENCYPART_SIBL
(18,16),(18,26),-0.0709794 # DEPENDENCYPART_SIBL
(18,16),(18,27),-0.0725154 # DEPENDENCYPART_SIBL
