# _root_ Commodities : Dow Jones futures index 129.63 , up 0.25 ; spot index 129.84 , off 0.25 .
#goldHeads=0,1,6,6,6,1,6,6,6,9,1,13,1,13,13,13,16,1,
#predictedHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
(9,6),(6,6),(6,4),-0.0612193 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,6),(6,6),(6,3),-0.0608994 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,6),(6,6),(6,2),-0.0498263 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,6),(6,6),(6,1),-0.0609019 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,6),(6,6),(6,-1),-0.0297182 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,6),(6,5),(6,4),-0.0332812 # DEPENDENCYPART_GRANDSIBL
(9,6),(6,5),(6,3),-0.0336046 # DEPENDENCYPART_GRANDSIBL
(9,6),(6,5),(6,2),-0.0421524 # DEPENDENCYPART_GRANDSIBL
(9,6),(6,5),(6,1),-0.033259 # DEPENDENCYPART_GRANDSIBL
(9,6),(6,5),(6,-1),-0.0779277 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,6),(6,4),(6,3),-0.0370713 # DEPENDENCYPART_GRANDSIBL
(9,6),(6,4),(6,2),-0.0421524 # DEPENDENCYPART_GRANDSIBL
(9,6),(6,4),(6,1),-0.0367257 # DEPENDENCYPART_GRANDSIBL
(9,6),(6,4),(6,-1),-0.0777074 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,6),(6,3),(6,2),-0.0421524 # DEPENDENCYPART_GRANDSIBL
(9,6),(6,3),(6,1),-0.0363801 # DEPENDENCYPART_GRANDSIBL
(9,6),(6,3),(6,-1),-0.0780563 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,6),(6,2),(6,1),-0.0434056 # DEPENDENCYPART_GRANDSIBL
(9,6),(6,2),(6,-1),-0.0460492 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,6),(6,1),(6,-1),-0.0777134 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,8),(8,9),-0.124885 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,8),(8,8),(8,19),-0.176544 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,8),(8,9),(8,19),-0.126654 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,8),(8,8),(8,-1),-0.0836372 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,10),(10,11),-0.0419988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,12),-0.069192 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,13),-0.069192 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,14),-0.0420765 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,16),-0.0448859 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,17),-0.0420765 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,19),0.0884254 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,11),(10,12),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,11),(10,13),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,11),(10,14),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,11),(10,16),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,11),(10,17),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,11),(10,19),-0.0420673 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,12),(10,13),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,12),(10,14),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,12),(10,16),-0.0420015 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,12),(10,17),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,12),(10,19),-0.0738546 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,13),(10,14),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,13),(10,16),-0.0420015 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,13),(10,17),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,13),(10,19),-0.0738546 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,14),(10,16),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,14),(10,17),-0.0420157 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,14),(10,19),-0.0347998 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,16),(10,17),-0.0420057 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,16),(10,19),-0.0465301 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,17),(10,19),-0.0347998 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,10),(10,9),0.139775 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,10),(10,7),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,6),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,-1),-0.0747248 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,9),(10,7),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,9),(10,6),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,9),(10,-1),-0.104348 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,7),(10,6),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,7),(10,-1),-0.135657 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,6),(10,-1),-0.118139 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,11),(11,11),(11,12),-0.0434376 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,11),(11,11),(11,13),-0.0434376 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,11),(11,11),(11,19),-0.0517694 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,11),(11,12),(11,13),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,11),(11,12),(11,19),-0.0430871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,11),(11,13),(11,19),-0.0430871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,11),(11,11),(11,8),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,11),(11,11),(11,4),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,11),(11,11),(11,-1),-0.135608 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,11),(11,8),(11,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,11),(11,8),(11,-1),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,11),(11,4),(11,-1),-0.126309 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,12),(12,13),-0.0611582 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,14),-0.000545858 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,15),-0.0383546 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,16),-0.0469841 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,17),-0.000545858 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,19),-0.0293225 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,13),(12,14),-0.0448674 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,15),-0.0387812 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,16),-0.0429102 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,17),-0.0448674 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,19),-0.077876 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,14),(12,15),-0.0460027 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,16),-0.0371712 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,17),-0.0425657 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,19),-0.0148162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,15),(12,16),-0.0487566 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,17),-0.0438629 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,19),-0.0465493 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,16),(12,17),-0.0426358 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,16),(12,19),-0.0385346 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,17),(12,19),-0.0148162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,12),(12,11),0.115844 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,10),0.161719 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,9),0.129418 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,12),(12,8),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,7),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,-1),-0.185451 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,11),(12,10),0.118187 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,9),0.119041 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,11),(12,8),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,7),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,-1),-0.129321 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,10),(12,9),0.111285 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,10),(12,8),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,10),(12,7),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,10),(12,-1),-0.0781431 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,9),(12,8),-0.124899 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,9),(12,7),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,9),(12,-1),-0.140774 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,8),(12,7),-0.125344 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,8),(12,-1),-0.125441 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,7),(12,-1),-0.0781431 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,13),(13,14),-0.00234989 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,15),-0.0357662 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,16),-0.0469841 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,17),-0.00234989 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,18),-0.0433719 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,19),-0.0297182 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,13),(13,14),(13,15),-0.0464693 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,16),-0.0371712 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,17),-0.0425657 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,19),-0.0162462 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,15),(13,16),-0.0488302 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,15),(13,17),-0.0441044 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,15),(13,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,15),(13,19),-0.0466701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,16),(13,17),-0.0424945 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,16),(13,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,16),(13,19),-0.0387495 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,17),(13,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,17),(13,19),-0.0162462 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,18),(13,19),-0.0434817 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,13),(13,12),0.116334 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,11),0.115844 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,10),0.163841 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,9),0.129418 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,13),(13,13),(13,8),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,7),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,5),-0.125437 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,4),-0.125437 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,3),-0.125437 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,1),-0.125437 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,-1),-0.187196 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,13),(13,12),(13,11),0.119049 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,12),(13,10),0.11955 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,12),(13,9),0.118551 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,12),(13,8),-0.12584 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,12),(13,7),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,12),(13,5),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,12),(13,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,12),(13,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,12),(13,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,12),(13,-1),-0.0876762 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,11),(13,10),0.118185 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,11),(13,9),0.119041 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,11),(13,8),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,11),(13,7),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,11),(13,5),-0.124914 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,11),(13,4),-0.124914 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,11),(13,3),-0.124914 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,11),(13,1),-0.124914 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,11),(13,-1),-0.129321 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,10),(13,9),0.111285 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,10),(13,8),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,10),(13,7),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,10),(13,5),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,10),(13,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,10),(13,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,10),(13,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,10),(13,-1),-0.0786518 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,9),(13,8),-0.124899 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,9),(13,7),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,9),(13,5),-0.125065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,9),(13,4),-0.125065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,9),(13,3),-0.125065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,9),(13,1),-0.125065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,9),(13,-1),-0.140774 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,13),(13,8),(13,7),-0.125569 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,8),(13,5),-0.127173 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,8),(13,4),-0.127173 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,8),(13,3),-0.127173 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,8),(13,1),-0.127173 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,8),(13,-1),-0.125441 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,7),(13,5),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,7),(13,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,7),(13,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,7),(13,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,7),(13,-1),-0.0786518 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,5),(13,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,5),(13,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,5),(13,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,5),(13,-1),-0.0857968 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,4),(13,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,4),(13,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,4),(13,-1),-0.0857968 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,3),(13,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,3),(13,-1),-0.0846968 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,1),(13,-1),-0.0857968 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,14),(14,15),-0.0514141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,16),-0.0448859 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,17),-0.0420765 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,19),0.0879119 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,15),(14,16),-0.043645 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,17),-0.042001 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,19),-0.0432701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,16),(14,17),-0.0420057 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,16),(14,19),-0.0465301 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,17),(14,19),-0.0347998 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,14),(14,13),0.116887 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,12),0.116887 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,10),0.119796 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,-1),-0.0752392 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,13),(14,12),0.119164 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,10),0.119158 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,-1),-0.118139 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,12),(14,10),0.119158 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,-1),-0.118139 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,10),(14,-1),-0.135657 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,15),(15,16),-0.0504631 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,19),-0.0836372 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,15),(15,16),(15,19),-0.049997 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,15),(15,-1),-0.176544 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,16),(16,16),(16,17),-0.0779532 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,18),-0.0428552 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,19),0.0571593 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,16),(16,17),(16,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,17),(16,19),-0.0768167 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,18),(16,19),-0.0428552 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,16),(16,15),0.104307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,12),0.104209 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,6),-0.125558 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,5),-0.125558 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,1),-0.125558 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,-1),-0.116628 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,16),(16,15),(16,12),0.116564 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,6),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,5),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,-1),-0.122012 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,12),(16,6),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,12),(16,5),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,12),(16,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,12),(16,-1),-0.141424 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,6),(16,5),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,6),(16,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,6),(16,-1),-0.141424 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,5),(16,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,5),(16,-1),-0.141424 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,1),(16,-1),-0.141424 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,18),(18,18),(18,19),-0.135488 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,18),(18,18),(18,-1),-0.216378 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,6),(6,7),0.173867 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,8),0.106428 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,9),0.122264 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,10),-0.129096 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,6),(6,11),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,12),-0.127491 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,13),-0.127491 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,14),-0.129096 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,15),-0.12498 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,16),-0.125002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,17),-0.129096 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,18),-0.124892 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,19),-0.282796 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,7),(6,8),0.118866 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,9),0.118237 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,10),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,7),(6,11),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,12),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,13),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,7),(6,19),-0.0795905 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,8),(6,9),0.119156 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,10),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,8),(6,11),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,12),-0.125027 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,13),-0.125027 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,8),(6,19),-0.131945 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
