# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,14,14,14,9,14,15,16,19,17,14,14,
(14,2),(14,16),0.0180188 # DEPENDENCYPART_SIBL
(14,2),(14,17),0.0805959 # DEPENDENCYPART_SIBL
(14,2),(14,18),0.0180299 # DEPENDENCYPART_SIBL
(14,2),(14,19),0.0379548 # DEPENDENCYPART_SIBL
(14,2),(14,20),0.132492 # DEPENDENCYPART_SIBL
(14,2),(14,21),0.173613 # DEPENDENCYPART_SIBL
(14,3),(14,4),-0.0250284 # DEPENDENCYPART_SIBL
(14,3),(14,5),-0.0299084 # DEPENDENCYPART_SIBL
(14,3),(14,6),0.138304 # DEPENDENCYPART_SIBL
(14,3),(14,7),0.178615 # DEPENDENCYPART_SIBL
(14,3),(14,8),-0.0269753 # DEPENDENCYPART_SIBL
(14,3),(14,9),-0.0891516 # DEPENDENCYPART_SIBL
(14,3),(14,10),0.138304 # DEPENDENCYPART_SIBL
(14,3),(14,11),-0.0199577 # DEPENDENCYPART_SIBL
(14,3),(14,12),-0.0802763 # DEPENDENCYPART_SIBL
(14,3),(14,13),0.0294422 # DEPENDENCYPART_SIBL
(14,3),(14,15),-0.0706732 # DEPENDENCYPART_SIBL
(14,3),(14,16),-0.0795824 # DEPENDENCYPART_SIBL
(14,3),(14,17),-0.124214 # DEPENDENCYPART_SIBL
(14,3),(14,18),-0.0539479 # DEPENDENCYPART_SIBL
(14,3),(14,19),-0.0700747 # DEPENDENCYPART_SIBL
(14,3),(14,20),-0.00423145 # DEPENDENCYPART_SIBL
(14,3),(14,21),-0.0740103 # DEPENDENCYPART_SIBL
(14,4),(14,5),-0.0183584 # DEPENDENCYPART_SIBL
(14,4),(14,6),0.224235 # DEPENDENCYPART_SIBL
(14,4),(14,7),0.0711408 # DEPENDENCYPART_SIBL
(14,4),(14,8),-0.100529 # DEPENDENCYPART_SIBL
(14,4),(14,9),-0.00693989 # DEPENDENCYPART_SIBL
(14,4),(14,10),0.224235 # DEPENDENCYPART_SIBL
(14,4),(14,11),-0.00738757 # DEPENDENCYPART_SIBL
(14,4),(14,12),-0.0706347 # DEPENDENCYPART_SIBL
(14,4),(14,13),-0.0628845 # DEPENDENCYPART_SIBL
(14,4),(14,15),-0.054829 # DEPENDENCYPART_SIBL
(14,4),(14,16),-0.0636976 # DEPENDENCYPART_SIBL
(14,4),(14,17),-0.134846 # DEPENDENCYPART_SIBL
(14,4),(14,18),-0.0531667 # DEPENDENCYPART_SIBL
(14,4),(14,19),-0.0805347 # DEPENDENCYPART_SIBL
(14,4),(14,20),-0.0140248 # DEPENDENCYPART_SIBL
(14,4),(14,21),0.0132247 # DEPENDENCYPART_SIBL
(14,5),(14,6),0.0640831 # DEPENDENCYPART_SIBL
(14,5),(14,7),0.0232029 # DEPENDENCYPART_SIBL
(14,5),(14,8),-0.209369 # DEPENDENCYPART_SIBL
(14,5),(14,9),-0.0655473 # DEPENDENCYPART_SIBL
(14,5),(14,10),0.0640831 # DEPENDENCYPART_SIBL
(14,5),(14,11),0.0287346 # DEPENDENCYPART_SIBL
(14,5),(14,12),-0.170723 # DEPENDENCYPART_SIBL
(14,5),(14,13),-0.174267 # DEPENDENCYPART_SIBL
(14,5),(14,15),-0.022724 # DEPENDENCYPART_SIBL
(14,5),(14,16),0.00632768 # DEPENDENCYPART_SIBL
(14,5),(14,17),-0.0683011 # DEPENDENCYPART_SIBL
(14,5),(14,18),-0.0658111 # DEPENDENCYPART_SIBL
(14,5),(14,19),-0.0442565 # DEPENDENCYPART_SIBL
(14,5),(14,20),0.0184488 # DEPENDENCYPART_SIBL
(14,5),(14,21),0.000751023 # DEPENDENCYPART_SIBL
(14,6),(14,7),0.341305 # DEPENDENCYPART_SIBL
(14,6),(14,8),-0.058854 # DEPENDENCYPART_SIBL
(14,6),(14,9),-0.100383 # DEPENDENCYPART_SIBL
(14,6),(14,10),-0.0683776 # DEPENDENCYPART_SIBL
(14,6),(14,11),0.0242863 # DEPENDENCYPART_SIBL
(14,6),(14,12),-0.0964234 # DEPENDENCYPART_SIBL
(14,6),(14,13),0.0160368 # DEPENDENCYPART_SIBL
(14,6),(14,15),-0.019091 # DEPENDENCYPART_SIBL
(14,6),(14,16),-0.0537244 # DEPENDENCYPART_SIBL
(14,6),(14,17),-0.177092 # DEPENDENCYPART_SIBL
(14,6),(14,18),-0.0912996 # DEPENDENCYPART_SIBL
(14,6),(14,19),-0.0885294 # DEPENDENCYPART_SIBL
(14,6),(14,20),0.0965784 # DEPENDENCYPART_SIBL
(14,6),(14,21),0.000378668 # DEPENDENCYPART_SIBL
(14,7),(14,8),0.250195 # DEPENDENCYPART_SIBL
(14,7),(14,9),0.00579744 # DEPENDENCYPART_SIBL
(14,7),(14,10),0.0057197 # DEPENDENCYPART_SIBL
(14,7),(14,11),0.0229037 # DEPENDENCYPART_SIBL
(14,7),(14,12),-0.0153169 # DEPENDENCYPART_SIBL
(14,7),(14,13),0.151775 # DEPENDENCYPART_SIBL
(14,7),(14,15),0.104358 # DEPENDENCYPART_SIBL
(14,7),(14,16),-0.117659 # DEPENDENCYPART_SIBL
(14,7),(14,17),-0.038061 # DEPENDENCYPART_SIBL
(14,7),(14,18),-0.0694739 # DEPENDENCYPART_SIBL
(14,7),(14,19),-0.0736379 # DEPENDENCYPART_SIBL
(14,7),(14,20),0.0854388 # DEPENDENCYPART_SIBL
(14,7),(14,21),-0.160225 # DEPENDENCYPART_SIBL
(14,8),(14,9),-0.109615 # DEPENDENCYPART_SIBL
(14,8),(14,10),-0.0913061 # DEPENDENCYPART_SIBL
(14,8),(14,11),-0.00673274 # DEPENDENCYPART_SIBL
(14,8),(14,12),-0.154071 # DEPENDENCYPART_SIBL
(14,8),(14,13),-0.540323 # DEPENDENCYPART_SIBL
(14,8),(14,15),0.0475162 # DEPENDENCYPART_SIBL
(14,8),(14,16),-0.13406 # DEPENDENCYPART_SIBL
(14,8),(14,17),-0.00192704 # DEPENDENCYPART_SIBL
(14,8),(14,18),0.0132928 # DEPENDENCYPART_SIBL
(14,8),(14,19),-0.0350123 # DEPENDENCYPART_SIBL
(14,8),(14,20),0.10526 # DEPENDENCYPART_SIBL
(14,8),(14,21),0.0191703 # DEPENDENCYPART_SIBL
(14,9),(14,10),-0.000616928 # DEPENDENCYPART_SIBL
(14,9),(14,11),0.0520883 # DEPENDENCYPART_SIBL
(14,9),(14,12),-0.093855 # DEPENDENCYPART_SIBL
(14,9),(14,13),-0.0231698 # DEPENDENCYPART_SIBL
(14,9),(14,15),-0.0321471 # DEPENDENCYPART_SIBL
(14,9),(14,16),-0.0875395 # DEPENDENCYPART_SIBL
(14,9),(14,17),-0.0594509 # DEPENDENCYPART_SIBL
(14,9),(14,18),-0.0592072 # DEPENDENCYPART_SIBL
(14,9),(14,19),-0.0650479 # DEPENDENCYPART_SIBL
(14,9),(14,20),-0.0096328 # DEPENDENCYPART_SIBL
(14,9),(14,21),-0.0481118 # DEPENDENCYPART_SIBL
(14,10),(14,11),0.0242863 # DEPENDENCYPART_SIBL
(14,10),(14,12),-0.0964234 # DEPENDENCYPART_SIBL
(14,10),(14,13),0.0160368 # DEPENDENCYPART_SIBL
(14,10),(14,15),-0.019091 # DEPENDENCYPART_SIBL
(14,10),(14,16),-0.0537244 # DEPENDENCYPART_SIBL
(14,10),(14,17),-0.177092 # DEPENDENCYPART_SIBL
(14,10),(14,18),-0.0912996 # DEPENDENCYPART_SIBL
(14,10),(14,19),-0.0885294 # DEPENDENCYPART_SIBL
(14,10),(14,20),0.0965784 # DEPENDENCYPART_SIBL
(14,10),(14,21),0.000378668 # DEPENDENCYPART_SIBL
(14,11),(14,12),0.00388431 # DEPENDENCYPART_SIBL
(14,11),(14,13),-0.0374289 # DEPENDENCYPART_SIBL
(14,11),(14,15),0.0920107 # DEPENDENCYPART_SIBL
(14,11),(14,16),-0.0811656 # DEPENDENCYPART_SIBL
(14,11),(14,17),-0.0666794 # DEPENDENCYPART_SIBL
(14,11),(14,18),-0.0277414 # DEPENDENCYPART_SIBL
(14,11),(14,19),-0.050157 # DEPENDENCYPART_SIBL
(14,11),(14,20),0.117152 # DEPENDENCYPART_SIBL
(14,11),(14,21),0.448368 # DEPENDENCYPART_SIBL
(14,12),(14,13),0.0281844 # DEPENDENCYPART_SIBL
(14,12),(14,15),0.215969 # DEPENDENCYPART_SIBL
(14,12),(14,16),0.0453236 # DEPENDENCYPART_SIBL
(14,12),(14,17),0.114542 # DEPENDENCYPART_SIBL
(14,12),(14,18),0.0627719 # DEPENDENCYPART_SIBL
(14,12),(14,19),0.073805 # DEPENDENCYPART_SIBL
(14,12),(14,20),0.381861 # DEPENDENCYPART_SIBL
(14,12),(14,21),0.186078 # DEPENDENCYPART_SIBL
(14,13),(14,15),0.169552 # DEPENDENCYPART_SIBL
(14,13),(14,16),0.0180188 # DEPENDENCYPART_SIBL
(14,13),(14,17),0.0805959 # DEPENDENCYPART_SIBL
(14,13),(14,18),0.0180299 # DEPENDENCYPART_SIBL
(14,13),(14,19),0.0379548 # DEPENDENCYPART_SIBL
(14,13),(14,20),0.132492 # DEPENDENCYPART_SIBL
(14,13),(14,21),0.173613 # DEPENDENCYPART_SIBL
(14,15),(14,16),-0.195775 # DEPENDENCYPART_SIBL
(14,15),(14,17),-0.729132 # DEPENDENCYPART_SIBL
(14,15),(14,18),-0.170987 # DEPENDENCYPART_SIBL
(14,15),(14,19),-0.251159 # DEPENDENCYPART_SIBL
(14,15),(14,20),0.154812 # DEPENDENCYPART_SIBL
(14,15),(14,21),0.108274 # DEPENDENCYPART_SIBL
(14,16),(14,17),-0.125559 # DEPENDENCYPART_SIBL
(14,16),(14,18),-0.114486 # DEPENDENCYPART_SIBL
(14,16),(14,19),-0.156364 # DEPENDENCYPART_SIBL
(14,16),(14,20),0.0239112 # DEPENDENCYPART_SIBL
(14,16),(14,21),0.0388952 # DEPENDENCYPART_SIBL
(14,17),(14,18),-0.26091 # DEPENDENCYPART_SIBL
(14,17),(14,19),-0.338813 # DEPENDENCYPART_SIBL
(14,17),(14,20),-0.0345198 # DEPENDENCYPART_SIBL
(14,17),(14,21),-0.0327541 # DEPENDENCYPART_SIBL
(14,18),(14,19),0.00283203 # DEPENDENCYPART_SIBL
(14,18),(14,20),-0.00869378 # DEPENDENCYPART_SIBL
(14,18),(14,21),0.0362518 # DEPENDENCYPART_SIBL
(14,19),(14,20),-0.0304133 # DEPENDENCYPART_SIBL
(14,19),(14,21),0.0312859 # DEPENDENCYPART_SIBL
(14,20),(14,21),1.03717 # DEPENDENCYPART_SIBL
(15,1),(15,3),0.0829211 # DEPENDENCYPART_SIBL
(15,1),(15,5),0.088871 # DEPENDENCYPART_SIBL
(15,1),(15,6),-0.0231258 # DEPENDENCYPART_SIBL
(15,1),(15,7),0.745153 # DEPENDENCYPART_SIBL
(15,1),(15,8),0.35692 # DEPENDENCYPART_SIBL
(15,1),(15,9),0.115528 # DEPENDENCYPART_SIBL
(15,1),(15,10),-0.0231258 # DEPENDENCYPART_SIBL
(15,1),(15,11),0.00604289 # DEPENDENCYPART_SIBL
(15,1),(15,12),0.043196 # DEPENDENCYPART_SIBL
(15,1),(15,13),0.144863 # DEPENDENCYPART_SIBL
(15,1),(15,14),0.129497 # DEPENDENCYPART_SIBL
(15,1),(15,16),-0.0252378 # DEPENDENCYPART_SIBL
(15,1),(15,17),0.0645513 # DEPENDENCYPART_SIBL
(15,1),(15,18),0.0629683 # DEPENDENCYPART_SIBL
(15,1),(15,19),0.0455583 # DEPENDENCYPART_SIBL
(15,1),(15,20),0.300727 # DEPENDENCYPART_SIBL
(15,1),(15,21),0.749064 # DEPENDENCYPART_SIBL
(15,3),(15,5),-0.0124117 # DEPENDENCYPART_SIBL
(15,3),(15,6),-0.00324307 # DEPENDENCYPART_SIBL
(15,3),(15,7),0.131672 # DEPENDENCYPART_SIBL
(15,3),(15,8),0.0974842 # DEPENDENCYPART_SIBL
(15,3),(15,9),-0.103906 # DEPENDENCYPART_SIBL
(15,3),(15,10),-0.00324307 # DEPENDENCYPART_SIBL
(15,3),(15,11),-0.0478702 # DEPENDENCYPART_SIBL
(15,3),(15,12),-0.0735609 # DEPENDENCYPART_SIBL
(15,3),(15,13),0.0340002 # DEPENDENCYPART_SIBL
(15,3),(15,14),-0.0696222 # DEPENDENCYPART_SIBL
(15,3),(15,16),-0.0575194 # DEPENDENCYPART_SIBL
(15,3),(15,17),-0.112711 # DEPENDENCYPART_SIBL
(15,3),(15,18),-0.0796363 # DEPENDENCYPART_SIBL
(15,3),(15,19),-0.090684 # DEPENDENCYPART_SIBL
(15,3),(15,20),0.0156737 # DEPENDENCYPART_SIBL
(15,3),(15,21),-0.0582683 # DEPENDENCYPART_SIBL
(15,5),(15,6),0.0430752 # DEPENDENCYPART_SIBL
(15,5),(15,7),0.0454223 # DEPENDENCYPART_SIBL
(15,5),(15,8),-0.00321488 # DEPENDENCYPART_SIBL
(15,5),(15,9),-0.022239 # DEPENDENCYPART_SIBL
(15,5),(15,10),0.0430752 # DEPENDENCYPART_SIBL
(15,5),(15,11),0.0579106 # DEPENDENCYPART_SIBL
(15,5),(15,12),-0.0991528 # DEPENDENCYPART_SIBL
(15,5),(15,13),-0.0704509 # DEPENDENCYPART_SIBL
(15,5),(15,14),-0.00797764 # DEPENDENCYPART_SIBL
(15,5),(15,16),0.0190074 # DEPENDENCYPART_SIBL
(15,5),(15,17),-0.0668531 # DEPENDENCYPART_SIBL
(15,5),(15,18),-0.0836236 # DEPENDENCYPART_SIBL
(15,5),(15,19),-0.0578741 # DEPENDENCYPART_SIBL
(15,5),(15,20),0.0923137 # DEPENDENCYPART_SIBL
(15,5),(15,21),0.0157651 # DEPENDENCYPART_SIBL
(15,6),(15,7),0.437658 # DEPENDENCYPART_SIBL
(15,6),(15,8),0.238763 # DEPENDENCYPART_SIBL
(15,6),(15,9),-0.00544003 # DEPENDENCYPART_SIBL
(15,6),(15,10),-0.0656474 # DEPENDENCYPART_SIBL
(15,6),(15,11),0.117266 # DEPENDENCYPART_SIBL
(15,6),(15,12),0.0508194 # DEPENDENCYPART_SIBL
(15,6),(15,13),0.143975 # DEPENDENCYPART_SIBL
(15,6),(15,14),0.00305249 # DEPENDENCYPART_SIBL
(15,6),(15,16),0.0297848 # DEPENDENCYPART_SIBL
(15,6),(15,17),-0.0943051 # DEPENDENCYPART_SIBL
(15,6),(15,18),-0.103071 # DEPENDENCYPART_SIBL
(15,6),(15,19),-0.0797354 # DEPENDENCYPART_SIBL
(15,6),(15,20),0.211616 # DEPENDENCYPART_SIBL
(15,6),(15,21),-0.0235328 # DEPENDENCYPART_SIBL
(15,7),(15,8),0.393555 # DEPENDENCYPART_SIBL
(15,7),(15,9),0.033127 # DEPENDENCYPART_SIBL
(15,7),(15,10),-0.100374 # DEPENDENCYPART_SIBL
(15,7),(15,11),0.0549781 # DEPENDENCYPART_SIBL
(15,7),(15,12),0.0255811 # DEPENDENCYPART_SIBL
(15,7),(15,13),0.189344 # DEPENDENCYPART_SIBL
(15,7),(15,14),0.108479 # DEPENDENCYPART_SIBL
(15,7),(15,16),0.012052 # DEPENDENCYPART_SIBL
(15,7),(15,17),0.0570477 # DEPENDENCYPART_SIBL
(15,7),(15,18),0.00627024 # DEPENDENCYPART_SIBL
(15,7),(15,19),0.00556853 # DEPENDENCYPART_SIBL
(15,7),(15,20),0.286002 # DEPENDENCYPART_SIBL
(15,7),(15,21),-0.0418221 # DEPENDENCYPART_SIBL
(15,8),(15,9),0.0191389 # DEPENDENCYPART_SIBL
(15,8),(15,10),-0.0166109 # DEPENDENCYPART_SIBL
(15,8),(15,11),0.101692 # DEPENDENCYPART_SIBL
(15,8),(15,12),-0.000775721 # DEPENDENCYPART_SIBL
(15,8),(15,13),-0.310677 # DEPENDENCYPART_SIBL
(15,8),(15,14),0.0854923 # DEPENDENCYPART_SIBL
(15,8),(15,16),-0.111647 # DEPENDENCYPART_SIBL
(15,8),(15,17),-0.0215842 # DEPENDENCYPART_SIBL
(15,8),(15,18),-0.00282849 # DEPENDENCYPART_SIBL
(15,8),(15,19),-0.0168024 # DEPENDENCYPART_SIBL
(15,8),(15,20),0.293448 # DEPENDENCYPART_SIBL
(15,8),(15,21),0.144431 # DEPENDENCYPART_SIBL
(15,9),(15,10),-0.0273138 # DEPENDENCYPART_SIBL
(15,9),(15,11),0.0343638 # DEPENDENCYPART_SIBL
(15,9),(15,12),-0.0737323 # DEPENDENCYPART_SIBL
(15,9),(15,13),0.00637448 # DEPENDENCYPART_SIBL
(15,9),(15,14),-0.0699671 # DEPENDENCYPART_SIBL
(15,9),(15,16),-0.0867457 # DEPENDENCYPART_SIBL
(15,9),(15,17),-0.0542057 # DEPENDENCYPART_SIBL
(15,9),(15,18),-0.0725038 # DEPENDENCYPART_SIBL
(15,9),(15,19),-0.0763589 # DEPENDENCYPART_SIBL
(15,9),(15,20),0.0442822 # DEPENDENCYPART_SIBL
(15,9),(15,21),-0.0056104 # DEPENDENCYPART_SIBL
(15,10),(15,11),0.117266 # DEPENDENCYPART_SIBL
(15,10),(15,12),0.0508194 # DEPENDENCYPART_SIBL
(15,10),(15,13),0.143975 # DEPENDENCYPART_SIBL
(15,10),(15,14),0.00305249 # DEPENDENCYPART_SIBL
(15,10),(15,16),0.0297848 # DEPENDENCYPART_SIBL
(15,10),(15,17),-0.0943051 # DEPENDENCYPART_SIBL
(15,10),(15,18),-0.103071 # DEPENDENCYPART_SIBL
(15,10),(15,19),-0.0797354 # DEPENDENCYPART_SIBL
(15,10),(15,20),0.211616 # DEPENDENCYPART_SIBL
(15,10),(15,21),-0.0235328 # DEPENDENCYPART_SIBL
(15,11),(15,12),0.043196 # DEPENDENCYPART_SIBL
(15,11),(15,13),0.144863 # DEPENDENCYPART_SIBL
(15,11),(15,14),0.129497 # DEPENDENCYPART_SIBL
(15,11),(15,16),-0.0252378 # DEPENDENCYPART_SIBL
(15,11),(15,17),0.0645513 # DEPENDENCYPART_SIBL
(15,11),(15,18),0.0629683 # DEPENDENCYPART_SIBL
(15,11),(15,19),0.0455583 # DEPENDENCYPART_SIBL
(15,11),(15,20),0.300727 # DEPENDENCYPART_SIBL
(15,11),(15,21),0.749064 # DEPENDENCYPART_SIBL
(15,12),(15,13),0.0259962 # DEPENDENCYPART_SIBL
(15,12),(15,14),-0.0311519 # DEPENDENCYPART_SIBL
(15,12),(15,16),0.066183 # DEPENDENCYPART_SIBL
(15,12),(15,17),0.128016 # DEPENDENCYPART_SIBL
(15,12),(15,18),0.0509815 # DEPENDENCYPART_SIBL
(15,12),(15,19),0.0580646 # DEPENDENCYPART_SIBL
(15,12),(15,20),0.374132 # DEPENDENCYPART_SIBL
(15,12),(15,21),0.13073 # DEPENDENCYPART_SIBL
(15,13),(15,14),0.151479 # DEPENDENCYPART_SIBL
(15,13),(15,16),-0.0156127 # DEPENDENCYPART_SIBL
(15,13),(15,17),-0.0332976 # DEPENDENCYPART_SIBL
(15,13),(15,18),-0.0747325 # DEPENDENCYPART_SIBL
(15,13),(15,19),-0.0246229 # DEPENDENCYPART_SIBL
(15,13),(15,20),0.200881 # DEPENDENCYPART_SIBL
(15,13),(15,21),0.175226 # DEPENDENCYPART_SIBL
(15,14),(15,16),-0.184935 # DEPENDENCYPART_SIBL
(15,14),(15,17),-0.153177 # DEPENDENCYPART_SIBL
(15,14),(15,18),-0.133515 # DEPENDENCYPART_SIBL
(15,14),(15,19),-0.129401 # DEPENDENCYPART_SIBL
(15,14),(15,20),-0.100179 # DEPENDENCYPART_SIBL
(15,14),(15,21),-0.0944138 # DEPENDENCYPART_SIBL
(15,16),(15,17),-0.0926672 # DEPENDENCYPART_SIBL
(15,16),(15,18),-0.156604 # DEPENDENCYPART_SIBL
(15,16),(15,19),-0.153227 # DEPENDENCYPART_SIBL
(15,16),(15,20),-0.0698196 # DEPENDENCYPART_SIBL
(15,16),(15,21),0.0138008 # DEPENDENCYPART_SIBL
(15,17),(15,18),-0.132536 # DEPENDENCYPART_SIBL
(15,17),(15,19),-0.174844 # DEPENDENCYPART_SIBL
(15,17),(15,20),-0.00257448 # DEPENDENCYPART_SIBL
(15,17),(15,21),0.0313485 # DEPENDENCYPART_SIBL
(15,18),(15,19),-0.128811 # DEPENDENCYPART_SIBL
(15,18),(15,20),-0.156721 # DEPENDENCYPART_SIBL
(15,18),(15,21),-0.1109 # DEPENDENCYPART_SIBL
(15,19),(15,20),-0.0806145 # DEPENDENCYPART_SIBL
(15,19),(15,21),-0.00892872 # DEPENDENCYPART_SIBL
(15,20),(15,21),0.694527 # DEPENDENCYPART_SIBL
(16,11),(16,13),0.0387948 # DEPENDENCYPART_SIBL
(16,11),(16,17),0.143528 # DEPENDENCYPART_SIBL
(16,11),(16,18),0.0381656 # DEPENDENCYPART_SIBL
(16,11),(16,19),0.0218325 # DEPENDENCYPART_SIBL
(16,11),(16,20),0.048223 # DEPENDENCYPART_SIBL
(16,11),(16,21),0.585227 # DEPENDENCYPART_SIBL
(16,13),(16,17),0.0736081 # DEPENDENCYPART_SIBL
(16,13),(16,18),-0.0580393 # DEPENDENCYPART_SIBL
(16,13),(16,19),-0.0297701 # DEPENDENCYPART_SIBL
(16,13),(16,20),5.31339e-05 # DEPENDENCYPART_SIBL
(16,13),(16,21),0.0723154 # DEPENDENCYPART_SIBL
(16,17),(16,18),-0.264316 # DEPENDENCYPART_SIBL
(16,17),(16,19),-0.396563 # DEPENDENCYPART_SIBL
(16,17),(16,20),-0.13722 # DEPENDENCYPART_SIBL
(16,17),(16,21),0.00934474 # DEPENDENCYPART_SIBL
(16,18),(16,19),-0.0967397 # DEPENDENCYPART_SIBL
(16,18),(16,20),-0.108948 # DEPENDENCYPART_SIBL
(16,18),(16,21),0.0209826 # DEPENDENCYPART_SIBL
(16,19),(16,20),-0.140477 # DEPENDENCYPART_SIBL
(16,19),(16,21),-0.00601219 # DEPENDENCYPART_SIBL
(16,20),(16,21),0.661782 # DEPENDENCYPART_SIBL
(17,1),(17,3),0.0578417 # DEPENDENCYPART_SIBL
(17,1),(17,7),0.746482 # DEPENDENCYPART_SIBL
(17,1),(17,11),-0.108953 # DEPENDENCYPART_SIBL
(17,1),(17,13),0.0669194 # DEPENDENCYPART_SIBL
(17,1),(17,18),0.0202575 # DEPENDENCYPART_SIBL
(17,1),(17,19),0.0189917 # DEPENDENCYPART_SIBL
(17,1),(17,20),0.0964715 # DEPENDENCYPART_SIBL
(17,1),(17,21),0.680271 # DEPENDENCYPART_SIBL
(17,3),(17,7),0.159293 # DEPENDENCYPART_SIBL
(17,3),(17,11),-0.0831421 # DEPENDENCYPART_SIBL
(17,3),(17,13),0.0559103 # DEPENDENCYPART_SIBL
(17,3),(17,18),-0.0354962 # DEPENDENCYPART_SIBL
(17,3),(17,19),-0.0363567 # DEPENDENCYPART_SIBL
(17,3),(17,20),0.0185531 # DEPENDENCYPART_SIBL
(17,3),(17,21),-0.0385726 # DEPENDENCYPART_SIBL
(17,7),(17,11),-0.0931973 # DEPENDENCYPART_SIBL
(17,7),(17,13),0.100862 # DEPENDENCYPART_SIBL
(17,7),(17,18),0.0277222 # DEPENDENCYPART_SIBL
(17,7),(17,19),0.0363408 # DEPENDENCYPART_SIBL
(17,7),(17,20),0.239503 # DEPENDENCYPART_SIBL
(17,7),(17,21),-0.0693634 # DEPENDENCYPART_SIBL
(17,11),(17,13),0.0669194 # DEPENDENCYPART_SIBL
(17,11),(17,18),0.0202575 # DEPENDENCYPART_SIBL
(17,11),(17,19),0.0189917 # DEPENDENCYPART_SIBL
(17,11),(17,20),0.0964715 # DEPENDENCYPART_SIBL
(17,11),(17,21),0.680271 # DEPENDENCYPART_SIBL
(17,13),(17,18),-0.000982439 # DEPENDENCYPART_SIBL
(17,13),(17,19),0.0466711 # DEPENDENCYPART_SIBL
(17,13),(17,20),0.170373 # DEPENDENCYPART_SIBL
(17,13),(17,21),0.190128 # DEPENDENCYPART_SIBL
(17,18),(17,19),-0.0820304 # DEPENDENCYPART_SIBL
(17,18),(17,20),-0.141686 # DEPENDENCYPART_SIBL
(17,18),(17,21),-0.0097116 # DEPENDENCYPART_SIBL
(17,19),(17,20),-0.0291985 # DEPENDENCYPART_SIBL
(17,19),(17,21),0.179091 # DEPENDENCYPART_SIBL
(17,20),(17,21),0.720024 # DEPENDENCYPART_SIBL
(18,19),(18,20),0.0479413 # DEPENDENCYPART_SIBL
(18,19),(18,21),0.0568642 # DEPENDENCYPART_SIBL
(18,20),(18,21),0.688209 # DEPENDENCYPART_SIBL
(19,1),(19,3),0.140933 # DEPENDENCYPART_SIBL
(19,1),(19,5),0.0886902 # DEPENDENCYPART_SIBL
(19,1),(19,6),0.198161 # DEPENDENCYPART_SIBL
(19,1),(19,9),0.143169 # DEPENDENCYPART_SIBL
(19,1),(19,11),-0.0181361 # DEPENDENCYPART_SIBL
(19,1),(19,14),0.137861 # DEPENDENCYPART_SIBL
(19,1),(19,16),0.255224 # DEPENDENCYPART_SIBL
(19,1),(19,17),0.0677863 # DEPENDENCYPART_SIBL
(19,1),(19,18),0.0624729 # DEPENDENCYPART_SIBL
(19,1),(19,20),0.0751036 # DEPENDENCYPART_SIBL
(19,1),(19,21),0.599441 # DEPENDENCYPART_SIBL
(19,3),(19,5),-2.80155e-05 # DEPENDENCYPART_SIBL
(19,3),(19,6),0.303879 # DEPENDENCYPART_SIBL
(19,3),(19,9),-0.0594268 # DEPENDENCYPART_SIBL
(19,3),(19,11),-0.0194816 # DEPENDENCYPART_SIBL
(19,3),(19,14),-0.0555117 # DEPENDENCYPART_SIBL
(19,3),(19,16),0.204509 # DEPENDENCYPART_SIBL
(19,3),(19,17),-0.0175515 # DEPENDENCYPART_SIBL
(19,3),(19,18),0.0167413 # DEPENDENCYPART_SIBL
(19,3),(19,20),0.0298617 # DEPENDENCYPART_SIBL
(19,3),(19,21),-0.0380317 # DEPENDENCYPART_SIBL
(19,5),(19,6),0.579002 # DEPENDENCYPART_SIBL
(19,5),(19,9),0.141242 # DEPENDENCYPART_SIBL
(19,5),(19,11),0.183187 # DEPENDENCYPART_SIBL
(19,5),(19,14),0.114857 # DEPENDENCYPART_SIBL
(19,5),(19,16),0.62054 # DEPENDENCYPART_SIBL
(19,5),(19,17),0.0922686 # DEPENDENCYPART_SIBL
(19,5),(19,18),0.0108556 # DEPENDENCYPART_SIBL
(19,5),(19,20),0.0351242 # DEPENDENCYPART_SIBL
(19,5),(19,21),-0.0165636 # DEPENDENCYPART_SIBL
(19,6),(19,9),0.0509245 # DEPENDENCYPART_SIBL
(19,6),(19,11),0.11256 # DEPENDENCYPART_SIBL
(19,6),(19,14),0.0332495 # DEPENDENCYPART_SIBL
(19,6),(19,16),0.319389 # DEPENDENCYPART_SIBL
(19,6),(19,17),0.0179405 # DEPENDENCYPART_SIBL
(19,6),(19,18),0.0797233 # DEPENDENCYPART_SIBL
(19,6),(19,20),0.0496085 # DEPENDENCYPART_SIBL
(19,6),(19,21),-0.0799454 # DEPENDENCYPART_SIBL
(19,9),(19,11),0.0945653 # DEPENDENCYPART_SIBL
(19,9),(19,14),-0.0252312 # DEPENDENCYPART_SIBL
(19,9),(19,16),0.277704 # DEPENDENCYPART_SIBL
(19,9),(19,17),0.0178006 # DEPENDENCYPART_SIBL
(19,9),(19,18),0.0434429 # DEPENDENCYPART_SIBL
(19,9),(19,20),0.0259331 # DEPENDENCYPART_SIBL
(19,9),(19,21),-0.0261353 # DEPENDENCYPART_SIBL
(19,11),(19,14),0.137861 # DEPENDENCYPART_SIBL
