# _root_ Many employers have already begun moving to southern countries such as Spain and Italy , where wages are low and unions are weaker ; demand for trained labor and managers will rise there , FMC says .
#goldHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,9,18,18,9,18,18,22,20,22,3,31,25,28,26,28,29,3,31,32,3,36,0,36,
#predictedHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,12,18,18,12,18,18,22,20,22,22,31,25,28,26,28,29,22,31,32,36,36,0,36,
(2,5),(5,2),-0.644253 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),-0.148152 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),0.00376877 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.317343 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),-0.21877 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),-0.474111 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),-0.0293457 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-0.28387 # DEPENDENCYPART_GRANDPAR
(2,5),(5,11),-0.334252 # DEPENDENCYPART_GRANDPAR
(2,5),(5,13),-0.443966 # DEPENDENCYPART_GRANDPAR
(2,5),(5,15),-0.259819 # DEPENDENCYPART_GRANDPAR
(2,5),(5,37),-1.51183 # DEPENDENCYPART_GRANDPAR
(2,6),(6,2),-0.66458 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,6),(6,3),-0.195077 # DEPENDENCYPART_GRANDPAR
(2,6),(6,4),-0.00389355 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),-0.312701 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),-0.192594 # DEPENDENCYPART_GRANDPAR
(2,6),(6,8),-0.454209 # DEPENDENCYPART_GRANDPAR
(2,6),(6,9),0.0308642 # DEPENDENCYPART_GRANDPAR
(2,6),(6,10),-0.283257 # DEPENDENCYPART_GRANDPAR
(2,6),(6,11),-0.369799 # DEPENDENCYPART_GRANDPAR
(2,6),(6,13),-0.428743 # DEPENDENCYPART_GRANDPAR
(2,6),(6,15),-0.195755 # DEPENDENCYPART_GRANDPAR
(2,6),(6,18),-0.512171 # DEPENDENCYPART_GRANDPAR
(2,6),(6,20),-0.783987 # DEPENDENCYPART_GRANDPAR
(2,6),(6,26),-0.67062 # DEPENDENCYPART_GRANDPAR
(2,11),(11,8),-0.143962 # DEPENDENCYPART_GRANDPAR
(2,11),(11,9),-0.101861 # DEPENDENCYPART_GRANDPAR
(2,11),(11,10),0.980224 # DEPENDENCYPART_GRANDPAR
(2,11),(11,12),-0.264196 # DEPENDENCYPART_GRANDPAR
(2,11),(11,13),-0.479209 # DEPENDENCYPART_GRANDPAR
(2,11),(11,14),-0.170928 # DEPENDENCYPART_GRANDPAR
(2,11),(11,15),-0.227188 # DEPENDENCYPART_GRANDPAR
(2,11),(11,18),-0.430606 # DEPENDENCYPART_GRANDPAR
(2,11),(11,22),-0.421876 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),0.00823734 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-1.04733 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,5),-0.540829 # DEPENDENCYPART_GRANDPAR
(3,1),(1,7),-0.755319 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),0.584412 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-1.03922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),-0.015398 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.495819 # DEPENDENCYPART_GRANDPAR
(3,2),(2,6),0.155538 # DEPENDENCYPART_GRANDPAR
(3,2),(2,11),-0.154965 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.497148 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.484955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,5),-0.233158 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),0.286228 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),-0.332226 # DEPENDENCYPART_GRANDPAR
(3,4),(4,9),-0.0878342 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),0.156136 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.357664 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.635674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),-0.166584 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),0.624839 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),0.015149 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),0.0451128 # DEPENDENCYPART_GRANDPAR
(3,5),(5,9),0.523388 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),0.0197781 # DEPENDENCYPART_GRANDPAR
(3,5),(5,11),-0.101267 # DEPENDENCYPART_GRANDPAR
(3,5),(5,13),-0.124113 # DEPENDENCYPART_GRANDPAR
(3,5),(5,15),-0.108498 # DEPENDENCYPART_GRANDPAR
(3,5),(5,37),-0.886133 # DEPENDENCYPART_GRANDPAR
(3,6),(6,2),-0.418455 # DEPENDENCYPART_GRANDPAR
(3,6),(6,3),-0.569153 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,6),(6,4),0.0473199 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),-0.310419 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),-0.157993 # DEPENDENCYPART_GRANDPAR
(3,6),(6,8),-0.180451 # DEPENDENCYPART_GRANDPAR
(3,6),(6,9),0.0151118 # DEPENDENCYPART_GRANDPAR
(3,6),(6,10),-0.226018 # DEPENDENCYPART_GRANDPAR
(3,6),(6,11),-0.278613 # DEPENDENCYPART_GRANDPAR
(3,6),(6,13),-0.319994 # DEPENDENCYPART_GRANDPAR
(3,6),(6,15),-0.327034 # DEPENDENCYPART_GRANDPAR
(3,6),(6,18),0.40541 # DEPENDENCYPART_GRANDPAR
(3,6),(6,20),-0.433338 # DEPENDENCYPART_GRANDPAR
(3,6),(6,26),-0.40294 # DEPENDENCYPART_GRANDPAR
(3,7),(7,4),0.0413928 # DEPENDENCYPART_GRANDPAR
(3,7),(7,6),0.233337 # DEPENDENCYPART_GRANDPAR
(3,7),(7,8),-0.344699 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),0.0205615 # DEPENDENCYPART_GRANDPAR
(3,7),(7,10),-0.362386 # DEPENDENCYPART_GRANDPAR
(3,7),(7,11),-0.556009 # DEPENDENCYPART_GRANDPAR
(3,7),(7,12),-0.280969 # DEPENDENCYPART_GRANDPAR
(3,7),(7,13),-0.410054 # DEPENDENCYPART_GRANDPAR
(3,7),(7,14),-0.389784 # DEPENDENCYPART_GRANDPAR
(3,7),(7,17),-0.228604 # DEPENDENCYPART_GRANDPAR
(3,7),(7,20),-0.523398 # DEPENDENCYPART_GRANDPAR
(3,7),(7,21),-0.412067 # DEPENDENCYPART_GRANDPAR
(3,8),(8,7),-0.564007 # DEPENDENCYPART_GRANDPAR
(3,8),(8,10),-0.20961 # DEPENDENCYPART_GRANDPAR
(3,9),(9,1),-0.0567245 # DEPENDENCYPART_GRANDPAR
(3,9),(9,2),-0.410834 # DEPENDENCYPART_GRANDPAR
(3,9),(9,4),0.178078 # DEPENDENCYPART_GRANDPAR
(3,9),(9,5),-0.113488 # DEPENDENCYPART_GRANDPAR
(3,9),(9,6),0.50063 # DEPENDENCYPART_GRANDPAR
(3,9),(9,7),-0.382444 # DEPENDENCYPART_GRANDPAR
(3,9),(9,8),-0.124779 # DEPENDENCYPART_GRANDPAR
(3,9),(9,10),-0.322396 # DEPENDENCYPART_GRANDPAR
(3,9),(9,11),-0.531791 # DEPENDENCYPART_GRANDPAR
(3,9),(9,12),-0.174279 # DEPENDENCYPART_GRANDPAR
(3,9),(9,13),-0.266144 # DEPENDENCYPART_GRANDPAR
(3,9),(9,14),-0.283226 # DEPENDENCYPART_GRANDPAR
(3,9),(9,15),-0.436785 # DEPENDENCYPART_GRANDPAR
(3,9),(9,17),-0.175639 # DEPENDENCYPART_GRANDPAR
(3,9),(9,18),0.364388 # DEPENDENCYPART_GRANDPAR
(3,9),(9,20),-0.379488 # DEPENDENCYPART_GRANDPAR
(3,9),(9,24),0.0476031 # DEPENDENCYPART_GRANDPAR
(3,10),(10,4),0.140564 # DEPENDENCYPART_GRANDPAR
(3,10),(10,7),-0.584665 # DEPENDENCYPART_GRANDPAR
(3,10),(10,8),-0.355968 # DEPENDENCYPART_GRANDPAR
(3,10),(10,9),-0.0472524 # DEPENDENCYPART_GRANDPAR
(3,10),(10,11),-0.41963 # DEPENDENCYPART_GRANDPAR
(3,10),(10,12),-0.123724 # DEPENDENCYPART_GRANDPAR
(3,10),(10,13),-0.243025 # DEPENDENCYPART_GRANDPAR
(3,11),(11,8),-0.343747 # DEPENDENCYPART_GRANDPAR
(3,11),(11,9),-0.0604201 # DEPENDENCYPART_GRANDPAR
(3,11),(11,10),-0.101486 # DEPENDENCYPART_GRANDPAR
(3,11),(11,12),-0.132447 # DEPENDENCYPART_GRANDPAR
(3,11),(11,13),-0.337499 # DEPENDENCYPART_GRANDPAR
(3,11),(11,14),-0.216811 # DEPENDENCYPART_GRANDPAR
(3,11),(11,15),-0.413147 # DEPENDENCYPART_GRANDPAR
(3,11),(11,18),0.488161 # DEPENDENCYPART_GRANDPAR
(3,11),(11,22),0.292826 # DEPENDENCYPART_GRANDPAR
(3,13),(13,14),-0.297862 # DEPENDENCYPART_GRANDPAR
(3,13),(13,15),-0.26668 # DEPENDENCYPART_GRANDPAR
(3,13),(13,17),-0.399425 # DEPENDENCYPART_GRANDPAR
(3,13),(13,18),1.35162 # DEPENDENCYPART_GRANDPAR
(3,13),(13,21),-0.577864 # DEPENDENCYPART_GRANDPAR
(3,13),(13,22),1.15629 # DEPENDENCYPART_GRANDPAR
(3,18),(18,1),-0.0171171 # DEPENDENCYPART_GRANDPAR
(3,18),(18,2),-0.375791 # DEPENDENCYPART_GRANDPAR
(3,18),(18,3),-0.57731 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,18),(18,4),0.207807 # DEPENDENCYPART_GRANDPAR
(3,18),(18,5),-0.324779 # DEPENDENCYPART_GRANDPAR
(3,18),(18,6),0.304201 # DEPENDENCYPART_GRANDPAR
(3,18),(18,7),-0.497172 # DEPENDENCYPART_GRANDPAR
(3,18),(18,8),-0.336322 # DEPENDENCYPART_GRANDPAR
(3,18),(18,9),-0.0141139 # DEPENDENCYPART_GRANDPAR
(3,18),(18,10),-0.417994 # DEPENDENCYPART_GRANDPAR
(3,18),(18,11),-0.256333 # DEPENDENCYPART_GRANDPAR
(3,18),(18,12),-0.316347 # DEPENDENCYPART_GRANDPAR
(3,18),(18,13),-0.322721 # DEPENDENCYPART_GRANDPAR
(3,18),(18,14),-0.424296 # DEPENDENCYPART_GRANDPAR
(3,18),(18,15),-0.44421 # DEPENDENCYPART_GRANDPAR
(3,18),(18,16),-0.287715 # DEPENDENCYPART_GRANDPAR
(3,18),(18,17),-0.228628 # DEPENDENCYPART_GRANDPAR
(3,18),(18,19),-0.424625 # DEPENDENCYPART_GRANDPAR
(3,18),(18,20),-0.366808 # DEPENDENCYPART_GRANDPAR
(3,18),(18,21),-0.349194 # DEPENDENCYPART_GRANDPAR
(3,18),(18,22),0.125891 # DEPENDENCYPART_GRANDPAR
(3,18),(18,23),-0.26229 # DEPENDENCYPART_GRANDPAR
(3,18),(18,24),0.0704175 # DEPENDENCYPART_GRANDPAR
(3,18),(18,25),-0.0269242 # DEPENDENCYPART_GRANDPAR
(3,18),(18,26),-0.58155 # DEPENDENCYPART_GRANDPAR
(3,18),(18,27),-0.313731 # DEPENDENCYPART_GRANDPAR
(3,18),(18,28),-0.07664 # DEPENDENCYPART_GRANDPAR
(3,18),(18,29),-0.374067 # DEPENDENCYPART_GRANDPAR
(3,18),(18,30),-0.22362 # DEPENDENCYPART_GRANDPAR
(3,18),(18,31),-0.249539 # DEPENDENCYPART_GRANDPAR
(3,18),(18,32),-0.592337 # DEPENDENCYPART_GRANDPAR
(3,18),(18,33),-0.889535 # DEPENDENCYPART_GRANDPAR
(3,18),(18,34),-0.968766 # DEPENDENCYPART_GRANDPAR
(3,18),(18,36),0.214336 # DEPENDENCYPART_GRANDPAR
(3,18),(18,37),-1.25645 # DEPENDENCYPART_GRANDPAR
(3,20),(20,21),-0.577864 # DEPENDENCYPART_GRANDPAR
(3,20),(20,22),1.15629 # DEPENDENCYPART_GRANDPAR
(3,20),(20,23),-0.119123 # DEPENDENCYPART_GRANDPAR
(3,20),(20,25),-0.100195 # DEPENDENCYPART_GRANDPAR
(3,20),(20,27),-0.309399 # DEPENDENCYPART_GRANDPAR
(3,20),(20,28),-0.185692 # DEPENDENCYPART_GRANDPAR
(3,20),(20,31),0.196371 # DEPENDENCYPART_GRANDPAR
(3,20),(20,36),0.749195 # DEPENDENCYPART_GRANDPAR
(3,22),(22,1),-0.0171171 # DEPENDENCYPART_GRANDPAR
(3,22),(22,2),-0.375791 # DEPENDENCYPART_GRANDPAR
(3,22),(22,3),-0.57731 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,22),(22,4),0.207807 # DEPENDENCYPART_GRANDPAR
(3,22),(22,5),-0.324779 # DEPENDENCYPART_GRANDPAR
(3,22),(22,6),0.304201 # DEPENDENCYPART_GRANDPAR
(3,22),(22,7),-0.497172 # DEPENDENCYPART_GRANDPAR
(3,22),(22,8),-0.336322 # DEPENDENCYPART_GRANDPAR
(3,22),(22,9),-0.0141139 # DEPENDENCYPART_GRANDPAR
(3,22),(22,10),-0.417994 # DEPENDENCYPART_GRANDPAR
(3,22),(22,11),-0.256333 # DEPENDENCYPART_GRANDPAR
(3,22),(22,12),-0.316347 # DEPENDENCYPART_GRANDPAR
(3,22),(22,13),-0.322721 # DEPENDENCYPART_GRANDPAR
(3,22),(22,14),-0.424296 # DEPENDENCYPART_GRANDPAR
(3,22),(22,15),-0.44421 # DEPENDENCYPART_GRANDPAR
(3,22),(22,16),-0.287715 # DEPENDENCYPART_GRANDPAR
(3,22),(22,17),-0.228628 # DEPENDENCYPART_GRANDPAR
(3,22),(22,18),0.413383 # DEPENDENCYPART_GRANDPAR
(3,22),(22,19),-0.706103 # DEPENDENCYPART_GRANDPAR
(3,22),(22,20),-0.436065 # DEPENDENCYPART_GRANDPAR
(3,22),(22,21),-0.419441 # DEPENDENCYPART_GRANDPAR
(3,22),(22,23),-0.26229 # DEPENDENCYPART_GRANDPAR
(3,22),(22,24),0.0704175 # DEPENDENCYPART_GRANDPAR
(3,22),(22,25),-0.0269242 # DEPENDENCYPART_GRANDPAR
(3,22),(22,26),-0.58155 # DEPENDENCYPART_GRANDPAR
(3,22),(22,27),-0.313731 # DEPENDENCYPART_GRANDPAR
(3,22),(22,28),-0.07664 # DEPENDENCYPART_GRANDPAR
(3,22),(22,29),-0.374067 # DEPENDENCYPART_GRANDPAR
(3,22),(22,30),-0.22362 # DEPENDENCYPART_GRANDPAR
(3,22),(22,31),-0.249539 # DEPENDENCYPART_GRANDPAR
(3,22),(22,32),-0.592337 # DEPENDENCYPART_GRANDPAR
(3,22),(22,33),-0.889535 # DEPENDENCYPART_GRANDPAR
(3,22),(22,34),-0.968766 # DEPENDENCYPART_GRANDPAR
(3,22),(22,35),-0.944475 # DEPENDENCYPART_GRANDPAR
(3,22),(22,36),0.214336 # DEPENDENCYPART_GRANDPAR
(3,22),(22,37),-1.25645 # DEPENDENCYPART_GRANDPAR
(3,24),(24,23),-0.255835 # DEPENDENCYPART_GRANDPAR
(3,24),(24,25),-0.0840557 # DEPENDENCYPART_GRANDPAR
(3,29),(29,30),-0.440795 # DEPENDENCYPART_GRANDPAR
(3,29),(29,31),0.196371 # DEPENDENCYPART_GRANDPAR
(3,29),(29,32),-0.371026 # DEPENDENCYPART_GRANDPAR
(3,29),(29,33),-0.821583 # DEPENDENCYPART_GRANDPAR
(3,29),(29,35),-0.896298 # DEPENDENCYPART_GRANDPAR
(3,29),(29,36),0.749195 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),-0.438618 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),-0.164672 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.58757 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),-0.523076 # DEPENDENCYPART_GRANDPAR
(4,2),(2,6),-0.615634 # DEPENDENCYPART_GRANDPAR
(4,2),(2,11),-0.902427 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),-0.46451 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.424295 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.52302 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.503783 # DEPENDENCYPART_GRANDPAR
(4,3),(3,6),-0.670042 # DEPENDENCYPART_GRANDPAR
(4,3),(3,7),-0.66771 # DEPENDENCYPART_GRANDPAR
(4,3),(3,8),-0.866501 # DEPENDENCYPART_GRANDPAR
(4,3),(3,9),-0.744628 # DEPENDENCYPART_GRANDPAR
(4,3),(3,10),-1.06396 # DEPENDENCYPART_GRANDPAR
(4,3),(3,11),-1.03551 # DEPENDENCYPART_GRANDPAR
(4,3),(3,13),-0.737571 # DEPENDENCYPART_GRANDPAR
(4,3),(3,15),-1.07685 # DEPENDENCYPART_GRANDPAR
(4,3),(3,18),-1.01811 # DEPENDENCYPART_GRANDPAR
(4,3),(3,20),-0.811467 # DEPENDENCYPART_GRANDPAR
(4,3),(3,22),-1.16293 # DEPENDENCYPART_GRANDPAR
(4,3),(3,24),-1.11378 # DEPENDENCYPART_GRANDPAR
(4,3),(3,29),-1.1285 # DEPENDENCYPART_GRANDPAR
(4,3),(3,37),-1.89423 # DEPENDENCYPART_GRANDPAR
(4,5),(5,1),-0.984206 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-1.03744 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.794421 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-1.17039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),-0.277228 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),-0.234015 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),-0.426017 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),-0.428574 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),-0.628584 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),-0.580617 # DEPENDENCYPART_GRANDPAR
(4,5),(5,13),-0.453342 # DEPENDENCYPART_GRANDPAR
(4,5),(5,15),-0.735398 # DEPENDENCYPART_GRANDPAR
(4,5),(5,37),-1.6221 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-1.03951 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-0.780872 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-1.08982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),-0.00611124 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.065918 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),-0.273343 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),-0.269633 # DEPENDENCYPART_GRANDPAR
(4,6),(6,10),-0.493968 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),-0.410435 # DEPENDENCYPART_GRANDPAR
(4,6),(6,13),-0.366621 # DEPENDENCYPART_GRANDPAR
(4,6),(6,15),-0.608642 # DEPENDENCYPART_GRANDPAR
(4,6),(6,18),-0.614225 # DEPENDENCYPART_GRANDPAR
(4,6),(6,20),-0.440517 # DEPENDENCYPART_GRANDPAR
(4,6),(6,26),-0.662693 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-1.18314 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,6),-0.220963 # DEPENDENCYPART_GRANDPAR
(4,7),(7,8),-0.261798 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),-0.144851 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),-0.455422 # DEPENDENCYPART_GRANDPAR
(4,7),(7,11),-0.542699 # DEPENDENCYPART_GRANDPAR
(4,7),(7,12),-0.62103 # DEPENDENCYPART_GRANDPAR
(4,7),(7,13),-0.300769 # DEPENDENCYPART_GRANDPAR
(4,7),(7,14),-0.744102 # DEPENDENCYPART_GRANDPAR
(4,7),(7,17),-0.249444 # DEPENDENCYPART_GRANDPAR
(4,7),(7,20),-0.374665 # DEPENDENCYPART_GRANDPAR
(4,7),(7,21),-0.298908 # DEPENDENCYPART_GRANDPAR
(4,9),(9,1),-1.0866 # DEPENDENCYPART_GRANDPAR
(4,9),(9,2),-1.05436 # DEPENDENCYPART_GRANDPAR
(4,9),(9,4),-1.16132 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,9),(9,5),0.176119 # DEPENDENCYPART_GRANDPAR
(4,9),(9,6),-0.0380736 # DEPENDENCYPART_GRANDPAR
(4,9),(9,7),-0.0301597 # DEPENDENCYPART_GRANDPAR
(4,9),(9,8),-0.306707 # DEPENDENCYPART_GRANDPAR
(4,9),(9,10),-0.601001 # DEPENDENCYPART_GRANDPAR
(4,9),(9,11),-0.618777 # DEPENDENCYPART_GRANDPAR
(4,9),(9,12),-0.773619 # DEPENDENCYPART_GRANDPAR
(4,9),(9,13),-0.396152 # DEPENDENCYPART_GRANDPAR
(4,9),(9,14),-0.896822 # DEPENDENCYPART_GRANDPAR
(4,9),(9,15),-0.658262 # DEPENDENCYPART_GRANDPAR
(4,9),(9,17),-0.392702 # DEPENDENCYPART_GRANDPAR
(4,9),(9,18),-0.609736 # DEPENDENCYPART_GRANDPAR
(4,9),(9,20),-0.470048 # DEPENDENCYPART_GRANDPAR
(4,9),(9,24),-0.656295 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.360088 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.567644 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.22261 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,7),-0.377512 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.278921 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.416837 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.346307 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.29023 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.0709422 # DEPENDENCYPART_GRANDPAR
(5,2),(2,11),-0.211797 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.475872 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.414891 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.306975 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.27815 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.140828 # DEPENDENCYPART_GRANDPAR
(5,3),(3,7),-0.487655 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.635239 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.658375 # DEPENDENCYPART_GRANDPAR
(5,3),(3,10),-0.779933 # DEPENDENCYPART_GRANDPAR
(5,3),(3,11),-0.344866 # DEPENDENCYPART_GRANDPAR
(5,3),(3,13),-0.519129 # DEPENDENCYPART_GRANDPAR
(5,3),(3,15),-0.798269 # DEPENDENCYPART_GRANDPAR
(5,3),(3,18),-0.415287 # DEPENDENCYPART_GRANDPAR
(5,3),(3,20),-0.62419 # DEPENDENCYPART_GRANDPAR
(5,3),(3,22),-0.461314 # DEPENDENCYPART_GRANDPAR
(5,3),(3,24),-0.4829 # DEPENDENCYPART_GRANDPAR
(5,3),(3,29),-0.793667 # DEPENDENCYPART_GRANDPAR
(5,3),(3,37),-1.64493 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.337259 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.409612 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.23868 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.118939 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.415988 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.666816 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-0.79373 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.91479 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.690698 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.799474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),0.276485 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),0.0317289 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.0698586 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),-0.141813 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),0.198758 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),-0.165596 # DEPENDENCYPART_GRANDPAR
(5,6),(6,15),-0.292423 # DEPENDENCYPART_GRANDPAR
(5,6),(6,18),0.0140051 # DEPENDENCYPART_GRANDPAR
(5,6),(6,20),-0.270657 # DEPENDENCYPART_GRANDPAR
(5,6),(6,26),-0.226234 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.713451 # DEPENDENCYPART_GRANDPAR
(5,7),(7,6),0.254209 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),-0.0175672 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.0208665 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.159581 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),0.0469373 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.0880978 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),-0.0357631 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.141833 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-0.144732 # DEPENDENCYPART_GRANDPAR
(5,7),(7,20),-0.140824 # DEPENDENCYPART_GRANDPAR
(5,7),(7,21),-0.331344 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.113736 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.213063 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.921507 # DEPENDENCYPART_GRANDPAR
(5,9),(9,2),-0.857066 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.741037 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-0.698171 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),0.384912 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),0.0131734 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.0925165 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.283635 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.00625997 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.245307 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.164174 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.299174 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.316496 # DEPENDENCYPART_GRANDPAR
(5,9),(9,17),-0.257329 # DEPENDENCYPART_GRANDPAR
(5,9),(9,18),0.0459809 # DEPENDENCYPART_GRANDPAR
