# _root_ Mercury shares closed yesterday at $ 4.625 , up 50 cents , in New York Stock Exchange composite trading .
#goldHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
#predictedHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
(6,5),(5,4),(5,-1),0.0574798 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,2),(5,-1),0.0546936 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,7),(7,8),-0.0215119 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,9),-0.0233514 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,10),-0.0234694 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,12),-0.0215119 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,13),-0.0543099 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,15),-0.0506747 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,16),-0.0506748 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,17),-0.0506747 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,21),0.278045 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,7),(7,8),(7,9),-0.0211662 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,10),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,12),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,13),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,15),-0.0195448 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,16),-0.0195448 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,17),-0.0195448 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,21),-0.0203398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,9),(7,10),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,12),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,13),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,15),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,16),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,17),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,21),-0.0250768 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,10),(7,12),-0.0199182 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,10),(7,13),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,10),(7,15),-0.0194411 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,10),(7,16),-0.0194411 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,10),(7,17),-0.0194411 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,10),(7,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,10),(7,21),-0.0194765 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,12),(7,13),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,12),(7,15),-0.0195448 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,12),(7,16),-0.0195448 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,12),(7,17),-0.0195448 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,12),(7,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,12),(7,21),-0.0203398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,13),(7,15),-0.0195832 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,13),(7,16),-0.0195832 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,13),(7,17),-0.0195832 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,13),(7,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,13),(7,21),-0.0536407 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,15),(7,16),-0.0195001 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,15),(7,17),-0.0195001 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,15),(7,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,15),(7,21),-0.0506577 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,16),(7,17),-0.0195001 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,16),(7,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,16),(7,21),-0.0506578 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,17),(7,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,17),(7,21),-0.0506577 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,20),(7,21),-0.0194405 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,7),(7,6),0.101002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,5),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,4),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,-1),0.0475604 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,7),(7,6),(7,5),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,6),(7,4),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,6),(7,-1),-0.15324 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,7),(7,5),(7,4),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,5),(7,-1),-0.144759 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,4),(7,-1),-0.144701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,8),(8,8),(8,21),-0.0381746 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,8),(8,8),(8,-1),-0.163404 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,9),(9,10),-0.0195605 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,11),-0.012885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,12),-0.0096121 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,13),-0.0083939 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,14),-0.0123633 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,21),0.0274964 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,10),(9,11),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,12),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,13),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,14),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,21),-0.0197615 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,11),(9,12),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,13),-0.0101137 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,14),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,21),-0.0251534 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,12),(9,13),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,14),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,21),-0.0194405 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,13),(9,14),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,21),0.003087 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,14),(9,21),-0.0246317 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,9),(9,8),0.106 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,6),0.109094 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,5),-0.144813 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,4),-0.144715 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,2),-0.144715 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,-1),-0.092997 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,8),(9,6),0.108925 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,8),(9,5),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,8),(9,4),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,8),(9,2),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,8),(9,-1),-0.144701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,6),(9,5),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,6),(9,4),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,6),(9,2),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,6),(9,-1),-0.145316 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,5),(9,4),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,5),(9,2),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,5),(9,-1),-0.145742 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,4),(9,2),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,4),(9,-1),-0.121819 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,2),(9,-1),-0.121819 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,11),(11,12),-0.026283 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,13),-0.0440875 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,14),-0.0123426 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,15),-0.0125909 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,16),-0.0123426 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,17),-0.0123426 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,18),-0.0175025 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,19),-0.0123426 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,20),-0.0209464 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,21),-0.0463549 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,11),(11,12),(11,13),-0.0195797 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,14),-0.0197353 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,15),-0.0197353 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,16),-0.0197353 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,17),-0.0197353 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,18),-0.0201392 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,19),-0.0197353 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,21),-0.0199574 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,13),(11,14),-0.0201911 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,15),-0.0201911 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,16),-0.0201911 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,17),-0.0201911 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,18),-0.0194457 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,19),-0.0201911 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,20),-0.019442 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,21),-0.0438892 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,14),(11,15),-0.0250425 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,16),-0.0250425 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,17),-0.0250425 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,18),-0.0194431 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,19),-0.0250425 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,20),-0.0195671 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,21),-0.0101772 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,15),(11,16),-0.0252789 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,15),(11,17),-0.0252789 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,15),(11,18),-0.0194431 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,15),(11,19),-0.0252789 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,15),(11,20),-0.0195671 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,15),(11,21),-0.0099527 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,16),(11,17),-0.0250425 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,16),(11,18),-0.0194431 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,16),(11,19),-0.0250425 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,16),(11,20),-0.0195671 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,16),(11,21),-0.00994084 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,17),(11,18),-0.0194431 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,17),(11,19),-0.0250425 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,17),(11,20),-0.0195671 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,17),(11,21),-0.00994084 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,18),(11,19),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,18),(11,20),-0.019447 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,18),(11,21),-0.0183306 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,19),(11,20),-0.0195671 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,19),(11,21),-0.00994084 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,20),(11,21),-0.0211359 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,11),(11,10),0.104149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,9),0.109408 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,8),0.109377 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,7),0.104149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,6),0.109085 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,5),-0.144804 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,4),-0.14476 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,-1),-0.25196 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,11),(11,10),(11,9),0.109536 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,10),(11,8),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,10),(11,7),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,10),(11,6),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,10),(11,5),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,10),(11,4),-0.144703 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,10),(11,-1),-0.154276 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,9),(11,8),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,9),(11,7),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,9),(11,6),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,9),(11,5),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,9),(11,4),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,9),(11,-1),-0.138547 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,8),(11,7),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,8),(11,6),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,8),(11,5),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,8),(11,4),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,8),(11,-1),-0.144701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,7),(11,6),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,7),(11,5),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,7),(11,4),-0.144703 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,7),(11,-1),-0.154276 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,6),(11,5),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,6),(11,4),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,6),(11,-1),-0.145078 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,11),(11,5),(11,4),-0.144701 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,5),(11,-1),-0.151504 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,4),(11,-1),-0.155122 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,12),(12,12),(12,13),-0.0197984 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,12),(12,12),(12,21),-0.0381746 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,12),(12,13),(12,21),-0.0197984 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,12),(12,12),(12,-1),-0.163404 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,13),(13,13),(13,14),0.0617798 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,15),0.0624357 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,16),0.0658341 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,17),0.0565988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,18),-0.0277151 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,19),0.0570068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,21),-0.0153761 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,13),(13,14),(13,15),-0.0231245 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,16),-0.0231245 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,17),-0.0231245 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,18),-0.0194425 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,19),-0.0231245 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,21),0.0680474 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,15),(13,16),-0.0231245 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,15),(13,17),-0.0231245 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,15),(13,18),-0.0194425 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,15),(13,19),-0.0231245 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,15),(13,21),0.0687033 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,16),(13,17),-0.0231245 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,16),(13,18),-0.0194425 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,16),(13,19),-0.0231245 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,16),(13,21),0.0721017 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,17),(13,18),-0.0194425 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,17),(13,19),-0.0231245 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,17),(13,21),0.0628664 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,18),(13,19),-0.0195071 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,18),(13,21),-0.0276182 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,19),(13,21),0.0632744 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,13),(13,12),0.10954 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,11),0.112298 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,-1),-0.061724 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,13),(13,12),(13,11),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,12),(13,-1),-0.144701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,11),(13,-1),-0.144588 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,18),(18,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,21),0.0425526 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,18),(18,20),(18,21),-0.0194405 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,18),(18,17),0.111752 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,16),0.111752 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,15),0.111752 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,-1),-0.0372625 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,18),(18,17),(18,16),0.109539 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,17),(18,15),0.109539 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,17),(18,-1),-0.142943 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,16),(18,15),0.109539 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,16),(18,-1),-0.142943 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,15),(18,-1),-0.142943 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,19),(19,20),-0.0209464 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,21),-0.0455827 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,19),(19,20),(19,21),-0.0211359 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,19),(19,18),0.118589 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,17),0.0962762 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,16),0.0962762 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,15),0.0962762 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,14),0.0962445 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,12),0.109377 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,10),0.101346 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,8),0.109377 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,-1),-0.251951 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,19),(19,18),(19,17),0.109351 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,18),(19,16),0.109351 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,18),(19,15),0.109351 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,18),(19,14),0.109351 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,18),(19,12),0.109402 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,18),(19,10),0.108514 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,18),(19,8),0.109402 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,18),(19,-1),-0.162146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,17),(19,16),0.115416 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,17),(19,15),0.115416 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,17),(19,14),0.115416 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,17),(19,12),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,17),(19,10),0.107879 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,17),(19,8),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,17),(19,-1),-0.155122 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,16),(19,15),0.115416 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,16),(19,14),0.115416 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,16),(19,12),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,16),(19,10),0.107879 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,16),(19,8),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,16),(19,-1),-0.155122 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,15),(19,14),0.115416 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,15),(19,12),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,15),(19,10),0.107879 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,15),(19,8),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,15),(19,-1),-0.155122 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,14),(19,12),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,14),(19,10),0.107879 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,14),(19,8),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,14),(19,-1),-0.155122 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,12),(19,10),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,12),(19,8),0.10954 # DEPENDENCYPART_GRANDSIBL
