# _root_ A szponzoroknak és nekünk is szívügyünk az utánpótlás , ezért mindent elkövetünk , hogy a jövőben még több pénzt fordítsunk erre .
#goldHeads=2,4,4,6,6,10,8,6,10,0,12,10,12,12,16,20,19,19,20,12,20,10,
#predictedHeads=2,3,10,6,6,10,8,6,10,0,12,10,12,12,16,20,20,19,20,12,20,10,
(12,9),(12,20),-0.00508159 # DEPENDENCYPART_SIBL
(12,9),(12,21),-0.0266663 # DEPENDENCYPART_SIBL
(12,9),(12,22),0.0213227 # DEPENDENCYPART_SIBL
(12,10),(12,11),-0.0458597 # DEPENDENCYPART_SIBL
(12,10),(12,13),0.0376205 # DEPENDENCYPART_SIBL
(12,10),(12,14),0.0286273 # DEPENDENCYPART_SIBL
(12,10),(12,15),-0.012063 # DEPENDENCYPART_SIBL
(12,10),(12,16),0.0247145 # DEPENDENCYPART_SIBL
(12,10),(12,17),-0.00229683 # DEPENDENCYPART_SIBL
(12,10),(12,18),0.0118717 # DEPENDENCYPART_SIBL
(12,10),(12,19),0.0624086 # DEPENDENCYPART_SIBL
(12,10),(12,20),0.00250794 # DEPENDENCYPART_SIBL
(12,10),(12,21),-0.00478335 # DEPENDENCYPART_SIBL
(12,10),(12,22),0.0445999 # DEPENDENCYPART_SIBL
(12,11),(12,13),-0.0422668 # DEPENDENCYPART_SIBL
(12,11),(12,14),0.0280699 # DEPENDENCYPART_SIBL
(12,11),(12,15),-0.0340516 # DEPENDENCYPART_SIBL
(12,11),(12,16),-0.0271036 # DEPENDENCYPART_SIBL
(12,11),(12,17),-0.0269503 # DEPENDENCYPART_SIBL
(12,11),(12,18),-0.0432745 # DEPENDENCYPART_SIBL
(12,11),(12,19),-0.00334981 # DEPENDENCYPART_SIBL
(12,11),(12,20),-0.088191 # DEPENDENCYPART_SIBL
(12,11),(12,21),-0.0301088 # DEPENDENCYPART_SIBL
(12,11),(12,22),-0.0366593 # DEPENDENCYPART_SIBL
(12,13),(12,14),0.81544 # DEPENDENCYPART_SIBL
(12,13),(12,15),0.124212 # DEPENDENCYPART_SIBL
(12,13),(12,16),0.068468 # DEPENDENCYPART_SIBL
(12,13),(12,17),0.0928266 # DEPENDENCYPART_SIBL
(12,13),(12,18),0.0270347 # DEPENDENCYPART_SIBL
(12,13),(12,19),0.0592774 # DEPENDENCYPART_SIBL
(12,13),(12,20),0.194562 # DEPENDENCYPART_SIBL
(12,13),(12,21),0.00578014 # DEPENDENCYPART_SIBL
(12,13),(12,22),0.0489202 # DEPENDENCYPART_SIBL
(12,14),(12,15),0.0755384 # DEPENDENCYPART_SIBL
(12,14),(12,16),-0.0207888 # DEPENDENCYPART_SIBL
(12,14),(12,17),0.0203563 # DEPENDENCYPART_SIBL
(12,14),(12,18),-0.000540173 # DEPENDENCYPART_SIBL
(12,14),(12,19),-0.019063 # DEPENDENCYPART_SIBL
(12,14),(12,20),0.108302 # DEPENDENCYPART_SIBL
(12,14),(12,21),0.0528955 # DEPENDENCYPART_SIBL
(12,14),(12,22),0.124079 # DEPENDENCYPART_SIBL
(12,15),(12,16),0.00790264 # DEPENDENCYPART_SIBL
(12,15),(12,17),-0.0100379 # DEPENDENCYPART_SIBL
(12,15),(12,18),-0.0143232 # DEPENDENCYPART_SIBL
(12,15),(12,19),0.00478288 # DEPENDENCYPART_SIBL
(12,15),(12,20),-0.0359816 # DEPENDENCYPART_SIBL
(12,15),(12,21),-0.00756576 # DEPENDENCYPART_SIBL
(12,15),(12,22),-0.0284786 # DEPENDENCYPART_SIBL
(12,16),(12,17),0.0273509 # DEPENDENCYPART_SIBL
(12,16),(12,18),-0.0307945 # DEPENDENCYPART_SIBL
(12,16),(12,19),-0.0308943 # DEPENDENCYPART_SIBL
(12,16),(12,20),-0.0194803 # DEPENDENCYPART_SIBL
(12,16),(12,21),0.039446 # DEPENDENCYPART_SIBL
(12,16),(12,22),0.00031132 # DEPENDENCYPART_SIBL
(12,17),(12,18),0.000363301 # DEPENDENCYPART_SIBL
(12,17),(12,19),0.0856314 # DEPENDENCYPART_SIBL
(12,17),(12,20),-0.00445243 # DEPENDENCYPART_SIBL
(12,17),(12,21),0.0537864 # DEPENDENCYPART_SIBL
(12,17),(12,22),0.023613 # DEPENDENCYPART_SIBL
(12,18),(12,19),-0.0371318 # DEPENDENCYPART_SIBL
(12,18),(12,20),-0.0278554 # DEPENDENCYPART_SIBL
(12,18),(12,21),-0.0255199 # DEPENDENCYPART_SIBL
(12,18),(12,22),-0.0238268 # DEPENDENCYPART_SIBL
(12,19),(12,20),-0.0164375 # DEPENDENCYPART_SIBL
(12,19),(12,21),0.0448703 # DEPENDENCYPART_SIBL
(12,19),(12,22),-0.00623513 # DEPENDENCYPART_SIBL
(12,20),(12,21),-0.0297208 # DEPENDENCYPART_SIBL
(12,20),(12,22),0.0178063 # DEPENDENCYPART_SIBL
(12,21),(12,22),-0.0209889 # DEPENDENCYPART_SIBL
(14,2),(14,3),0.0341802 # DEPENDENCYPART_SIBL
(14,2),(14,4),0.0114089 # DEPENDENCYPART_SIBL
(14,2),(14,5),0.0119847 # DEPENDENCYPART_SIBL
(14,2),(14,6),-0.0200428 # DEPENDENCYPART_SIBL
(14,2),(14,8),-0.0200428 # DEPENDENCYPART_SIBL
(14,2),(14,9),0.389874 # DEPENDENCYPART_SIBL
(14,2),(14,10),-0.0089265 # DEPENDENCYPART_SIBL
(14,2),(14,12),0.0326418 # DEPENDENCYPART_SIBL
(14,2),(14,13),0.389874 # DEPENDENCYPART_SIBL
(14,2),(14,16),0.0908035 # DEPENDENCYPART_SIBL
(14,2),(14,17),0.0147272 # DEPENDENCYPART_SIBL
(14,2),(14,18),0.0109491 # DEPENDENCYPART_SIBL
(14,2),(14,19),0.0753047 # DEPENDENCYPART_SIBL
(14,2),(14,20),0.113961 # DEPENDENCYPART_SIBL
(14,2),(14,22),0.13343 # DEPENDENCYPART_SIBL
(14,3),(14,4),-0.0774208 # DEPENDENCYPART_SIBL
(14,3),(14,5),-0.0684981 # DEPENDENCYPART_SIBL
(14,3),(14,6),-0.00397591 # DEPENDENCYPART_SIBL
(14,3),(14,8),-0.00397591 # DEPENDENCYPART_SIBL
(14,3),(14,9),0.0710186 # DEPENDENCYPART_SIBL
(14,3),(14,10),-0.112685 # DEPENDENCYPART_SIBL
(14,3),(14,12),0.0418431 # DEPENDENCYPART_SIBL
(14,3),(14,13),0.0710186 # DEPENDENCYPART_SIBL
(14,3),(14,16),-0.0661538 # DEPENDENCYPART_SIBL
(14,3),(14,17),-0.028738 # DEPENDENCYPART_SIBL
(14,3),(14,18),-0.0610297 # DEPENDENCYPART_SIBL
(14,3),(14,19),-0.0694852 # DEPENDENCYPART_SIBL
(14,3),(14,20),0.0224938 # DEPENDENCYPART_SIBL
(14,3),(14,22),0.0185283 # DEPENDENCYPART_SIBL
(14,4),(14,5),0.124362 # DEPENDENCYPART_SIBL
(14,4),(14,6),0.0429795 # DEPENDENCYPART_SIBL
(14,4),(14,8),0.0429795 # DEPENDENCYPART_SIBL
(14,4),(14,9),0.309669 # DEPENDENCYPART_SIBL
(14,4),(14,10),0.0670167 # DEPENDENCYPART_SIBL
(14,4),(14,12),0.0369208 # DEPENDENCYPART_SIBL
(14,4),(14,13),0.309669 # DEPENDENCYPART_SIBL
(14,4),(14,16),0.0466041 # DEPENDENCYPART_SIBL
(14,4),(14,17),-0.0163761 # DEPENDENCYPART_SIBL
(14,4),(14,18),-0.040015 # DEPENDENCYPART_SIBL
(14,4),(14,19),0.019295 # DEPENDENCYPART_SIBL
(14,4),(14,20),0.152868 # DEPENDENCYPART_SIBL
(14,4),(14,22),0.0388333 # DEPENDENCYPART_SIBL
(14,5),(14,6),-0.0071781 # DEPENDENCYPART_SIBL
(14,5),(14,8),-0.0071781 # DEPENDENCYPART_SIBL
(14,5),(14,9),0.164619 # DEPENDENCYPART_SIBL
(14,5),(14,10),-0.0456627 # DEPENDENCYPART_SIBL
(14,5),(14,12),0.069805 # DEPENDENCYPART_SIBL
(14,5),(14,13),0.164619 # DEPENDENCYPART_SIBL
(14,5),(14,16),-0.0492023 # DEPENDENCYPART_SIBL
(14,5),(14,17),-0.0245193 # DEPENDENCYPART_SIBL
(14,5),(14,18),-0.0331335 # DEPENDENCYPART_SIBL
(14,5),(14,19),-0.0570313 # DEPENDENCYPART_SIBL
(14,5),(14,20),0.134233 # DEPENDENCYPART_SIBL
(14,5),(14,22),0.0482174 # DEPENDENCYPART_SIBL
(14,6),(14,8),-0.0200428 # DEPENDENCYPART_SIBL
(14,6),(14,9),0.389874 # DEPENDENCYPART_SIBL
(14,6),(14,10),-0.0089265 # DEPENDENCYPART_SIBL
(14,6),(14,12),0.0326418 # DEPENDENCYPART_SIBL
(14,6),(14,13),0.389874 # DEPENDENCYPART_SIBL
(14,6),(14,16),0.0908035 # DEPENDENCYPART_SIBL
(14,6),(14,17),0.0147272 # DEPENDENCYPART_SIBL
(14,6),(14,18),0.0109491 # DEPENDENCYPART_SIBL
(14,6),(14,19),0.0753047 # DEPENDENCYPART_SIBL
(14,6),(14,20),0.113961 # DEPENDENCYPART_SIBL
(14,6),(14,22),0.13343 # DEPENDENCYPART_SIBL
(14,8),(14,9),0.389868 # DEPENDENCYPART_SIBL
(14,8),(14,10),-0.0089265 # DEPENDENCYPART_SIBL
(14,8),(14,12),0.0326418 # DEPENDENCYPART_SIBL
(14,8),(14,13),0.389868 # DEPENDENCYPART_SIBL
(14,8),(14,16),0.0908028 # DEPENDENCYPART_SIBL
(14,8),(14,17),0.014727 # DEPENDENCYPART_SIBL
(14,8),(14,18),0.0109488 # DEPENDENCYPART_SIBL
(14,8),(14,19),0.075304 # DEPENDENCYPART_SIBL
(14,8),(14,20),0.11396 # DEPENDENCYPART_SIBL
(14,8),(14,22),0.13343 # DEPENDENCYPART_SIBL
(14,9),(14,10),0.0306611 # DEPENDENCYPART_SIBL
(14,9),(14,12),0.0657353 # DEPENDENCYPART_SIBL
(14,9),(14,13),0.0255207 # DEPENDENCYPART_SIBL
(14,9),(14,16),0.0324177 # DEPENDENCYPART_SIBL
(14,9),(14,17),0.0701039 # DEPENDENCYPART_SIBL
(14,9),(14,18),0.0591589 # DEPENDENCYPART_SIBL
(14,9),(14,19),0.0220726 # DEPENDENCYPART_SIBL
(14,9),(14,20),0.297142 # DEPENDENCYPART_SIBL
(14,9),(14,22),0.213472 # DEPENDENCYPART_SIBL
(14,10),(14,12),0.0974519 # DEPENDENCYPART_SIBL
(14,10),(14,13),0.247997 # DEPENDENCYPART_SIBL
(14,10),(14,16),-0.0306319 # DEPENDENCYPART_SIBL
(14,10),(14,17),-0.022548 # DEPENDENCYPART_SIBL
(14,10),(14,18),-0.0358259 # DEPENDENCYPART_SIBL
(14,10),(14,19),-0.0377888 # DEPENDENCYPART_SIBL
(14,10),(14,20),0.0894819 # DEPENDENCYPART_SIBL
(14,10),(14,22),0.0772448 # DEPENDENCYPART_SIBL
(14,12),(14,13),0.434738 # DEPENDENCYPART_SIBL
(14,12),(14,16),-0.112637 # DEPENDENCYPART_SIBL
(14,12),(14,17),-0.0362186 # DEPENDENCYPART_SIBL
(14,12),(14,18),-0.0753671 # DEPENDENCYPART_SIBL
(14,12),(14,19),-0.11895 # DEPENDENCYPART_SIBL
(14,12),(14,20),0.098539 # DEPENDENCYPART_SIBL
(14,12),(14,22),0.042562 # DEPENDENCYPART_SIBL
(14,13),(14,16),0.0324177 # DEPENDENCYPART_SIBL
(14,13),(14,17),0.0701039 # DEPENDENCYPART_SIBL
(14,13),(14,18),0.0591589 # DEPENDENCYPART_SIBL
(14,13),(14,19),0.0220726 # DEPENDENCYPART_SIBL
(14,13),(14,20),0.297142 # DEPENDENCYPART_SIBL
(14,13),(14,22),0.213472 # DEPENDENCYPART_SIBL
(14,16),(14,17),-0.0118878 # DEPENDENCYPART_SIBL
(14,16),(14,18),0.00198615 # DEPENDENCYPART_SIBL
(14,16),(14,19),-0.0258679 # DEPENDENCYPART_SIBL
(14,16),(14,20),-0.0406698 # DEPENDENCYPART_SIBL
(14,16),(14,22),0.00674041 # DEPENDENCYPART_SIBL
(14,17),(14,18),-0.0147762 # DEPENDENCYPART_SIBL
(14,17),(14,19),-0.00701101 # DEPENDENCYPART_SIBL
(14,17),(14,20),-0.0550752 # DEPENDENCYPART_SIBL
(14,17),(14,22),-0.0183443 # DEPENDENCYPART_SIBL
(14,18),(14,19),-0.00984626 # DEPENDENCYPART_SIBL
(14,18),(14,20),-0.0156501 # DEPENDENCYPART_SIBL
(14,18),(14,22),0.0093352 # DEPENDENCYPART_SIBL
(14,19),(14,20),-0.043276 # DEPENDENCYPART_SIBL
(14,19),(14,22),-0.00431837 # DEPENDENCYPART_SIBL
(14,20),(14,22),0.0329812 # DEPENDENCYPART_SIBL
(16,11),(16,14),0.169844 # DEPENDENCYPART_SIBL
(16,11),(16,15),0.0658564 # DEPENDENCYPART_SIBL
(16,11),(16,17),-0.0405232 # DEPENDENCYPART_SIBL
(16,11),(16,18),0.0146653 # DEPENDENCYPART_SIBL
(16,11),(16,19),0.00980492 # DEPENDENCYPART_SIBL
(16,14),(16,15),-0.40423 # DEPENDENCYPART_SIBL
(16,14),(16,17),-0.046769 # DEPENDENCYPART_SIBL
(16,14),(16,18),0.0214217 # DEPENDENCYPART_SIBL
(16,14),(16,19),-0.00628317 # DEPENDENCYPART_SIBL
(16,15),(16,17),-0.0936084 # DEPENDENCYPART_SIBL
(16,15),(16,18),-0.0134591 # DEPENDENCYPART_SIBL
(16,15),(16,19),-0.00337764 # DEPENDENCYPART_SIBL
(16,17),(16,18),0.00951065 # DEPENDENCYPART_SIBL
(16,17),(16,19),0.0452726 # DEPENDENCYPART_SIBL
(16,18),(16,19),0.0215044 # DEPENDENCYPART_SIBL
(17,6),(17,8),0.101048 # DEPENDENCYPART_SIBL
(17,6),(17,10),0.169517 # DEPENDENCYPART_SIBL
(17,6),(17,12),0.109346 # DEPENDENCYPART_SIBL
(17,6),(17,13),0.281754 # DEPENDENCYPART_SIBL
(17,6),(17,14),0.165408 # DEPENDENCYPART_SIBL
(17,6),(17,16),0.101731 # DEPENDENCYPART_SIBL
(17,6),(17,18),0.0330796 # DEPENDENCYPART_SIBL
(17,6),(17,19),0.10305 # DEPENDENCYPART_SIBL
(17,6),(17,20),0.00423442 # DEPENDENCYPART_SIBL
(17,6),(17,22),0.000936853 # DEPENDENCYPART_SIBL
(17,8),(17,10),0.169517 # DEPENDENCYPART_SIBL
(17,8),(17,12),0.109346 # DEPENDENCYPART_SIBL
(17,8),(17,13),0.281748 # DEPENDENCYPART_SIBL
(17,8),(17,14),0.165408 # DEPENDENCYPART_SIBL
(17,8),(17,16),0.101731 # DEPENDENCYPART_SIBL
(17,8),(17,18),0.0330796 # DEPENDENCYPART_SIBL
(17,8),(17,19),0.10305 # DEPENDENCYPART_SIBL
(17,8),(17,20),0.00423319 # DEPENDENCYPART_SIBL
(17,8),(17,22),0.000936815 # DEPENDENCYPART_SIBL
(17,10),(17,12),0.264208 # DEPENDENCYPART_SIBL
(17,10),(17,13),0.301935 # DEPENDENCYPART_SIBL
(17,10),(17,14),0.108566 # DEPENDENCYPART_SIBL
(17,10),(17,16),0.185881 # DEPENDENCYPART_SIBL
(17,10),(17,18),0.011881 # DEPENDENCYPART_SIBL
(17,10),(17,19),0.117328 # DEPENDENCYPART_SIBL
(17,10),(17,20),-0.0130413 # DEPENDENCYPART_SIBL
(17,10),(17,22),0.0794795 # DEPENDENCYPART_SIBL
(17,12),(17,13),0.455224 # DEPENDENCYPART_SIBL
(17,12),(17,14),0.0821262 # DEPENDENCYPART_SIBL
(17,12),(17,16),0.12902 # DEPENDENCYPART_SIBL
(17,12),(17,18),0.0122499 # DEPENDENCYPART_SIBL
(17,12),(17,19),0.108391 # DEPENDENCYPART_SIBL
(17,12),(17,20),0.0409347 # DEPENDENCYPART_SIBL
(17,12),(17,22),0.106554 # DEPENDENCYPART_SIBL
(17,13),(17,14),0.125346 # DEPENDENCYPART_SIBL
(17,13),(17,16),0.0889686 # DEPENDENCYPART_SIBL
(17,13),(17,18),0.000183442 # DEPENDENCYPART_SIBL
(17,13),(17,19),0.0708291 # DEPENDENCYPART_SIBL
(17,13),(17,20),0.00491056 # DEPENDENCYPART_SIBL
(17,13),(17,22),0.015814 # DEPENDENCYPART_SIBL
(17,14),(17,16),0.0611898 # DEPENDENCYPART_SIBL
(17,14),(17,18),-0.00364735 # DEPENDENCYPART_SIBL
(17,14),(17,19),0.0748124 # DEPENDENCYPART_SIBL
(17,14),(17,20),-0.0324135 # DEPENDENCYPART_SIBL
(17,14),(17,22),0.0735721 # DEPENDENCYPART_SIBL
(17,16),(17,18),0.0330705 # DEPENDENCYPART_SIBL
(17,16),(17,19),0.107552 # DEPENDENCYPART_SIBL
(17,16),(17,20),0.0061353 # DEPENDENCYPART_SIBL
(17,16),(17,22),0.00239194 # DEPENDENCYPART_SIBL
(17,18),(17,19),0.00161862 # DEPENDENCYPART_SIBL
(17,18),(17,20),0.0352755 # DEPENDENCYPART_SIBL
(17,18),(17,22),0.0549479 # DEPENDENCYPART_SIBL
(17,19),(17,20),0.0112368 # DEPENDENCYPART_SIBL
(17,19),(17,22),-0.0558709 # DEPENDENCYPART_SIBL
(17,20),(17,22),0.0150799 # DEPENDENCYPART_SIBL
(18,15),(18,16),0.139513 # DEPENDENCYPART_SIBL
(18,15),(18,17),0.0870874 # DEPENDENCYPART_SIBL
(18,16),(18,17),0.185054 # DEPENDENCYPART_SIBL
(19,8),(19,11),0.0484238 # DEPENDENCYPART_SIBL
(19,8),(19,13),0.640935 # DEPENDENCYPART_SIBL
(19,8),(19,14),0.413371 # DEPENDENCYPART_SIBL
(19,8),(19,15),-0.311592 # DEPENDENCYPART_SIBL
(19,8),(19,16),-0.0189016 # DEPENDENCYPART_SIBL
(19,8),(19,17),0.220659 # DEPENDENCYPART_SIBL
(19,8),(19,18),-0.00518633 # DEPENDENCYPART_SIBL
(19,11),(19,13),0.319007 # DEPENDENCYPART_SIBL
(19,11),(19,14),0.174039 # DEPENDENCYPART_SIBL
(19,11),(19,15),0.0833053 # DEPENDENCYPART_SIBL
(19,11),(19,16),-0.0361065 # DEPENDENCYPART_SIBL
(19,11),(19,17),0.12469 # DEPENDENCYPART_SIBL
(19,11),(19,18),0.0368564 # DEPENDENCYPART_SIBL
(19,13),(19,14),0.10527 # DEPENDENCYPART_SIBL
(19,13),(19,15),-0.402374 # DEPENDENCYPART_SIBL
(19,13),(19,16),0.0601123 # DEPENDENCYPART_SIBL
(19,13),(19,17),0.116866 # DEPENDENCYPART_SIBL
(19,13),(19,18),-0.0206216 # DEPENDENCYPART_SIBL
(19,14),(19,15),-0.397724 # DEPENDENCYPART_SIBL
(19,14),(19,16),-0.0927449 # DEPENDENCYPART_SIBL
(19,14),(19,17),0.0328944 # DEPENDENCYPART_SIBL
(19,14),(19,18),0.0159202 # DEPENDENCYPART_SIBL
(19,15),(19,16),0.0050969 # DEPENDENCYPART_SIBL
(19,15),(19,17),0.0296627 # DEPENDENCYPART_SIBL
(19,15),(19,18),-0.0256265 # DEPENDENCYPART_SIBL
(19,16),(19,17),0.226857 # DEPENDENCYPART_SIBL
(19,16),(19,18),-0.00402954 # DEPENDENCYPART_SIBL
(19,17),(19,18),0.212552 # DEPENDENCYPART_SIBL
(20,2),(20,3),0.129349 # DEPENDENCYPART_SIBL
(20,2),(20,4),-0.00090481 # DEPENDENCYPART_SIBL
(20,2),(20,5),0.0881556 # DEPENDENCYPART_SIBL
(20,2),(20,6),-0.0309984 # DEPENDENCYPART_SIBL
(20,2),(20,8),-0.0309984 # DEPENDENCYPART_SIBL
(20,2),(20,9),0.0956371 # DEPENDENCYPART_SIBL
(20,2),(20,10),0.056789 # DEPENDENCYPART_SIBL
(20,2),(20,11),-0.0856375 # DEPENDENCYPART_SIBL
(20,2),(20,12),-0.00898354 # DEPENDENCYPART_SIBL
(20,2),(20,13),0.0956371 # DEPENDENCYPART_SIBL
(20,2),(20,14),0.0468174 # DEPENDENCYPART_SIBL
(20,2),(20,15),-0.0619144 # DEPENDENCYPART_SIBL
(20,2),(20,16),-0.0250151 # DEPENDENCYPART_SIBL
(20,2),(20,17),0.0459424 # DEPENDENCYPART_SIBL
(20,2),(20,18),-0.0363655 # DEPENDENCYPART_SIBL
(20,2),(20,19),-0.0342757 # DEPENDENCYPART_SIBL
(20,2),(20,21),-0.0407768 # DEPENDENCYPART_SIBL
(20,2),(20,22),0.00695274 # DEPENDENCYPART_SIBL
(20,3),(20,4),-0.0443027 # DEPENDENCYPART_SIBL
(20,3),(20,5),0.0172819 # DEPENDENCYPART_SIBL
(20,3),(20,6),0.0241498 # DEPENDENCYPART_SIBL
(20,3),(20,8),0.0241498 # DEPENDENCYPART_SIBL
(20,3),(20,9),-0.0199348 # DEPENDENCYPART_SIBL
(20,3),(20,10),-0.0725875 # DEPENDENCYPART_SIBL
(20,3),(20,11),-0.132342 # DEPENDENCYPART_SIBL
(20,3),(20,12),0.0656306 # DEPENDENCYPART_SIBL
(20,3),(20,13),-0.0199348 # DEPENDENCYPART_SIBL
(20,3),(20,14),-0.0341383 # DEPENDENCYPART_SIBL
(20,3),(20,15),-0.1201 # DEPENDENCYPART_SIBL
(20,3),(20,16),0.0345314 # DEPENDENCYPART_SIBL
(20,3),(20,17),-0.0843465 # DEPENDENCYPART_SIBL
(20,3),(20,18),-0.0425544 # DEPENDENCYPART_SIBL
(20,3),(20,19),0.0243743 # DEPENDENCYPART_SIBL
(20,3),(20,21),-0.0294363 # DEPENDENCYPART_SIBL
(20,3),(20,22),-0.00390509 # DEPENDENCYPART_SIBL
(20,4),(20,5),0.154103 # DEPENDENCYPART_SIBL
(20,4),(20,6),0.00388319 # DEPENDENCYPART_SIBL
(20,4),(20,8),0.00388319 # DEPENDENCYPART_SIBL
(20,4),(20,9),0.0367419 # DEPENDENCYPART_SIBL
(20,4),(20,10),0.0584062 # DEPENDENCYPART_SIBL
(20,4),(20,11),-0.0479843 # DEPENDENCYPART_SIBL
(20,4),(20,12),-0.0220301 # DEPENDENCYPART_SIBL
(20,4),(20,13),0.0367419 # DEPENDENCYPART_SIBL
(20,4),(20,14),0.0174295 # DEPENDENCYPART_SIBL
(20,4),(20,15),-0.101498 # DEPENDENCYPART_SIBL
(20,4),(20,16),0.000705587 # DEPENDENCYPART_SIBL
(20,4),(20,17),0.00731398 # DEPENDENCYPART_SIBL
(20,4),(20,18),0.042999 # DEPENDENCYPART_SIBL
(20,4),(20,19),0.0146307 # DEPENDENCYPART_SIBL
(20,4),(20,21),0.0206713 # DEPENDENCYPART_SIBL
(20,4),(20,22),0.00244781 # DEPENDENCYPART_SIBL
(20,5),(20,6),-0.0609307 # DEPENDENCYPART_SIBL
(20,5),(20,8),-0.0609307 # DEPENDENCYPART_SIBL
(20,5),(20,9),-0.0348034 # DEPENDENCYPART_SIBL
(20,5),(20,10),-0.0606224 # DEPENDENCYPART_SIBL
(20,5),(20,11),-0.120585 # DEPENDENCYPART_SIBL
(20,5),(20,12),0.0501155 # DEPENDENCYPART_SIBL
(20,5),(20,13),-0.0348034 # DEPENDENCYPART_SIBL
(20,5),(20,14),-0.0240194 # DEPENDENCYPART_SIBL
(20,5),(20,15),-0.111263 # DEPENDENCYPART_SIBL
(20,5),(20,16),-0.0508796 # DEPENDENCYPART_SIBL
(20,5),(20,17),-0.104005 # DEPENDENCYPART_SIBL
(20,5),(20,18),0.00580035 # DEPENDENCYPART_SIBL
(20,5),(20,19),-0.061376 # DEPENDENCYPART_SIBL
(20,5),(20,21),-0.024233 # DEPENDENCYPART_SIBL
(20,5),(20,22),0.029386 # DEPENDENCYPART_SIBL
(20,6),(20,8),-0.0309984 # DEPENDENCYPART_SIBL
(20,6),(20,9),0.0956371 # DEPENDENCYPART_SIBL
(20,6),(20,10),0.056789 # DEPENDENCYPART_SIBL
(20,6),(20,11),-0.0856375 # DEPENDENCYPART_SIBL
(20,6),(20,12),-0.00898354 # DEPENDENCYPART_SIBL
(20,6),(20,13),0.0956371 # DEPENDENCYPART_SIBL
(20,6),(20,14),0.0468174 # DEPENDENCYPART_SIBL
(20,6),(20,15),-0.0619144 # DEPENDENCYPART_SIBL
(20,6),(20,16),-0.0250151 # DEPENDENCYPART_SIBL
(20,6),(20,17),0.0459424 # DEPENDENCYPART_SIBL
(20,6),(20,18),-0.0363655 # DEPENDENCYPART_SIBL
(20,6),(20,19),-0.0342757 # DEPENDENCYPART_SIBL
(20,6),(20,21),-0.0407768 # DEPENDENCYPART_SIBL
(20,6),(20,22),0.00695274 # DEPENDENCYPART_SIBL
(20,8),(20,9),0.0956308 # DEPENDENCYPART_SIBL
(20,8),(20,10),0.056789 # DEPENDENCYPART_SIBL
(20,8),(20,11),-0.0856375 # DEPENDENCYPART_SIBL
(20,8),(20,12),-0.00898354 # DEPENDENCYPART_SIBL
(20,8),(20,13),0.0956308 # DEPENDENCYPART_SIBL
(20,8),(20,14),0.0468174 # DEPENDENCYPART_SIBL
(20,8),(20,15),-0.0619144 # DEPENDENCYPART_SIBL
(20,8),(20,16),-0.0250151 # DEPENDENCYPART_SIBL
(20,8),(20,17),0.0459424 # DEPENDENCYPART_SIBL
(20,8),(20,18),-0.0363655 # DEPENDENCYPART_SIBL
(20,8),(20,19),-0.0342757 # DEPENDENCYPART_SIBL
(20,8),(20,21),-0.0407768 # DEPENDENCYPART_SIBL
(20,8),(20,22),0.00695267 # DEPENDENCYPART_SIBL
(20,9),(20,10),0.0682669 # DEPENDENCYPART_SIBL
(20,9),(20,11),-0.0579803 # DEPENDENCYPART_SIBL
(20,9),(20,12),0.0158325 # DEPENDENCYPART_SIBL
(20,9),(20,13),0.00513268 # DEPENDENCYPART_SIBL
(20,9),(20,14),0.0307099 # DEPENDENCYPART_SIBL
(20,9),(20,15),-0.10614 # DEPENDENCYPART_SIBL
(20,9),(20,16),0.00678338 # DEPENDENCYPART_SIBL
(20,9),(20,17),-0.00476344 # DEPENDENCYPART_SIBL
(20,9),(20,18),-0.0376537 # DEPENDENCYPART_SIBL
(20,9),(20,19),-0.0134466 # DEPENDENCYPART_SIBL
(20,9),(20,21),-0.0266663 # DEPENDENCYPART_SIBL
(20,9),(20,22),0.0213227 # DEPENDENCYPART_SIBL
(20,10),(20,11),-0.0458597 # DEPENDENCYPART_SIBL
(20,10),(20,12),0.124078 # DEPENDENCYPART_SIBL
(20,10),(20,13),0.148417 # DEPENDENCYPART_SIBL
(20,10),(20,14),0.0376746 # DEPENDENCYPART_SIBL
(20,10),(20,15),-0.0547999 # DEPENDENCYPART_SIBL
(20,10),(20,16),0.0540777 # DEPENDENCYPART_SIBL
(20,10),(20,17),0.0494042 # DEPENDENCYPART_SIBL
(20,10),(20,18),0.0361656 # DEPENDENCYPART_SIBL
(20,10),(20,19),0.0448426 # DEPENDENCYPART_SIBL
(20,10),(20,21),-0.00478335 # DEPENDENCYPART_SIBL
(20,10),(20,22),0.0445999 # DEPENDENCYPART_SIBL
(20,11),(20,12),-0.0259981 # DEPENDENCYPART_SIBL
(20,11),(20,13),0.0599379 # DEPENDENCYPART_SIBL
(20,11),(20,14),0.0843297 # DEPENDENCYPART_SIBL
(20,11),(20,15),0.0548871 # DEPENDENCYPART_SIBL
(20,11),(20,16),-0.0132204 # DEPENDENCYPART_SIBL
(20,11),(20,17),0.0175517 # DEPENDENCYPART_SIBL
(20,11),(20,18),-0.0187723 # DEPENDENCYPART_SIBL
(20,11),(20,19),-0.0203964 # DEPENDENCYPART_SIBL
(20,11),(20,21),-0.0301088 # DEPENDENCYPART_SIBL
(20,11),(20,22),-0.0366593 # DEPENDENCYPART_SIBL
(20,12),(20,13),0.0793449 # DEPENDENCYPART_SIBL
