# _root_ La velocitat màxima calculada és d' entre 30 i 60 quilòmetres per hora , de_forma_que el trajecte entre la frontera i Escaldes-Engordany podria fer -se entre 22 i 29 minuts , incloent -hi la durada de les parades .
#goldHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,24,24,17,24,17,20,18,20,20,24,5,24,24,30,27,27,26,32,24,32,35,32,35,38,36,5,
#predictedHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,5,24,17,24,17,20,18,20,20,24,5,24,27,30,27,27,24,32,24,32,35,32,35,38,36,5,
(26,23),-0.31843 # DEPENDENCYPART_ARC
(26,24),-0.0864952 # DEPENDENCYPART_ARC
(26,25),0.908795 # DEPENDENCYPART_ARC
(26,27),1.50402 # DEPENDENCYPART_ARC
(26,28),1.06374 # DEPENDENCYPART_ARC
(26,29),-0.189529 # DEPENDENCYPART_ARC
(26,30),1.08264 # DEPENDENCYPART_ARC
(26,31),1.12803 # DEPENDENCYPART_ARC
(26,32),-0.519014 # DEPENDENCYPART_ARC
(26,33),-2.35526 # DEPENDENCYPART_ARC
(26,34),-2.80752 # DEPENDENCYPART_ARC
(26,35),-3.98426 # DEPENDENCYPART_ARC
(26,36),-1.85567 # DEPENDENCYPART_ARC
(26,37),-2.78089 # DEPENDENCYPART_ARC
(26,38),-4.65801 # DEPENDENCYPART_ARC
(26,39),-0.456188 # DEPENDENCYPART_ARC
(27,1),-2.61719 # DEPENDENCYPART_ARC
(27,2),-2.96692 # DEPENDENCYPART_ARC
(27,3),-1.47869 # DEPENDENCYPART_ARC
(27,4),-1.42595 # DEPENDENCYPART_ARC
(27,5),-1.94828 # DEPENDENCYPART_ARC
(27,6),-0.25935 # DEPENDENCYPART_ARC
(27,7),0.0586789 # DEPENDENCYPART_ARC
(27,8),-1.00086 # DEPENDENCYPART_ARC
(27,9),-1.40742 # DEPENDENCYPART_ARC
(27,10),-1.60077 # DEPENDENCYPART_ARC
(27,11),-2.22382 # DEPENDENCYPART_ARC
(27,12),-0.85487 # DEPENDENCYPART_ARC
(27,13),-2.11395 # DEPENDENCYPART_ARC
(27,14),-2.17041 # DEPENDENCYPART_ARC
(27,15),-0.97004 # DEPENDENCYPART_ARC
(27,16),-1.12412 # DEPENDENCYPART_ARC
(27,17),-1.67702 # DEPENDENCYPART_ARC
(27,18),0.362955 # DEPENDENCYPART_ARC
(27,19),-0.840539 # DEPENDENCYPART_ARC
(27,20),-1.44701 # DEPENDENCYPART_ARC
(27,21),-0.995578 # DEPENDENCYPART_ARC
(27,22),-1.29356 # DEPENDENCYPART_ARC
(27,23),-1.01978 # DEPENDENCYPART_ARC
(27,24),-0.65126 # DEPENDENCYPART_ARC
(27,25),0.915161 # DEPENDENCYPART_ARC
(27,26),2.35676 # DEPENDENCYPART_ARC
(27,28),3.80821 # DEPENDENCYPART_ARC
(27,29),4.0102 # DEPENDENCYPART_ARC
(27,30),1.49572 # DEPENDENCYPART_ARC
(27,31),0.943801 # DEPENDENCYPART_ARC
(27,32),0.957015 # DEPENDENCYPART_ARC
(27,33),0.35473 # DEPENDENCYPART_ARC
(27,34),-0.255791 # DEPENDENCYPART_ARC
(27,35),0.528272 # DEPENDENCYPART_ARC
(27,36),0.582915 # DEPENDENCYPART_ARC
(27,37),-0.35156 # DEPENDENCYPART_ARC
(27,38),-0.000790387 # DEPENDENCYPART_ARC
(27,39),0.398631 # DEPENDENCYPART_ARC
(28,1),-3.92781 # DEPENDENCYPART_ARC
(28,2),-4.28618 # DEPENDENCYPART_ARC
(28,3),-3.79714 # DEPENDENCYPART_ARC
(28,4),-3.69472 # DEPENDENCYPART_ARC
(28,5),-3.59724 # DEPENDENCYPART_ARC
(28,6),-3.28643 # DEPENDENCYPART_ARC
(28,7),-3.10041 # DEPENDENCYPART_ARC
(28,8),-3.16767 # DEPENDENCYPART_ARC
(28,9),-2.83458 # DEPENDENCYPART_ARC
(28,10),-3.31664 # DEPENDENCYPART_ARC
(28,11),-3.76051 # DEPENDENCYPART_ARC
(28,12),-2.95926 # DEPENDENCYPART_ARC
(28,13),-3.65196 # DEPENDENCYPART_ARC
(28,14),-3.2456 # DEPENDENCYPART_ARC
(28,15),-2.66985 # DEPENDENCYPART_ARC
(28,16),-3.4538 # DEPENDENCYPART_ARC
(28,17),-3.52131 # DEPENDENCYPART_ARC
(28,18),-2.51162 # DEPENDENCYPART_ARC
(28,19),-3.30443 # DEPENDENCYPART_ARC
(28,20),-3.2375 # DEPENDENCYPART_ARC
(28,21),-2.59205 # DEPENDENCYPART_ARC
(28,22),-3.19034 # DEPENDENCYPART_ARC
(28,23),-3.01779 # DEPENDENCYPART_ARC
(28,24),-2.62106 # DEPENDENCYPART_ARC
(28,25),-1.90857 # DEPENDENCYPART_ARC
(28,26),-1.05397 # DEPENDENCYPART_ARC
(28,27),-0.754395 # DEPENDENCYPART_ARC
(28,29),-0.303029 # DEPENDENCYPART_ARC
(28,30),-0.641426 # DEPENDENCYPART_ARC
(28,31),-0.38028 # DEPENDENCYPART_ARC
(28,32),-1.00722 # DEPENDENCYPART_ARC
(28,33),-2.33019 # DEPENDENCYPART_ARC
(28,34),-3.42582 # DEPENDENCYPART_ARC
(28,35),-3.32462 # DEPENDENCYPART_ARC
(28,36),-2.89523 # DEPENDENCYPART_ARC
(28,37),-3.49706 # DEPENDENCYPART_ARC
(28,38),-3.7557 # DEPENDENCYPART_ARC
(28,39),-1.24061 # DEPENDENCYPART_ARC
(29,1),-3.46109 # DEPENDENCYPART_ARC
(29,2),-3.52829 # DEPENDENCYPART_ARC
(29,3),-2.13533 # DEPENDENCYPART_ARC
(29,4),-2.09563 # DEPENDENCYPART_ARC
(29,5),-2.62446 # DEPENDENCYPART_ARC
(29,6),-0.597537 # DEPENDENCYPART_ARC
(29,7),-1.09998 # DEPENDENCYPART_ARC
(29,8),-1.6775 # DEPENDENCYPART_ARC
(29,9),-1.84094 # DEPENDENCYPART_ARC
(29,10),-1.88422 # DEPENDENCYPART_ARC
(29,11),-2.61689 # DEPENDENCYPART_ARC
(29,12),-1.07512 # DEPENDENCYPART_ARC
(29,13),-2.44121 # DEPENDENCYPART_ARC
(29,14),-2.53368 # DEPENDENCYPART_ARC
(29,15),-1.48566 # DEPENDENCYPART_ARC
(29,16),-1.63931 # DEPENDENCYPART_ARC
(29,17),-2.15507 # DEPENDENCYPART_ARC
(29,18),0.236781 # DEPENDENCYPART_ARC
(29,19),-1.52216 # DEPENDENCYPART_ARC
(29,20),-1.91902 # DEPENDENCYPART_ARC
(29,21),-1.57806 # DEPENDENCYPART_ARC
(29,22),-1.80532 # DEPENDENCYPART_ARC
(29,23),-1.69891 # DEPENDENCYPART_ARC
(29,24),-1.46092 # DEPENDENCYPART_ARC
(29,25),-0.263648 # DEPENDENCYPART_ARC
(29,26),0.923355 # DEPENDENCYPART_ARC
(29,27),0.889381 # DEPENDENCYPART_ARC
(29,28),0.591305 # DEPENDENCYPART_ARC
(29,30),1.10432 # DEPENDENCYPART_ARC
(29,31),-1.03838 # DEPENDENCYPART_ARC
(29,32),-0.119082 # DEPENDENCYPART_ARC
(29,33),-1.39868 # DEPENDENCYPART_ARC
(29,34),-1.99178 # DEPENDENCYPART_ARC
(29,35),-1.08285 # DEPENDENCYPART_ARC
(29,36),-1.16623 # DEPENDENCYPART_ARC
(29,37),-2.32545 # DEPENDENCYPART_ARC
(29,38),-1.23438 # DEPENDENCYPART_ARC
(29,39),-1.10485 # DEPENDENCYPART_ARC
(30,1),-5.08499 # DEPENDENCYPART_ARC
(30,2),-3.06054 # DEPENDENCYPART_ARC
(30,3),-3.47489 # DEPENDENCYPART_ARC
(30,4),-3.91489 # DEPENDENCYPART_ARC
(30,5),0.305805 # DEPENDENCYPART_ARC
(30,6),-0.32062 # DEPENDENCYPART_ARC
(30,7),-1.49204 # DEPENDENCYPART_ARC
(30,8),0.102003 # DEPENDENCYPART_ARC
(30,9),-0.404421 # DEPENDENCYPART_ARC
(30,10),-1.30913 # DEPENDENCYPART_ARC
(30,11),-0.946237 # DEPENDENCYPART_ARC
(30,12),-0.630802 # DEPENDENCYPART_ARC
(30,13),-1.0225 # DEPENDENCYPART_ARC
(30,14),-0.490876 # DEPENDENCYPART_ARC
(30,15),-0.010038 # DEPENDENCYPART_ARC
(30,16),-2.61552 # DEPENDENCYPART_ARC
(30,17),-1.41791 # DEPENDENCYPART_ARC
(30,18),0.314233 # DEPENDENCYPART_ARC
(30,19),-0.581155 # DEPENDENCYPART_ARC
(30,20),-1.15843 # DEPENDENCYPART_ARC
(30,21),-0.215999 # DEPENDENCYPART_ARC
(30,22),-0.220083 # DEPENDENCYPART_ARC
(30,23),1.14155 # DEPENDENCYPART_ARC
(30,24),0.361155 # DEPENDENCYPART_ARC
(30,25),0.646191 # DEPENDENCYPART_ARC
(30,26),1.72275 # DEPENDENCYPART_ARC
(30,27),3.3726 # DEPENDENCYPART_ARC
(30,28),1.52194 # DEPENDENCYPART_ARC
(30,29),3.00622 # DEPENDENCYPART_ARC
(30,31),0.553986 # DEPENDENCYPART_ARC
(30,32),0.653024 # DEPENDENCYPART_ARC
(30,33),-1.87672 # DEPENDENCYPART_ARC
(30,34),-2.77297 # DEPENDENCYPART_ARC
(30,35),-1.12426 # DEPENDENCYPART_ARC
(30,36),-0.158963 # DEPENDENCYPART_ARC
(30,37),-2.58866 # DEPENDENCYPART_ARC
(30,38),-0.712751 # DEPENDENCYPART_ARC
(30,39),0.505032 # DEPENDENCYPART_ARC
(31,1),-4.04805 # DEPENDENCYPART_ARC
(31,2),-4.30976 # DEPENDENCYPART_ARC
(31,3),-3.20721 # DEPENDENCYPART_ARC
(31,4),-3.22265 # DEPENDENCYPART_ARC
(31,5),-3.92102 # DEPENDENCYPART_ARC
(31,6),-3.39327 # DEPENDENCYPART_ARC
(31,7),-3.28582 # DEPENDENCYPART_ARC
(31,8),-3.38195 # DEPENDENCYPART_ARC
(31,9),-2.78406 # DEPENDENCYPART_ARC
(31,10),-3.30366 # DEPENDENCYPART_ARC
(31,11),-3.75514 # DEPENDENCYPART_ARC
(31,12),-2.93558 # DEPENDENCYPART_ARC
(31,13),-3.84206 # DEPENDENCYPART_ARC
(31,14),-2.71417 # DEPENDENCYPART_ARC
(31,15),-2.65869 # DEPENDENCYPART_ARC
(31,16),-3.36302 # DEPENDENCYPART_ARC
(31,17),-3.65803 # DEPENDENCYPART_ARC
(31,18),-2.71798 # DEPENDENCYPART_ARC
(31,19),-3.32618 # DEPENDENCYPART_ARC
(31,20),-3.50303 # DEPENDENCYPART_ARC
(31,21),-2.65771 # DEPENDENCYPART_ARC
(31,22),-3.46546 # DEPENDENCYPART_ARC
(31,23),-3.24599 # DEPENDENCYPART_ARC
(31,24),-3.03827 # DEPENDENCYPART_ARC
(31,25),-2.53551 # DEPENDENCYPART_ARC
(31,26),-1.98285 # DEPENDENCYPART_ARC
(31,27),-2.17928 # DEPENDENCYPART_ARC
(31,28),-1.80084 # DEPENDENCYPART_ARC
(31,29),-1.71943 # DEPENDENCYPART_ARC
(31,30),-1.44569 # DEPENDENCYPART_ARC
(31,32),-0.741385 # DEPENDENCYPART_ARC
(31,33),-1.90752 # DEPENDENCYPART_ARC
(31,34),-2.6172 # DEPENDENCYPART_ARC
(31,35),-2.22216 # DEPENDENCYPART_ARC
(31,36),-2.4493 # DEPENDENCYPART_ARC
(31,37),-2.88987 # DEPENDENCYPART_ARC
(31,38),-2.4784 # DEPENDENCYPART_ARC
(31,39),-1.78095 # DEPENDENCYPART_ARC
(32,1),-3.04587 # DEPENDENCYPART_ARC
(32,2),-3.81125 # DEPENDENCYPART_ARC
(32,3),-1.91687 # DEPENDENCYPART_ARC
(32,4),-2.09382 # DEPENDENCYPART_ARC
(32,5),-2.87667 # DEPENDENCYPART_ARC
(32,6),-4.95414 # DEPENDENCYPART_ARC
(32,7),-4.70259 # DEPENDENCYPART_ARC
(32,8),-2.19913 # DEPENDENCYPART_ARC
(32,9),-1.3463 # DEPENDENCYPART_ARC
(32,10),-1.48907 # DEPENDENCYPART_ARC
(32,11),-3.01496 # DEPENDENCYPART_ARC
(32,12),-2.05897 # DEPENDENCYPART_ARC
(32,13),-2.75047 # DEPENDENCYPART_ARC
(32,14),-0.349816 # DEPENDENCYPART_ARC
(32,15),0.205191 # DEPENDENCYPART_ARC
(32,16),-1.58862 # DEPENDENCYPART_ARC
(32,17),-1.14577 # DEPENDENCYPART_ARC
(32,18),-2.33289 # DEPENDENCYPART_ARC
(32,19),-0.880277 # DEPENDENCYPART_ARC
(32,20),-0.344535 # DEPENDENCYPART_ARC
(32,21),-1.01052 # DEPENDENCYPART_ARC
(32,22),0.215704 # DEPENDENCYPART_ARC
(32,23),0.771841 # DEPENDENCYPART_ARC
(32,24),-0.50306 # DEPENDENCYPART_ARC
(32,25),1.40932 # DEPENDENCYPART_ARC
(32,26),0.270662 # DEPENDENCYPART_ARC
(32,27),0.240051 # DEPENDENCYPART_ARC
(32,28),0.418221 # DEPENDENCYPART_ARC
(32,29),0.893293 # DEPENDENCYPART_ARC
(32,30),0.893344 # DEPENDENCYPART_ARC
(32,31),2.5755 # DEPENDENCYPART_ARC
(32,33),4.42132 # DEPENDENCYPART_ARC
(32,34),-0.193632 # DEPENDENCYPART_ARC
(32,35),2.6114 # DEPENDENCYPART_ARC
(32,36),1.42195 # DEPENDENCYPART_ARC
(32,37),-0.982895 # DEPENDENCYPART_ARC
(32,38),2.06851 # DEPENDENCYPART_ARC
(32,39),3.16144 # DEPENDENCYPART_ARC
(33,1),-6.81204 # DEPENDENCYPART_ARC
(33,2),-4.75775 # DEPENDENCYPART_ARC
(33,3),-4.35116 # DEPENDENCYPART_ARC
(33,4),-4.55673 # DEPENDENCYPART_ARC
(33,5),-3.90238 # DEPENDENCYPART_ARC
(33,6),-3.20232 # DEPENDENCYPART_ARC
(33,7),-3.91855 # DEPENDENCYPART_ARC
(33,8),-2.60258 # DEPENDENCYPART_ARC
(33,9),-2.5258 # DEPENDENCYPART_ARC
(33,10),-2.36456 # DEPENDENCYPART_ARC
(33,11),-3.91074 # DEPENDENCYPART_ARC
(33,12),-3.16931 # DEPENDENCYPART_ARC
(33,13),-3.9448 # DEPENDENCYPART_ARC
(33,14),-2.76924 # DEPENDENCYPART_ARC
(33,15),-2.27932 # DEPENDENCYPART_ARC
(33,16),-5.37263 # DEPENDENCYPART_ARC
(33,17),-3.91435 # DEPENDENCYPART_ARC
(33,18),-2.59928 # DEPENDENCYPART_ARC
(33,19),-4.32386 # DEPENDENCYPART_ARC
(33,20),-3.72761 # DEPENDENCYPART_ARC
(33,21),-2.20434 # DEPENDENCYPART_ARC
(33,22),-2.97556 # DEPENDENCYPART_ARC
(33,23),-3.0826 # DEPENDENCYPART_ARC
(33,24),-2.9483 # DEPENDENCYPART_ARC
(33,25),-2.21098 # DEPENDENCYPART_ARC
(33,26),-1.93259 # DEPENDENCYPART_ARC
(33,27),-1.6765 # DEPENDENCYPART_ARC
(33,28),-1.63856 # DEPENDENCYPART_ARC
(33,29),-1.43858 # DEPENDENCYPART_ARC
(33,30),-2.61693 # DEPENDENCYPART_ARC
(33,31),-0.81844 # DEPENDENCYPART_ARC
(33,32),0.292101 # DEPENDENCYPART_ARC
(33,34),1.27139 # DEPENDENCYPART_ARC
(33,35),-0.230252 # DEPENDENCYPART_ARC
(33,36),-0.636602 # DEPENDENCYPART_ARC
(33,37),-0.216131 # DEPENDENCYPART_ARC
(33,38),0.338774 # DEPENDENCYPART_ARC
(33,39),0.155574 # DEPENDENCYPART_ARC
(34,1),-3.73715 # DEPENDENCYPART_ARC
(34,2),-3.58973 # DEPENDENCYPART_ARC
(34,3),-2.67974 # DEPENDENCYPART_ARC
(34,4),-2.77602 # DEPENDENCYPART_ARC
(34,5),-3.44951 # DEPENDENCYPART_ARC
(34,6),-2.60155 # DEPENDENCYPART_ARC
(34,7),-2.02929 # DEPENDENCYPART_ARC
(34,8),-1.80214 # DEPENDENCYPART_ARC
(34,9),-1.73244 # DEPENDENCYPART_ARC
(34,10),-1.65119 # DEPENDENCYPART_ARC
(34,11),-3.18965 # DEPENDENCYPART_ARC
(34,12),-2.36319 # DEPENDENCYPART_ARC
(34,13),-2.97672 # DEPENDENCYPART_ARC
(34,14),-1.70964 # DEPENDENCYPART_ARC
(34,15),-1.61358 # DEPENDENCYPART_ARC
(34,16),-2.72178 # DEPENDENCYPART_ARC
(34,17),-2.61702 # DEPENDENCYPART_ARC
(34,18),-1.65822 # DEPENDENCYPART_ARC
(34,19),-1.42366 # DEPENDENCYPART_ARC
(34,20),-2.45505 # DEPENDENCYPART_ARC
(34,21),-1.56986 # DEPENDENCYPART_ARC
(34,22),-2.07877 # DEPENDENCYPART_ARC
(34,23),-2.59458 # DEPENDENCYPART_ARC
(34,24),-2.07507 # DEPENDENCYPART_ARC
(34,25),-1.3829 # DEPENDENCYPART_ARC
(34,26),-0.910522 # DEPENDENCYPART_ARC
(34,27),-0.955816 # DEPENDENCYPART_ARC
(34,28),-1.11346 # DEPENDENCYPART_ARC
(34,29),-0.823858 # DEPENDENCYPART_ARC
(34,30),-1.8101 # DEPENDENCYPART_ARC
(34,31),-0.606037 # DEPENDENCYPART_ARC
(34,32),-0.146489 # DEPENDENCYPART_ARC
(34,33),1.06361 # DEPENDENCYPART_ARC
(34,35),2.03586 # DEPENDENCYPART_ARC
(34,36),0.784567 # DEPENDENCYPART_ARC
(34,37),1.59109 # DEPENDENCYPART_ARC
(34,38),-1.81774 # DEPENDENCYPART_ARC
(34,39),-1.531 # DEPENDENCYPART_ARC
(35,1),-7.69227 # DEPENDENCYPART_ARC
(35,2),-3.49322 # DEPENDENCYPART_ARC
(35,3),-3.63602 # DEPENDENCYPART_ARC
(35,4),-3.68719 # DEPENDENCYPART_ARC
(35,5),-2.10948 # DEPENDENCYPART_ARC
(35,6),-2.18854 # DEPENDENCYPART_ARC
(35,7),-3.36592 # DEPENDENCYPART_ARC
(35,8),-2.86242 # DEPENDENCYPART_ARC
(35,9),-1.6796 # DEPENDENCYPART_ARC
(35,10),-3.51512 # DEPENDENCYPART_ARC
(35,11),-2.81649 # DEPENDENCYPART_ARC
(35,12),-2.76724 # DEPENDENCYPART_ARC
(35,13),-2.2713 # DEPENDENCYPART_ARC
(35,14),-2.14278 # DEPENDENCYPART_ARC
(35,15),-1.43254 # DEPENDENCYPART_ARC
(35,16),-6.34089 # DEPENDENCYPART_ARC
(35,17),-2.56389 # DEPENDENCYPART_ARC
(35,18),-1.48559 # DEPENDENCYPART_ARC
(35,19),-3.1349 # DEPENDENCYPART_ARC
(35,20),-1.78528 # DEPENDENCYPART_ARC
(35,21),-1.14825 # DEPENDENCYPART_ARC
(35,22),-2.0912 # DEPENDENCYPART_ARC
(35,23),-1.75635 # DEPENDENCYPART_ARC
(35,24),-0.878235 # DEPENDENCYPART_ARC
(35,25),-1.01349 # DEPENDENCYPART_ARC
(35,26),-0.489855 # DEPENDENCYPART_ARC
(35,27),-0.488222 # DEPENDENCYPART_ARC
(35,28),-0.774626 # DEPENDENCYPART_ARC
(35,29),-0.997699 # DEPENDENCYPART_ARC
(35,30),-1.48945 # DEPENDENCYPART_ARC
(35,31),0.00135762 # DEPENDENCYPART_ARC
(35,32),0.268073 # DEPENDENCYPART_ARC
(35,33),2.4253 # DEPENDENCYPART_ARC
(35,34),5.31591 # DEPENDENCYPART_ARC
(35,36),3.43833 # DEPENDENCYPART_ARC
(35,37),-0.22351 # DEPENDENCYPART_ARC
(35,38),1.90003 # DEPENDENCYPART_ARC
(35,39),1.36526 # DEPENDENCYPART_ARC
(36,1),-3.56692 # DEPENDENCYPART_ARC
(36,2),-3.86935 # DEPENDENCYPART_ARC
(36,3),-3.13223 # DEPENDENCYPART_ARC
(36,4),-3.09441 # DEPENDENCYPART_ARC
(36,5),-3.32895 # DEPENDENCYPART_ARC
(36,6),-3.36841 # DEPENDENCYPART_ARC
(36,7),-2.40606 # DEPENDENCYPART_ARC
(36,8),-1.8268 # DEPENDENCYPART_ARC
(36,9),-2.35528 # DEPENDENCYPART_ARC
(36,10),-1.63843 # DEPENDENCYPART_ARC
(36,11),-3.65747 # DEPENDENCYPART_ARC
(36,12),-3.50366 # DEPENDENCYPART_ARC
(36,13),-2.96855 # DEPENDENCYPART_ARC
(36,14),-4.37806 # DEPENDENCYPART_ARC
(36,15),-1.66975 # DEPENDENCYPART_ARC
(36,16),-2.80971 # DEPENDENCYPART_ARC
(36,17),-2.98313 # DEPENDENCYPART_ARC
(36,18),-1.52951 # DEPENDENCYPART_ARC
(36,19),-1.89342 # DEPENDENCYPART_ARC
(36,20),-2.42261 # DEPENDENCYPART_ARC
(36,21),-1.81419 # DEPENDENCYPART_ARC
(36,22),-2.76362 # DEPENDENCYPART_ARC
(36,23),-1.25056 # DEPENDENCYPART_ARC
(36,24),-1.60334 # DEPENDENCYPART_ARC
(36,25),-1.38499 # DEPENDENCYPART_ARC
(36,26),-0.909895 # DEPENDENCYPART_ARC
(36,27),-1.45602 # DEPENDENCYPART_ARC
(36,28),-1.30543 # DEPENDENCYPART_ARC
(36,29),-1.45777 # DEPENDENCYPART_ARC
(36,30),-2.2976 # DEPENDENCYPART_ARC
(36,31),-1.22161 # DEPENDENCYPART_ARC
(36,32),0.0192238 # DEPENDENCYPART_ARC
(36,33),-0.760402 # DEPENDENCYPART_ARC
(36,34),0.938784 # DEPENDENCYPART_ARC
(36,35),0.000664868 # DEPENDENCYPART_ARC
(36,37),0.400282 # DEPENDENCYPART_ARC
(36,38),5.40809 # DEPENDENCYPART_ARC
(36,39),-0.0433963 # DEPENDENCYPART_ARC
(37,1),-4.7875 # DEPENDENCYPART_ARC
(37,2),-4.48834 # DEPENDENCYPART_ARC
(37,3),-3.31955 # DEPENDENCYPART_ARC
(37,4),-3.70815 # DEPENDENCYPART_ARC
(37,5),-2.99554 # DEPENDENCYPART_ARC
(37,6),-3.54766 # DEPENDENCYPART_ARC
(37,7),-2.53747 # DEPENDENCYPART_ARC
(37,8),-2.2482 # DEPENDENCYPART_ARC
(37,9),-2.08281 # DEPENDENCYPART_ARC
(37,10),-2.26615 # DEPENDENCYPART_ARC
(37,11),-3.20923 # DEPENDENCYPART_ARC
(37,12),-3.12585 # DEPENDENCYPART_ARC
(37,13),-3.68927 # DEPENDENCYPART_ARC
(37,14),-2.38586 # DEPENDENCYPART_ARC
(37,15),-2.00419 # DEPENDENCYPART_ARC
(37,16),-3.22593 # DEPENDENCYPART_ARC
(37,17),-3.23171 # DEPENDENCYPART_ARC
(37,18),-2.28036 # DEPENDENCYPART_ARC
(37,19),-2.40984 # DEPENDENCYPART_ARC
(37,20),-3.07025 # DEPENDENCYPART_ARC
(37,21),-1.89761 # DEPENDENCYPART_ARC
(37,22),-2.78765 # DEPENDENCYPART_ARC
(37,23),-2.06861 # DEPENDENCYPART_ARC
(37,24),-2.64388 # DEPENDENCYPART_ARC
(37,25),-1.87829 # DEPENDENCYPART_ARC
(37,26),-1.68059 # DEPENDENCYPART_ARC
(37,27),-1.51532 # DEPENDENCYPART_ARC
(37,28),-1.63801 # DEPENDENCYPART_ARC
(37,29),-1.64517 # DEPENDENCYPART_ARC
(37,30),-1.84064 # DEPENDENCYPART_ARC
(37,31),-1.60845 # DEPENDENCYPART_ARC
(37,32),-1.62471 # DEPENDENCYPART_ARC
(37,33),-1.14527 # DEPENDENCYPART_ARC
(37,34),0.11654 # DEPENDENCYPART_ARC
(37,35),-0.797841 # DEPENDENCYPART_ARC
(37,36),0.261842 # DEPENDENCYPART_ARC
(37,38),0.485571 # DEPENDENCYPART_ARC
(37,39),-1.17277 # DEPENDENCYPART_ARC
(38,1),-8.87542 # DEPENDENCYPART_ARC
(38,2),-4.82624 # DEPENDENCYPART_ARC
(38,3),-5.75486 # DEPENDENCYPART_ARC
(38,4),-5.97849 # DEPENDENCYPART_ARC
(38,5),-1.7998 # DEPENDENCYPART_ARC
(38,6),-2.96033 # DEPENDENCYPART_ARC
(38,7),-4.53371 # DEPENDENCYPART_ARC
(38,8),-3.85645 # DEPENDENCYPART_ARC
(38,9),-2.13521 # DEPENDENCYPART_ARC
(38,10),-4.93128 # DEPENDENCYPART_ARC
(38,11),-2.9149 # DEPENDENCYPART_ARC
(38,12),-3.38164 # DEPENDENCYPART_ARC
(38,13),-3.14712 # DEPENDENCYPART_ARC
(38,14),-3.02182 # DEPENDENCYPART_ARC
(38,15),-2.09985 # DEPENDENCYPART_ARC
(38,16),-7.90853 # DEPENDENCYPART_ARC
(38,17),-3.91207 # DEPENDENCYPART_ARC
(38,18),-2.16482 # DEPENDENCYPART_ARC
(38,19),-4.15917 # DEPENDENCYPART_ARC
(38,20),-3.27746 # DEPENDENCYPART_ARC
(38,21),-1.98109 # DEPENDENCYPART_ARC
(38,22),-2.78526 # DEPENDENCYPART_ARC
(38,23),-1.13651 # DEPENDENCYPART_ARC
(38,24),-1.56538 # DEPENDENCYPART_ARC
(38,25),-1.94251 # DEPENDENCYPART_ARC
(38,26),-1.47334 # DEPENDENCYPART_ARC
(38,27),-1.78225 # DEPENDENCYPART_ARC
(38,28),-1.4023 # DEPENDENCYPART_ARC
(38,29),-2.57879 # DEPENDENCYPART_ARC
(38,30),-1.54493 # DEPENDENCYPART_ARC
(38,31),-1.14345 # DEPENDENCYPART_ARC
(38,32),-0.682561 # DEPENDENCYPART_ARC
(38,33),0.192112 # DEPENDENCYPART_ARC
(38,34),1.91643 # DEPENDENCYPART_ARC
(38,35),-1.3515 # DEPENDENCYPART_ARC
(38,36),0.339078 # DEPENDENCYPART_ARC
(38,37),5.42545 # DEPENDENCYPART_ARC
(38,39),0.794919 # DEPENDENCYPART_ARC
(39,1),-5.0874 # DEPENDENCYPART_ARC
(39,2),-5.23957 # DEPENDENCYPART_ARC
(39,3),-4.44032 # DEPENDENCYPART_ARC
(39,4),-4.49559 # DEPENDENCYPART_ARC
(39,5),-5.00618 # DEPENDENCYPART_ARC
(39,6),-4.50497 # DEPENDENCYPART_ARC
(39,7),-4.51728 # DEPENDENCYPART_ARC
(39,8),-4.6414 # DEPENDENCYPART_ARC
(39,9),-3.79707 # DEPENDENCYPART_ARC
(39,10),-4.30155 # DEPENDENCYPART_ARC
(39,11),-4.99626 # DEPENDENCYPART_ARC
(39,12),-4.05974 # DEPENDENCYPART_ARC
(39,13),-5.03802 # DEPENDENCYPART_ARC
(39,14),-4.1329 # DEPENDENCYPART_ARC
(39,15),-3.67177 # DEPENDENCYPART_ARC
(39,16),-4.53869 # DEPENDENCYPART_ARC
(39,17),-4.78214 # DEPENDENCYPART_ARC
(39,18),-3.87367 # DEPENDENCYPART_ARC
(39,19),-4.40256 # DEPENDENCYPART_ARC
(39,20),-4.54259 # DEPENDENCYPART_ARC
(39,21),-3.77153 # DEPENDENCYPART_ARC
(39,22),-4.5723 # DEPENDENCYPART_ARC
(39,23),-4.37828 # DEPENDENCYPART_ARC
(39,24),-4.30388 # DEPENDENCYPART_ARC
(39,25),-3.808 # DEPENDENCYPART_ARC
(39,26),-3.46366 # DEPENDENCYPART_ARC
(39,27),-3.83209 # DEPENDENCYPART_ARC
(39,28),-3.48657 # DEPENDENCYPART_ARC
(39,29),-3.8343 # DEPENDENCYPART_ARC
(39,30),-4.38991 # DEPENDENCYPART_ARC
(39,31),-3.38408 # DEPENDENCYPART_ARC
(39,32),-3.90656 # DEPENDENCYPART_ARC
(39,33),-3.35778 # DEPENDENCYPART_ARC
(39,34),-3.26933 # DEPENDENCYPART_ARC
(39,35),-3.60617 # DEPENDENCYPART_ARC
(39,36),-2.38054 # DEPENDENCYPART_ARC
(39,37),-2.04844 # DEPENDENCYPART_ARC
(39,38),-2.2695 # DEPENDENCYPART_ARC
