# _root_ القاهِرَةُ - » الحَياَةُ « - زادَت مُعَدَّلاتُ » الدَوْلَرَةِ « داخِلَ الاِقْتِصادِ المِصْرِيِّ عَلَى نَحْوٍ باتٍّ يَزْعَجُ الحُكُومَةَ الَّتِي خَفَّضَت مَطْلَعَ الشَهْرِ الماضِي قِيمَةَ الجُنَيْهِ فِي مُواجَهَةِ الدُولارِ ، وَ بَدَأَت هٰذِهِ المُعَدَّلاتُ تَقْتَرِبُ مِن حاجِزِ عامِ 1994 فِي بِدايَةِ بَرْنامَجِ الإِصْلاحِ الاِقْتِصادِيِّ . وَ أَشارَ تَقْرِيرٌ لِ وِزارَةِ الاِقْتِصادِ إِلَى أَنَّ مُعَدَّلَ » الدَوْلَرَةِ « تَجاوَزَ 22 فِي المِئَةِ مِن إِجْمالِيِّ حَجْمِ السُيُولَةِ وَ هُوَ فِي سَبِيلِ هُ إِلَى الصُعُودِ تَدْرِيجاً بِ مُعَدَّلٍ يُراوِحُ بَيْنَ 3,0 وَ 4,0 فِي المِئَةِ شَهْرِيّاً .
#goldHeads=0,0,4,0,4,0,31,7,10,8,10,7,12,13,7,15,16,17,18,19,19,21,22,23,21,25,21,27,27,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,67,68,58,68,69,69,71,72,72,74,75,76,79,77,79,79,81,79,0,
#predictedHeads=0,0,4,0,4,0,0,7,10,8,10,7,12,13,7,15,16,31,18,19,31,21,22,23,21,25,26,27,28,29,0,31,34,32,34,35,36,37,38,39,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,64,68,63,68,69,69,71,72,73,74,75,76,79,77,79,80,81,79,0,
(44,59),-1.34645 # DEPENDENCYPART_ARC
(44,60),-1.92915 # DEPENDENCYPART_ARC
(44,61),-3.25939 # DEPENDENCYPART_ARC
(44,62),-2.581 # DEPENDENCYPART_ARC
(44,63),-3.02799 # DEPENDENCYPART_ARC
(44,64),-3.07525 # DEPENDENCYPART_ARC
(44,65),-3.58629 # DEPENDENCYPART_ARC
(44,66),-2.39317 # DEPENDENCYPART_ARC
(44,67),-2.35804 # DEPENDENCYPART_ARC
(44,68),-2.80753 # DEPENDENCYPART_ARC
(44,69),-3.72404 # DEPENDENCYPART_ARC
(44,70),-2.0794 # DEPENDENCYPART_ARC
(44,71),-4.577 # DEPENDENCYPART_ARC
(44,72),-4.02173 # DEPENDENCYPART_ARC
(44,73),-4.05586 # DEPENDENCYPART_ARC
(44,74),-3.53267 # DEPENDENCYPART_ARC
(44,75),-4.35076 # DEPENDENCYPART_ARC
(44,76),-2.98283 # DEPENDENCYPART_ARC
(44,77),-4.63302 # DEPENDENCYPART_ARC
(44,78),-1.90904 # DEPENDENCYPART_ARC
(44,79),-3.72942 # DEPENDENCYPART_ARC
(44,80),-1.88687 # DEPENDENCYPART_ARC
(44,81),-3.94233 # DEPENDENCYPART_ARC
(44,82),-5.41126 # DEPENDENCYPART_ARC
(44,83),-4.16884 # DEPENDENCYPART_ARC
(44,84),-3.62673 # DEPENDENCYPART_ARC
(45,1),-4.64141 # DEPENDENCYPART_ARC
(45,2),-4.17037 # DEPENDENCYPART_ARC
(45,3),-3.95297 # DEPENDENCYPART_ARC
(45,4),-4.69802 # DEPENDENCYPART_ARC
(45,5),-3.68901 # DEPENDENCYPART_ARC
(45,6),-3.66777 # DEPENDENCYPART_ARC
(45,7),-5.15554 # DEPENDENCYPART_ARC
(45,8),-4.8353 # DEPENDENCYPART_ARC
(45,9),-3.50689 # DEPENDENCYPART_ARC
(45,10),-4.90488 # DEPENDENCYPART_ARC
(45,11),-3.47567 # DEPENDENCYPART_ARC
(45,12),-3.47433 # DEPENDENCYPART_ARC
(45,13),-4.08469 # DEPENDENCYPART_ARC
(45,14),-2.71546 # DEPENDENCYPART_ARC
(45,15),-3.06948 # DEPENDENCYPART_ARC
(45,16),-3.45562 # DEPENDENCYPART_ARC
(45,17),-2.36656 # DEPENDENCYPART_ARC
(45,18),-3.87694 # DEPENDENCYPART_ARC
(45,19),-3.53013 # DEPENDENCYPART_ARC
(45,20),-1.95047 # DEPENDENCYPART_ARC
(45,21),-3.73121 # DEPENDENCYPART_ARC
(45,22),-3.2896 # DEPENDENCYPART_ARC
(45,23),-3.27104 # DEPENDENCYPART_ARC
(45,24),-2.11488 # DEPENDENCYPART_ARC
(45,25),-2.79964 # DEPENDENCYPART_ARC
(45,26),-2.84653 # DEPENDENCYPART_ARC
(45,27),-2.55416 # DEPENDENCYPART_ARC
(45,28),-2.21111 # DEPENDENCYPART_ARC
(45,29),-2.45642 # DEPENDENCYPART_ARC
(45,30),-2.01671 # DEPENDENCYPART_ARC
(45,31),-2.34721 # DEPENDENCYPART_ARC
(45,32),-2.34619 # DEPENDENCYPART_ARC
(45,33),-1.60705 # DEPENDENCYPART_ARC
(45,34),-2.25194 # DEPENDENCYPART_ARC
(45,35),-1.69361 # DEPENDENCYPART_ARC
(45,36),-1.7895 # DEPENDENCYPART_ARC
(45,37),-1.17048 # DEPENDENCYPART_ARC
(45,38),-1.3336 # DEPENDENCYPART_ARC
(45,39),-1.28385 # DEPENDENCYPART_ARC
(45,40),-1.40487 # DEPENDENCYPART_ARC
(45,41),-0.442795 # DEPENDENCYPART_ARC
(45,42),-0.501775 # DEPENDENCYPART_ARC
(45,43),-0.498018 # DEPENDENCYPART_ARC
(45,44),-0.135109 # DEPENDENCYPART_ARC
(45,46),-1.1038 # DEPENDENCYPART_ARC
(45,47),-1.29805 # DEPENDENCYPART_ARC
(45,48),-1.98564 # DEPENDENCYPART_ARC
(45,49),-2.04459 # DEPENDENCYPART_ARC
(45,50),-2.3167 # DEPENDENCYPART_ARC
(45,51),-2.49016 # DEPENDENCYPART_ARC
(45,52),-2.22965 # DEPENDENCYPART_ARC
(45,53),-2.27922 # DEPENDENCYPART_ARC
(45,54),-2.57352 # DEPENDENCYPART_ARC
(45,55),-2.6627 # DEPENDENCYPART_ARC
(45,56),-2.76562 # DEPENDENCYPART_ARC
(45,57),-3.06429 # DEPENDENCYPART_ARC
(45,58),-2.29143 # DEPENDENCYPART_ARC
(45,59),-2.27372 # DEPENDENCYPART_ARC
(45,60),-3.19834 # DEPENDENCYPART_ARC
(45,61),-2.97544 # DEPENDENCYPART_ARC
(45,62),-2.70158 # DEPENDENCYPART_ARC
(45,63),-3.21044 # DEPENDENCYPART_ARC
(45,64),-3.23779 # DEPENDENCYPART_ARC
(45,65),-3.22709 # DEPENDENCYPART_ARC
(45,66),-3.46018 # DEPENDENCYPART_ARC
(45,67),-2.50221 # DEPENDENCYPART_ARC
(45,68),-4.14861 # DEPENDENCYPART_ARC
(45,69),-3.87395 # DEPENDENCYPART_ARC
(45,70),-2.71633 # DEPENDENCYPART_ARC
(45,71),-3.34603 # DEPENDENCYPART_ARC
(45,72),-3.97067 # DEPENDENCYPART_ARC
(45,73),-4.03341 # DEPENDENCYPART_ARC
(45,74),-3.95657 # DEPENDENCYPART_ARC
(45,75),-4.1616 # DEPENDENCYPART_ARC
(45,76),-2.83024 # DEPENDENCYPART_ARC
(45,77),-4.25015 # DEPENDENCYPART_ARC
(45,78),-2.81574 # DEPENDENCYPART_ARC
(45,79),-4.95138 # DEPENDENCYPART_ARC
(45,80),-3.04934 # DEPENDENCYPART_ARC
(45,81),-5.21453 # DEPENDENCYPART_ARC
(45,82),-4.93422 # DEPENDENCYPART_ARC
(45,83),-4.5184 # DEPENDENCYPART_ARC
(45,84),-4.90774 # DEPENDENCYPART_ARC
(46,1),-4.96569 # DEPENDENCYPART_ARC
(46,2),-8.29531 # DEPENDENCYPART_ARC
(46,3),-5.19457 # DEPENDENCYPART_ARC
(46,4),-5.52608 # DEPENDENCYPART_ARC
(46,5),-7.0531 # DEPENDENCYPART_ARC
(46,6),-7.06765 # DEPENDENCYPART_ARC
(46,7),-2.87731 # DEPENDENCYPART_ARC
(46,8),-4.95157 # DEPENDENCYPART_ARC
(46,9),-3.60624 # DEPENDENCYPART_ARC
(46,10),-5.15618 # DEPENDENCYPART_ARC
(46,11),-5.69885 # DEPENDENCYPART_ARC
(46,12),-3.33201 # DEPENDENCYPART_ARC
(46,13),-5.03375 # DEPENDENCYPART_ARC
(46,14),-3.7027 # DEPENDENCYPART_ARC
(46,15),-3.49066 # DEPENDENCYPART_ARC
(46,16),-3.60868 # DEPENDENCYPART_ARC
(46,17),-3.10836 # DEPENDENCYPART_ARC
(46,18),-1.39973 # DEPENDENCYPART_ARC
(46,19),-2.19527 # DEPENDENCYPART_ARC
(46,20),-1.70265 # DEPENDENCYPART_ARC
(46,21),-1.26825 # DEPENDENCYPART_ARC
(46,22),-2.87528 # DEPENDENCYPART_ARC
(46,23),-3.75673 # DEPENDENCYPART_ARC
(46,24),-2.73801 # DEPENDENCYPART_ARC
(46,25),-2.89747 # DEPENDENCYPART_ARC
(46,26),-2.57436 # DEPENDENCYPART_ARC
(46,27),-2.1297 # DEPENDENCYPART_ARC
(46,28),-2.54776 # DEPENDENCYPART_ARC
(46,29),-2.46682 # DEPENDENCYPART_ARC
(46,30),-2.09026 # DEPENDENCYPART_ARC
(46,31),-2.1483 # DEPENDENCYPART_ARC
(46,32),0.76997 # DEPENDENCYPART_ARC
(46,33),-0.919215 # DEPENDENCYPART_ARC
(46,34),-1.24831 # DEPENDENCYPART_ARC
(46,35),0.371425 # DEPENDENCYPART_ARC
(46,36),-1.17926 # DEPENDENCYPART_ARC
(46,37),-1.02992 # DEPENDENCYPART_ARC
(46,38),-1.3137 # DEPENDENCYPART_ARC
(46,39),-0.988182 # DEPENDENCYPART_ARC
(46,40),-0.919976 # DEPENDENCYPART_ARC
(46,41),-0.838454 # DEPENDENCYPART_ARC
(46,42),-0.763218 # DEPENDENCYPART_ARC
(46,43),-0.501716 # DEPENDENCYPART_ARC
(46,44),-0.693129 # DEPENDENCYPART_ARC
(46,45),-0.371451 # DEPENDENCYPART_ARC
(46,47),0.398628 # DEPENDENCYPART_ARC
(46,48),-0.729855 # DEPENDENCYPART_ARC
(46,49),-0.522951 # DEPENDENCYPART_ARC
(46,50),-1.09408 # DEPENDENCYPART_ARC
(46,51),-1.23757 # DEPENDENCYPART_ARC
(46,52),-0.873708 # DEPENDENCYPART_ARC
(46,53),-0.974178 # DEPENDENCYPART_ARC
(46,54),-1.35966 # DEPENDENCYPART_ARC
(46,55),-1.76232 # DEPENDENCYPART_ARC
(46,56),-1.57264 # DEPENDENCYPART_ARC
(46,57),-0.970791 # DEPENDENCYPART_ARC
(46,58),-1.24222 # DEPENDENCYPART_ARC
(46,59),-1.97975 # DEPENDENCYPART_ARC
(46,60),-0.877127 # DEPENDENCYPART_ARC
(46,61),-2.45716 # DEPENDENCYPART_ARC
(46,62),-1.86455 # DEPENDENCYPART_ARC
(46,63),-2.78184 # DEPENDENCYPART_ARC
(46,64),-2.90814 # DEPENDENCYPART_ARC
(46,65),-3.00748 # DEPENDENCYPART_ARC
(46,66),-2.50678 # DEPENDENCYPART_ARC
(46,67),-3.89761 # DEPENDENCYPART_ARC
(46,68),-1.68337 # DEPENDENCYPART_ARC
(46,69),-3.57264 # DEPENDENCYPART_ARC
(46,70),-4.91678 # DEPENDENCYPART_ARC
(46,71),-2.61744 # DEPENDENCYPART_ARC
(46,72),-3.86994 # DEPENDENCYPART_ARC
(46,73),-3.92389 # DEPENDENCYPART_ARC
(46,74),-3.37672 # DEPENDENCYPART_ARC
(46,75),-4.42457 # DEPENDENCYPART_ARC
(46,76),-2.18117 # DEPENDENCYPART_ARC
(46,77),-4.23573 # DEPENDENCYPART_ARC
(46,78),-3.88497 # DEPENDENCYPART_ARC
(46,79),-4.01748 # DEPENDENCYPART_ARC
(46,80),-3.66456 # DEPENDENCYPART_ARC
(46,81),-2.5345 # DEPENDENCYPART_ARC
(46,82),-5.23896 # DEPENDENCYPART_ARC
(46,83),-6.65887 # DEPENDENCYPART_ARC
(46,84),-3.1865 # DEPENDENCYPART_ARC
(47,1),-4.99159 # DEPENDENCYPART_ARC
(47,2),-5.42133 # DEPENDENCYPART_ARC
(47,3),-3.02074 # DEPENDENCYPART_ARC
(47,4),-5.14434 # DEPENDENCYPART_ARC
(47,5),-4.28412 # DEPENDENCYPART_ARC
(47,6),-4.77827 # DEPENDENCYPART_ARC
(47,7),-4.67161 # DEPENDENCYPART_ARC
(47,8),-4.75413 # DEPENDENCYPART_ARC
(47,9),-1.9811 # DEPENDENCYPART_ARC
(47,10),-6.81303 # DEPENDENCYPART_ARC
(47,11),-3.41193 # DEPENDENCYPART_ARC
(47,12),-2.92935 # DEPENDENCYPART_ARC
(47,13),-5.63569 # DEPENDENCYPART_ARC
(47,14),-4.03083 # DEPENDENCYPART_ARC
(47,15),-3.53365 # DEPENDENCYPART_ARC
(47,16),-6.03708 # DEPENDENCYPART_ARC
(47,17),-3.87872 # DEPENDENCYPART_ARC
(47,18),-4.79422 # DEPENDENCYPART_ARC
(47,19),-4.01385 # DEPENDENCYPART_ARC
(47,20),-4.19558 # DEPENDENCYPART_ARC
(47,21),-3.43632 # DEPENDENCYPART_ARC
(47,22),-3.01796 # DEPENDENCYPART_ARC
(47,23),-5.15051 # DEPENDENCYPART_ARC
(47,24),-2.50517 # DEPENDENCYPART_ARC
(47,25),-2.72791 # DEPENDENCYPART_ARC
(47,26),-5.06751 # DEPENDENCYPART_ARC
(47,27),-1.74032 # DEPENDENCYPART_ARC
(47,28),-4.72401 # DEPENDENCYPART_ARC
(47,29),-4.67354 # DEPENDENCYPART_ARC
(47,30),-1.52206 # DEPENDENCYPART_ARC
(47,31),-1.19444 # DEPENDENCYPART_ARC
(47,32),-2.44555 # DEPENDENCYPART_ARC
(47,33),-2.88551 # DEPENDENCYPART_ARC
(47,34),-2.52563 # DEPENDENCYPART_ARC
(47,35),-2.91033 # DEPENDENCYPART_ARC
(47,36),-0.585091 # DEPENDENCYPART_ARC
(47,37),-3.2195 # DEPENDENCYPART_ARC
(47,38),-3.46663 # DEPENDENCYPART_ARC
(47,39),-0.730294 # DEPENDENCYPART_ARC
(47,40),-0.27258 # DEPENDENCYPART_ARC
(47,41),-3.35073 # DEPENDENCYPART_ARC
(47,42),-3.02168 # DEPENDENCYPART_ARC
(47,43),-2.71724 # DEPENDENCYPART_ARC
(47,44),-2.01679 # DEPENDENCYPART_ARC
(47,45),-0.201856 # DEPENDENCYPART_ARC
(47,46),0.267902 # DEPENDENCYPART_ARC
(47,48),2.60379 # DEPENDENCYPART_ARC
(47,49),1.57962 # DEPENDENCYPART_ARC
(47,50),-1.84214 # DEPENDENCYPART_ARC
(47,51),-0.468925 # DEPENDENCYPART_ARC
(47,52),2.41037 # DEPENDENCYPART_ARC
(47,53),0.420028 # DEPENDENCYPART_ARC
(47,54),-1.42827 # DEPENDENCYPART_ARC
(47,55),-0.688316 # DEPENDENCYPART_ARC
(47,56),-3.14919 # DEPENDENCYPART_ARC
(47,57),-0.570581 # DEPENDENCYPART_ARC
(47,58),-1.33403 # DEPENDENCYPART_ARC
(47,59),-0.742717 # DEPENDENCYPART_ARC
(47,60),-0.251094 # DEPENDENCYPART_ARC
(47,61),-4.17399 # DEPENDENCYPART_ARC
(47,62),-0.920997 # DEPENDENCYPART_ARC
(47,63),-3.94409 # DEPENDENCYPART_ARC
(47,64),-3.28677 # DEPENDENCYPART_ARC
(47,65),-3.88621 # DEPENDENCYPART_ARC
(47,66),-2.08861 # DEPENDENCYPART_ARC
(47,67),-3.25292 # DEPENDENCYPART_ARC
(47,68),-1.26536 # DEPENDENCYPART_ARC
(47,69),-4.73083 # DEPENDENCYPART_ARC
(47,70),-5.18659 # DEPENDENCYPART_ARC
(47,71),-0.348611 # DEPENDENCYPART_ARC
(47,72),-5.37683 # DEPENDENCYPART_ARC
(47,73),-2.73355 # DEPENDENCYPART_ARC
(47,74),-2.27607 # DEPENDENCYPART_ARC
(47,75),-5.86045 # DEPENDENCYPART_ARC
(47,76),-4.31563 # DEPENDENCYPART_ARC
(47,77),-3.03572 # DEPENDENCYPART_ARC
(47,78),-2.59433 # DEPENDENCYPART_ARC
(47,79),-5.00406 # DEPENDENCYPART_ARC
(47,80),-2.66026 # DEPENDENCYPART_ARC
(47,81),-2.67849 # DEPENDENCYPART_ARC
(47,82),-7.65345 # DEPENDENCYPART_ARC
(47,83),-0.412693 # DEPENDENCYPART_ARC
(47,84),-2.33376 # DEPENDENCYPART_ARC
(48,1),-3.03745 # DEPENDENCYPART_ARC
(48,2),-4.18571 # DEPENDENCYPART_ARC
(48,3),-3.13024 # DEPENDENCYPART_ARC
(48,4),-3.07724 # DEPENDENCYPART_ARC
(48,5),-4.15169 # DEPENDENCYPART_ARC
(48,6),-3.93514 # DEPENDENCYPART_ARC
(48,7),-4.18907 # DEPENDENCYPART_ARC
(48,8),-2.55783 # DEPENDENCYPART_ARC
(48,9),-2.34491 # DEPENDENCYPART_ARC
(48,10),-3.90047 # DEPENDENCYPART_ARC
(48,11),-3.21933 # DEPENDENCYPART_ARC
(48,12),-2.87109 # DEPENDENCYPART_ARC
(48,13),-3.25341 # DEPENDENCYPART_ARC
(48,14),-2.44519 # DEPENDENCYPART_ARC
(48,15),-3.30226 # DEPENDENCYPART_ARC
(48,16),-3.66131 # DEPENDENCYPART_ARC
(48,17),-2.58542 # DEPENDENCYPART_ARC
(48,18),-3.21673 # DEPENDENCYPART_ARC
(48,19),-1.87734 # DEPENDENCYPART_ARC
(48,20),-4.16729 # DEPENDENCYPART_ARC
(48,21),-2.68492 # DEPENDENCYPART_ARC
(48,22),-2.01738 # DEPENDENCYPART_ARC
(48,23),-2.29067 # DEPENDENCYPART_ARC
(48,24),-1.53603 # DEPENDENCYPART_ARC
(48,25),-2.20263 # DEPENDENCYPART_ARC
(48,26),-2.24597 # DEPENDENCYPART_ARC
(48,27),-1.75722 # DEPENDENCYPART_ARC
(48,28),-2.47108 # DEPENDENCYPART_ARC
(48,29),-1.83113 # DEPENDENCYPART_ARC
(48,30),-1.93705 # DEPENDENCYPART_ARC
(48,31),-1.87848 # DEPENDENCYPART_ARC
(48,32),-1.49015 # DEPENDENCYPART_ARC
(48,33),-1.33601 # DEPENDENCYPART_ARC
(48,34),-0.90146 # DEPENDENCYPART_ARC
(48,35),-1.78728 # DEPENDENCYPART_ARC
(48,36),-1.02106 # DEPENDENCYPART_ARC
(48,37),-1.84653 # DEPENDENCYPART_ARC
(48,38),-1.66352 # DEPENDENCYPART_ARC
(48,39),-0.882138 # DEPENDENCYPART_ARC
(48,40),-0.815901 # DEPENDENCYPART_ARC
(48,41),-1.71408 # DEPENDENCYPART_ARC
(48,42),-1.48397 # DEPENDENCYPART_ARC
(48,43),-0.963749 # DEPENDENCYPART_ARC
(48,44),-1.47847 # DEPENDENCYPART_ARC
(48,45),-0.644746 # DEPENDENCYPART_ARC
(48,46),-0.610843 # DEPENDENCYPART_ARC
(48,47),0.402123 # DEPENDENCYPART_ARC
(48,49),2.00666 # DEPENDENCYPART_ARC
(48,50),-0.484126 # DEPENDENCYPART_ARC
(48,51),-0.275734 # DEPENDENCYPART_ARC
(48,52),0.398352 # DEPENDENCYPART_ARC
(48,53),-0.507931 # DEPENDENCYPART_ARC
(48,54),-2.41725 # DEPENDENCYPART_ARC
(48,55),-1.62189 # DEPENDENCYPART_ARC
(48,56),-1.36256 # DEPENDENCYPART_ARC
(48,57),-0.696733 # DEPENDENCYPART_ARC
(48,58),-1.06125 # DEPENDENCYPART_ARC
(48,59),-1.31156 # DEPENDENCYPART_ARC
(48,60),-1.11342 # DEPENDENCYPART_ARC
(48,61),-3.00476 # DEPENDENCYPART_ARC
(48,62),-1.15348 # DEPENDENCYPART_ARC
(48,63),-3.58903 # DEPENDENCYPART_ARC
(48,64),-3.11106 # DEPENDENCYPART_ARC
(48,65),-3.18031 # DEPENDENCYPART_ARC
(48,66),-1.19397 # DEPENDENCYPART_ARC
(48,67),-3.80315 # DEPENDENCYPART_ARC
(48,68),-2.06138 # DEPENDENCYPART_ARC
(48,69),-4.72577 # DEPENDENCYPART_ARC
(48,70),-4.91954 # DEPENDENCYPART_ARC
(48,71),-2.27348 # DEPENDENCYPART_ARC
(48,72),-5.4905 # DEPENDENCYPART_ARC
(48,73),-5.60782 # DEPENDENCYPART_ARC
(48,74),-2.13989 # DEPENDENCYPART_ARC
(48,75),-5.86647 # DEPENDENCYPART_ARC
(48,76),-3.56069 # DEPENDENCYPART_ARC
(48,77),-5.00513 # DEPENDENCYPART_ARC
(48,78),-2.57964 # DEPENDENCYPART_ARC
(48,79),-3.42669 # DEPENDENCYPART_ARC
(48,80),-3.02089 # DEPENDENCYPART_ARC
(48,81),-4.06058 # DEPENDENCYPART_ARC
(48,82),-6.93678 # DEPENDENCYPART_ARC
(48,83),-8.58394 # DEPENDENCYPART_ARC
(48,84),-4.06501 # DEPENDENCYPART_ARC
(49,1),-2.58511 # DEPENDENCYPART_ARC
(49,2),-5.05033 # DEPENDENCYPART_ARC
(49,3),-5.12195 # DEPENDENCYPART_ARC
(49,4),-2.82769 # DEPENDENCYPART_ARC
(49,5),-5.38901 # DEPENDENCYPART_ARC
(49,6),-4.99546 # DEPENDENCYPART_ARC
(49,7),-5.88996 # DEPENDENCYPART_ARC
(49,8),-4.0757 # DEPENDENCYPART_ARC
(49,9),-4.63843 # DEPENDENCYPART_ARC
(49,10),-3.46862 # DEPENDENCYPART_ARC
(49,11),-4.78854 # DEPENDENCYPART_ARC
(49,12),-5.21709 # DEPENDENCYPART_ARC
(49,13),-3.12252 # DEPENDENCYPART_ARC
(49,14),-2.18322 # DEPENDENCYPART_ARC
(49,15),-5.19736 # DEPENDENCYPART_ARC
(49,16),-2.927 # DEPENDENCYPART_ARC
(49,17),-2.0791 # DEPENDENCYPART_ARC
(49,18),-4.48731 # DEPENDENCYPART_ARC
(49,19),-2.50669 # DEPENDENCYPART_ARC
(49,20),-1.79054 # DEPENDENCYPART_ARC
(49,21),-3.83893 # DEPENDENCYPART_ARC
(49,22),-2.50859 # DEPENDENCYPART_ARC
(49,23),-2.18884 # DEPENDENCYPART_ARC
(49,24),-1.5539 # DEPENDENCYPART_ARC
(49,25),-2.40175 # DEPENDENCYPART_ARC
(49,26),-1.92411 # DEPENDENCYPART_ARC
(49,27),-4.15095 # DEPENDENCYPART_ARC
(49,28),-1.88453 # DEPENDENCYPART_ARC
(49,29),-1.51512 # DEPENDENCYPART_ARC
(49,30),-2.45538 # DEPENDENCYPART_ARC
(49,31),-1.82833 # DEPENDENCYPART_ARC
(49,32),-2.33794 # DEPENDENCYPART_ARC
(49,33),-1.10793 # DEPENDENCYPART_ARC
(49,34),-1.47469 # DEPENDENCYPART_ARC
(49,35),-2.13232 # DEPENDENCYPART_ARC
(49,36),-2.33273 # DEPENDENCYPART_ARC
(49,37),-0.985083 # DEPENDENCYPART_ARC
(49,38),-0.937589 # DEPENDENCYPART_ARC
(49,39),-0.997036 # DEPENDENCYPART_ARC
(49,40),-2.11873 # DEPENDENCYPART_ARC
(49,41),-0.805907 # DEPENDENCYPART_ARC
(49,42),-0.76599 # DEPENDENCYPART_ARC
(49,43),-0.581958 # DEPENDENCYPART_ARC
(49,44),-1.12194 # DEPENDENCYPART_ARC
(49,45),-0.766099 # DEPENDENCYPART_ARC
(49,46),-0.651052 # DEPENDENCYPART_ARC
(49,47),-0.28116 # DEPENDENCYPART_ARC
(49,48),0.793843 # DEPENDENCYPART_ARC
(49,50),2.53019 # DEPENDENCYPART_ARC
(49,51),0.515266 # DEPENDENCYPART_ARC
(49,52),-0.445814 # DEPENDENCYPART_ARC
(49,53),0.396746 # DEPENDENCYPART_ARC
(49,54),-0.728819 # DEPENDENCYPART_ARC
(49,55),-1.06629 # DEPENDENCYPART_ARC
(49,56),-1.47437 # DEPENDENCYPART_ARC
(49,57),-0.735354 # DEPENDENCYPART_ARC
(49,58),-1.35574 # DEPENDENCYPART_ARC
(49,59),-1.12733 # DEPENDENCYPART_ARC
(49,60),-2.03284 # DEPENDENCYPART_ARC
(49,61),-1.57841 # DEPENDENCYPART_ARC
(49,62),-2.12168 # DEPENDENCYPART_ARC
(49,63),-2.29703 # DEPENDENCYPART_ARC
(49,64),-3.73246 # DEPENDENCYPART_ARC
(49,65),-3.99147 # DEPENDENCYPART_ARC
(49,66),-2.02461 # DEPENDENCYPART_ARC
(49,67),-1.25744 # DEPENDENCYPART_ARC
(49,68),-2.90123 # DEPENDENCYPART_ARC
(49,69),-3.92711 # DEPENDENCYPART_ARC
(49,70),-1.47003 # DEPENDENCYPART_ARC
(49,71),-2.51952 # DEPENDENCYPART_ARC
(49,72),-4.39291 # DEPENDENCYPART_ARC
(49,73),-5.74229 # DEPENDENCYPART_ARC
(49,74),-3.22527 # DEPENDENCYPART_ARC
(49,75),-5.14139 # DEPENDENCYPART_ARC
(49,76),-3.23931 # DEPENDENCYPART_ARC
(49,77),-3.92853 # DEPENDENCYPART_ARC
(49,78),-2.63828 # DEPENDENCYPART_ARC
(49,79),-2.47967 # DEPENDENCYPART_ARC
(49,80),-3.14255 # DEPENDENCYPART_ARC
(49,81),-4.22362 # DEPENDENCYPART_ARC
(49,82),-6.21949 # DEPENDENCYPART_ARC
(49,83),-2.87414 # DEPENDENCYPART_ARC
(49,84),-5.64922 # DEPENDENCYPART_ARC
(50,1),-4.13856 # DEPENDENCYPART_ARC
(50,2),-4.46423 # DEPENDENCYPART_ARC
(50,3),-3.44015 # DEPENDENCYPART_ARC
(50,4),-4.16038 # DEPENDENCYPART_ARC
(50,5),-4.39506 # DEPENDENCYPART_ARC
(50,6),-4.26568 # DEPENDENCYPART_ARC
(50,7),-5.34568 # DEPENDENCYPART_ARC
(50,8),-4.7402 # DEPENDENCYPART_ARC
(50,9),-2.93775 # DEPENDENCYPART_ARC
(50,10),-5.67415 # DEPENDENCYPART_ARC
(50,11),-3.62359 # DEPENDENCYPART_ARC
(50,12),-3.30495 # DEPENDENCYPART_ARC
(50,13),-4.8286 # DEPENDENCYPART_ARC
(50,14),-3.32319 # DEPENDENCYPART_ARC
(50,15),-3.7969 # DEPENDENCYPART_ARC
(50,16),-4.97132 # DEPENDENCYPART_ARC
(50,17),-3.32634 # DEPENDENCYPART_ARC
(50,18),-5.24944 # DEPENDENCYPART_ARC
(50,19),-3.76711 # DEPENDENCYPART_ARC
(50,20),-4.91488 # DEPENDENCYPART_ARC
(50,21),-3.77319 # DEPENDENCYPART_ARC
(50,22),-3.82369 # DEPENDENCYPART_ARC
(50,23),-4.03557 # DEPENDENCYPART_ARC
(50,24),-1.82513 # DEPENDENCYPART_ARC
(50,25),-3.66391 # DEPENDENCYPART_ARC
(50,26),-3.90148 # DEPENDENCYPART_ARC
(50,27),-2.27709 # DEPENDENCYPART_ARC
(50,28),-4.65914 # DEPENDENCYPART_ARC
(50,29),-3.7494 # DEPENDENCYPART_ARC
(50,30),-2.08819 # DEPENDENCYPART_ARC
(50,31),-2.27992 # DEPENDENCYPART_ARC
(50,32),-2.81881 # DEPENDENCYPART_ARC
(50,33),-1.6261 # DEPENDENCYPART_ARC
(50,34),-2.47594 # DEPENDENCYPART_ARC
(50,35),-3.4149 # DEPENDENCYPART_ARC
(50,36),-1.57229 # DEPENDENCYPART_ARC
(50,37),-3.61492 # DEPENDENCYPART_ARC
(50,38),-3.50055 # DEPENDENCYPART_ARC
(50,39),-1.35135 # DEPENDENCYPART_ARC
(50,40),-1.22161 # DEPENDENCYPART_ARC
(50,41),-3.64722 # DEPENDENCYPART_ARC
(50,42),-3.20901 # DEPENDENCYPART_ARC
(50,43),-2.68767 # DEPENDENCYPART_ARC
(50,44),-2.51409 # DEPENDENCYPART_ARC
(50,45),-1.13269 # DEPENDENCYPART_ARC
